#Longitud de onda =  570  nm				Anchura de pulso =  50  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    49.0    3.820876e-05  -1.333520e-05   -1.154233e-13     2.171745e-14  
    50.0    4.024063e-05  -1.174201e-05   -1.247176e-13     1.505150e-14  
    51.0    4.230544e-05  -9.895787e-06   -1.338824e-13     7.639770e-15  
    52.0    4.438767e-05  -7.788439e-06   -1.428619e-13    -5.615916e-16  
    53.0    4.647024e-05  -5.412202e-06   -1.515958e-13    -9.593182e-15  
    54.0    4.853453e-05  -2.759784e-06   -1.600196e-13    -1.949193e-14  
    55.0    5.056038e-05   1.754990e-07   -1.680642e-13    -3.029064e-14  
    56.0    5.252612e-05   3.399575e-06   -1.756561e-13    -4.201757e-14  
    57.0    5.440854e-05   6.917466e-06   -1.827173e-13    -5.469590e-14  
    58.0    5.618302e-05   1.073313e-05   -1.891652e-13    -6.834331e-14  
    59.0    5.782348e-05   1.484929e-05   -1.949131e-13    -8.297143e-14  
    60.0    5.930251e-05   1.926729e-05   -1.998702e-13    -9.858537e-14  
    61.0    6.059137e-05   2.398691e-05   -2.039418e-13    -1.151832e-13  
    62.0    6.166014e-05   2.900617e-05   -2.070293e-13    -1.327555e-13  
    63.0    6.247775e-05   3.432121e-05   -2.090311e-13    -1.512847e-13  
    64.0    6.301213e-05   3.992608e-05   -2.098427e-13    -1.707447e-13  
    65.0    6.323032e-05   4.581259e-05   -2.093569e-13    -1.911004e-13  
    66.0    6.309860e-05   5.197012e-05   -2.074647e-13    -2.123072e-13  
    67.0    6.258266e-05   5.838546e-05   -2.040557e-13    -2.343104e-13  
    68.0    6.164774e-05   6.504267e-05   -1.990189e-13    -2.570449e-13  
    69.0    6.025887e-05   7.192291e-05   -1.922428e-13    -2.804348e-13  
    70.0    5.838101e-05   7.900432e-05   -1.836172e-13    -3.043930e-13  
    71.0    5.597934e-05   8.626184e-05   -1.730328e-13    -3.288209e-13  
    72.0    5.301942e-05   9.366715e-05   -1.603832e-13    -3.536078e-13  
    73.0    4.946752e-05   1.011885e-04   -1.455649e-13    -3.786313e-13  
    74.0    4.529085e-05   1.087907e-04   -1.284790e-13    -4.037566e-13  
    75.0    4.045784e-05   1.164349e-04   -1.090318e-13    -4.288364e-13  
    76.0    3.493847e-05   1.240788e-04   -8.713586e-14    -4.537112e-13  
    77.0    2.870458e-05   1.316763e-04   -6.271154e-14    -4.782089e-13  
    78.0    2.173017e-05   1.391777e-04   -3.568778e-14    -5.021454e-13  
    79.0    1.399179e-05   1.465297e-04   -6.003431e-15    -5.253243e-13  
    80.0    5.468868e-06   1.536752e-04    2.639150e-14    -5.475377e-13  
    81.0   -3.855939e-06   1.605537e-04    6.153460e-14    -5.685661e-13  
    82.0   -1.399635e-05   1.671014e-04    9.944980e-14    -5.881793e-13  
    83.0   -2.496210e-05   1.732509e-04    1.401461e-13    -6.061368e-13  
    84.0   -3.675854e-05   1.789320e-04    1.836163e-13    -6.221885e-13  
    85.0   -4.938630e-05   1.840711e-04    2.298357e-13    -6.360758e-13  
    86.0   -6.284083e-05   1.885923e-04    2.787608e-13    -6.475323e-13  
    87.0   -7.711209e-05   1.924171e-04    3.303285e-13    -6.562850e-13  
    88.0   -9.218416e-05   1.954647e-04    3.844544e-13    -6.620556e-13  
    89.0   -1.080348e-04   1.976528e-04    4.410320e-13    -6.645618e-13  
    90.0   -1.246353e-04   1.988974e-04    4.999317e-13    -6.635186e-13  
    91.0   -1.419498e-04   1.991136e-04    5.609996e-13    -6.586402e-13  
    92.0   -1.599353e-04   1.982161e-04    6.240570e-13    -6.496415e-13  
    93.0   -1.785413e-04   1.961193e-04    6.888991e-13    -6.362402e-13  
    94.0   -1.977097e-04   1.927382e-04    7.552946e-13    -6.181586e-13  
    95.0   -2.173744e-04   1.879889e-04    8.229845e-13    -5.951256e-13  
    96.0   -2.374614e-04   1.817893e-04    8.916817e-13    -5.668789e-13  
    97.0   -2.578888e-04   1.740594e-04    9.610702e-13    -5.331673e-13  
    98.0   -2.785667e-04   1.647225e-04    1.030804e-12    -4.937530e-13  
    99.0   -2.993973e-04   1.537056e-04    1.100510e-12    -4.484139e-13  
   100.0   -3.202746e-04   1.409404e-04    1.169781e-12    -3.969461e-13  
   101.0   -3.410844e-04   1.263636e-04    1.238187e-12    -3.391662e-13  
   102.0   -3.617041e-04   1.099182e-04    1.305267e-12    -2.749148e-13  
   103.0   -3.820024e-04   9.155385e-05    1.370538e-12    -2.040586e-13  
   104.0   -4.018387e-04   7.122770e-05    1.433494e-12    -1.264934e-13  
   105.0   -4.210638e-04   4.890508e-05    1.493610e-12    -4.214772e-14  
   106.0   -4.395198e-04   2.456028e-05    1.550344e-12     4.901485e-14  
   107.0   -4.570415e-04  -1.822705e-06    1.603135e-12     1.469926e-13  
   108.0   -4.734571e-04  -3.024925e-05    1.651409e-12     2.517432e-13  
   109.0   -4.885905e-04  -6.071324e-05    1.694571e-12     3.631814e-13  
   110.0   -5.022626e-04  -9.319611e-05    1.732010e-12     4.811774e-13  
   111.0   -5.142920e-04  -1.276660e-04    1.763096e-12     6.055548e-13  
   112.0   -5.244960e-04  -1.640767e-04    1.787185e-12     7.360890e-13  
   113.0   -5.326898e-04  -2.023676e-04    1.803625e-12     8.725052e-13  
   114.0   -5.386861e-04  -2.424625e-04    1.811763e-12     1.014477e-12  
   115.0   -5.422945e-04  -2.842699e-04    1.810958e-12     1.161622e-12  
   116.0   -5.433222e-04  -3.276821e-04    1.800583e-12     1.313503e-12  
   117.0   -5.415758e-04  -3.725755e-04    1.780034e-12     1.469625e-12  
   118.0   -5.368642e-04  -4.188097e-04    1.748729e-12     1.629432e-12  
   119.0   -5.290020e-04  -4.662274e-04    1.706105e-12     1.792310e-12  
   120.0   -5.178126e-04  -5.146536e-04    1.651618e-12     1.957586e-12  
   121.0   -5.031300e-04  -5.638954e-04    1.584743e-12     2.124532e-12  
   122.0   -4.847990e-04  -6.137422e-04    1.504980e-12     2.292362e-12  
   123.0   -4.626736e-04  -6.639655e-04    1.411867e-12     2.460233e-12  
   124.0   -4.366171e-04  -7.143200e-04    1.304996e-12     2.627251e-12  
   125.0   -4.065016e-04  -7.645438e-04    1.184019e-12     2.792467e-12  
   126.0   -3.722112e-04  -8.143594e-04    1.048660e-12     2.954878e-12  
   127.0   -3.336455e-04  -8.634737e-04    8.987100e-13     3.113433e-12  
   128.0   -2.907250e-04  -9.115793e-04    7.340252e-13     3.267034e-12  
   129.0   -2.433935e-04  -9.583541e-04    5.545218e-13     3.414543e-12  
   130.0   -1.916194e-04  -1.003463e-03    3.601795e-13     3.554786e-12  
   131.0   -1.353947e-04  -1.046558e-03    1.510513e-13     3.686559e-12  
   132.0   -7.473258e-05  -1.087281e-03   -7.272094e-14     3.808628e-12  
   133.0   -9.667291e-06  -1.125266e-03   -3.108928e-13     3.919740e-12  
   134.0    5.974422e-05  -1.160140e-03   -5.631102e-13     4.018625e-12  
   135.0    1.334180e-04  -1.191523e-03   -8.289119e-13     4.103999e-12  
   136.0    2.112385e-04  -1.219033e-03   -1.107738e-12     4.174578e-12  
   137.0    2.930553e-04  -1.242285e-03   -1.398936e-12     4.229080e-12  
   138.0    3.786834e-04  -1.260895e-03   -1.701766e-12     4.266239e-12  
   139.0    4.679060e-04  -1.274481e-03   -2.015384e-12     4.284811e-12  
   140.0    5.604770e-04  -1.282666e-03   -2.338836e-12     4.283580e-12  
   141.0    6.561231e-04  -1.285079e-03   -2.671041e-12     4.261370e-12  
   142.0    7.545412e-04  -1.281362e-03   -3.010794e-12     4.217047e-12  
   143.0    8.553949e-04  -1.271170e-03   -3.356776e-12     4.149532e-12  
   144.0    9.583107e-04  -1.254171e-03   -3.707565e-12     4.057809e-12  
   145.0    1.062878e-03  -1.230052e-03   -4.061653e-12     3.940939e-12  
   146.0    1.168651e-03  -1.198522e-03   -4.417440e-12     3.798068e-12  
   147.0    1.275155e-03  -1.159310e-03   -4.773234e-12     3.628434e-12  
   148.0    1.381890e-03  -1.112175e-03   -5.127234e-12     3.431380e-12  
   149.0    1.488333e-03  -1.056903e-03   -5.477534e-12     3.206358e-12  
   150.0    1.593931e-03  -9.933167e-04   -5.822133e-12     2.952938e-12  
   151.0    1.698106e-03  -9.212695e-04   -6.158957e-12     2.670818e-12  
   152.0    1.800248e-03  -8.406539e-04   -6.485880e-12     2.359836e-12  
   153.0    1.899724e-03  -7.514017e-04   -6.800732e-12     2.019976e-12  
   154.0    1.995880e-03  -6.534868e-04   -7.101298e-12     1.651377e-12  
   155.0    2.088053e-03  -5.469285e-04   -7.385314e-12     1.254338e-12  
   156.0    2.175570e-03  -4.317933e-04   -7.650469e-12     8.293249e-13  
   157.0    2.257749e-03  -3.081977e-04   -7.894420e-12     3.769716e-13  
   158.0    2.333899e-03  -1.763089e-04   -8.114818e-12    -1.019102e-13  
   159.0    2.403319e-03  -3.634608e-05   -8.309335e-12    -6.063271e-13  
   160.0    2.465305e-03   1.114180e-04   -8.475684e-12    -1.135100e-12  
   161.0    2.519158e-03   2.666561e-04   -8.611616e-12    -1.686859e-12  
   162.0    2.564190e-03   4.289849e-04   -8.714922e-12    -2.260049e-12  
   163.0    2.599734e-03   5.979641e-04   -8.783439e-12    -2.852925e-12  
   164.0    2.625139e-03   7.730963e-04   -8.815066e-12    -3.463555e-12  
   165.0    2.639773e-03   9.538279e-04   -8.807799e-12    -4.089826e-12  
   166.0    2.643022e-03   1.139549e-03   -8.759756e-12    -4.729438e-12  
   167.0    2.634303e-03   1.329596e-03   -8.669199e-12    -5.379912e-12  
   168.0    2.613065e-03   1.523250e-03   -8.534535e-12    -6.038595e-12  
   169.0    2.578805e-03   1.719741e-03   -8.354313e-12    -6.702667e-12  
   170.0    2.531068e-03   1.918244e-03   -8.127235e-12    -7.369153e-12  
   171.0    2.469449e-03   2.117890e-03   -7.852173e-12    -8.034931e-12  
   172.0    2.393590e-03   2.317761e-03   -7.528205e-12    -8.696741e-12  
   173.0    2.303189e-03   2.516897e-03   -7.154636e-12    -9.351197e-12  
   174.0    2.197999e-03   2.714299e-03   -6.731016e-12    -9.994800e-12  
   175.0    2.077844e-03   2.908933e-03   -6.257131e-12    -1.062395e-11  
   176.0    1.942622e-03   3.099733e-03   -5.733006e-12    -1.123496e-11  
   177.0    1.792310e-03   3.285605e-03   -5.158903e-12    -1.182409e-11  
   178.0    1.626959e-03   3.465434e-03   -4.535347e-12    -1.238755e-11  
   179.0    1.446694e-03   3.638085e-03   -3.863146e-12    -1.292152e-11  
   180.0    1.251718e-03   3.802415e-03   -3.143416e-12    -1.342215e-11  
   181.0    1.042317e-03   3.957276e-03   -2.377571e-12    -1.388564e-11  
   182.0    8.188658e-04   4.101518e-03   -1.567317e-12    -1.430818e-11  
   183.0    5.818346e-04   4.233997e-03   -7.146354e-13    -1.468605e-11  
   184.0    3.317834e-04   4.353585e-03    1.782099e-13    -1.501558e-11  
   185.0    6.935859e-05   4.459171e-03    1.108663e-12    -1.529322e-11  
   186.0   -2.047106e-04   4.549670e-03    2.073858e-12    -1.551553e-11  
   187.0   -4.896101e-04   4.624034e-03    3.070623e-12    -1.567922e-11  
   188.0   -7.844372e-04   4.681255e-03    4.095496e-12    -1.578117e-11  
   189.0   -1.088197e-03   4.720369e-03    5.144750e-12    -1.581845e-11  
   190.0   -1.399808e-03   4.740471e-03    6.214415e-12    -1.578836e-11  
   191.0   -1.718104e-03   4.740713e-03    7.300278e-12    -1.568841e-11  
   192.0   -2.041851e-03   4.720319e-03    8.397881e-12    -1.551639e-11  
   193.0   -2.369742e-03   4.678584e-03    9.502522e-12    -1.527038e-11  
   194.0   -2.700405e-03   4.614889e-03    1.060928e-11    -1.494874e-11  
   195.0   -3.032397e-03   4.528701e-03    1.171304e-11    -1.455017e-11  
   196.0   -3.364212e-03   4.419582e-03    1.280856e-11    -1.407369e-11  
   197.0   -3.694286e-03   4.287189e-03    1.389043e-11    -1.351870e-11  
   198.0   -4.021014e-03   4.131287e-03    1.495318e-11    -1.288495e-11  
   199.0   -4.342756e-03   3.951751e-03    1.599118e-11    -1.217259e-11  
   200.0   -4.657843e-03   3.748568e-03    1.699873e-11    -1.138217e-11  
   201.0   -4.964580e-03   3.521845e-03    1.797010e-11    -1.051464e-11  
   202.0   -5.261250e-03   3.271810e-03    1.889954e-11    -9.571355e-12  
   203.0   -5.546126e-03   2.998813e-03    1.978136e-11    -8.554118e-12  
   204.0   -5.817481e-03   2.703330e-03    2.060990e-11    -7.465143e-12  
   205.0   -6.073605e-03   2.385966e-03    2.137962e-11    -6.307075e-12  
   206.0   -6.312813e-03   2.047454e-03    2.208503e-11    -5.082987e-12  
   207.0   -6.533451e-03   1.688656e-03    2.272081e-11    -3.796372e-12  
   208.0   -6.733899e-03   1.310563e-03    2.328180e-11    -2.451141e-12  
   209.0   -6.912582e-03   9.142888e-04    2.376309e-11    -1.051613e-12  
   210.0   -7.067980e-03   5.010748e-04    2.416003e-11     3.974878e-13  
   211.0   -7.198649e-03   7.228231e-05    2.446824e-11     1.891055e-12  
   212.0   -7.303228e-03  -3.706087e-04    2.468363e-11     3.423612e-12  
   213.0   -7.380448e-03  -8.260039e-04    2.480243e-11     4.989335e-12  
   214.0   -7.429132e-03  -1.292201e-03    2.482126e-11     6.582070e-12  
   215.0   -7.448205e-03  -1.767395e-03    2.473712e-11     8.195357e-12  
   216.0   -7.436703e-03  -2.249686e-03    2.454747e-11     9.822455e-12  
   217.0   -7.393789e-03  -2.737085e-03    2.425023e-11     1.145637e-11  
   218.0   -7.318761e-03  -3.227525e-03    2.384375e-11     1.308988e-11  
   219.0   -7.211061e-03  -3.718863e-03    2.332688e-11     1.471558e-11  
   220.0   -7.070272e-03  -4.208895e-03    2.269897e-11     1.632591e-11  
   221.0   -6.896125e-03  -4.695366e-03    2.195989e-11     1.791320e-11  
   222.0   -6.688500e-03  -5.175978e-03    2.111008e-11     1.946968e-11  
   223.0   -6.447439e-03  -5.648404e-03    2.015056e-11     2.098754e-11  
   224.0   -6.173155e-03  -6.110296e-03    1.908286e-11     2.245896e-11  
   225.0   -5.866033e-03  -6.559298e-03    1.790911e-11     2.387619e-11  
   226.0   -5.526626e-03  -6.993060e-03    1.663194e-11     2.523151e-11  
   227.0   -5.155654e-03  -7.409245e-03    1.525459e-11     2.651737e-11  
   228.0   -4.754002e-03  -7.805549e-03    1.378086e-11     2.772635e-11  
   229.0   -4.322724e-03  -8.179711e-03    1.221514e-11     2.885124e-11  
   230.0   -3.863047e-03  -8.529524e-03    1.056234e-11     2.988510e-11  
   231.0   -3.376372e-03  -8.852846e-03    8.827880e-12     3.082124e-11  
   232.0   -2.864259e-03  -9.147618e-03    7.017699e-12     3.165335e-11  
   233.0   -2.328426e-03  -9.411872e-03    5.138212e-12     3.237545e-11  
   234.0   -1.770734e-03  -9.643746e-03    3.196326e-12     3.298200e-11  
   235.0   -1.193189e-03  -9.841494e-03    1.199406e-12     3.346787e-11  
   236.0   -5.979396e-04  -1.000350e-02   -8.447695e-13     3.382846e-11  
   237.0    1.273101e-05  -1.012829e-02   -2.928058e-12     3.405963e-11  
   238.0    6.364163e-04  -1.021452e-02   -5.041993e-12     3.415784e-11  
   239.0    1.270603e-03  -1.026104e-02   -7.177799e-12     3.412009e-11  
   240.0    1.912682e-03  -1.026684e-02   -9.326422e-12     3.394400e-11  
   241.0    2.559963e-03  -1.023109e-02   -1.147856e-11     3.362780e-11  
   242.0    3.209674e-03  -1.015316e-02   -1.362474e-11     3.317037e-11  
   243.0    3.858976e-03  -1.003260e-02   -1.575536e-11     3.257125e-11  
   244.0    4.504976e-03  -9.869148e-03   -1.786074e-11     3.183066e-11  
   245.0    5.144751e-03  -9.662764e-03   -1.993119e-11     3.094951e-11  
   246.0    5.775358e-03  -9.413597e-03   -2.195700e-11     2.992937e-11  
   247.0    6.393858e-03  -9.122008e-03   -2.392853e-11     2.877254e-11  
   248.0    6.997315e-03  -8.788569e-03   -2.583622e-11     2.748199e-11  
   249.0    7.582813e-03  -8.414060e-03   -2.767070e-11     2.606138e-11  
   250.0    8.147472e-03  -7.999467e-03   -2.942284e-11     2.451505e-11  
   251.0    8.688466e-03  -7.545987e-03   -3.108377e-11     2.284800e-11  
   252.0    9.203049e-03  -7.055016e-03   -3.264494e-11     2.106588e-11  
   253.0    9.688561e-03  -6.528154e-03   -3.409814e-11     1.917496e-11  
   254.0    1.014244e-02  -5.967192e-03   -3.543556e-11     1.718213e-11  
   255.0    1.056225e-02  -5.374112e-03   -3.664988e-11     1.509483e-11  
   256.0    1.094564e-02  -4.751072e-03   -3.773426e-11     1.292106e-11  
   257.0    1.129045e-02  -4.100402e-03   -3.868245e-11     1.066931e-11  
   258.0    1.159465e-02  -3.424594e-03   -3.948875e-11     8.348549e-12  
   259.0    1.185638e-02  -2.726292e-03   -4.014806e-11     5.968184e-12  
   260.0    1.207398e-02  -2.008278e-03   -4.065594e-11     3.537987e-12  
   261.0    1.224596e-02  -1.273461e-03   -4.100862e-11     1.068071e-12  
   262.0    1.237102e-02  -5.248628e-04   -4.120304e-11    -1.431161e-12  
   263.0    1.244808e-02   2.343962e-04   -4.123691e-11    -3.949069e-12  
   264.0    1.247627e-02   1.001111e-03   -4.110866e-11    -6.474831e-12  
   265.0    1.245495e-02   1.772008e-03   -4.081748e-11    -8.997493e-12  
   266.0    1.238372e-02   2.543759e-03   -4.036330e-11    -1.150603e-11  
   267.0    1.226238e-02   3.313000e-03   -3.974685e-11    -1.398941e-11  
   268.0    1.209100e-02   4.076348e-03   -3.896965e-11    -1.643664e-11  
   269.0    1.186983e-02   4.830418e-03   -3.803400e-11    -1.883679e-11  
   270.0    1.159942e-02   5.571836e-03   -3.694299e-11    -2.117914e-11  
   271.0    1.128052e-02   6.297262e-03   -3.570045e-11    -2.345314e-11  
   272.0    1.091414e-02   7.003403e-03   -3.431093e-11    -2.564852e-11  
   273.0    1.050150e-02   7.687030e-03   -3.277970e-11    -2.775534e-11  
   274.0    1.004405e-02   8.344998e-03   -3.111279e-11    -2.976403e-11  
   275.0    9.543457e-03   8.974261e-03   -2.931687e-11    -3.166544e-11  
   276.0    9.001608e-03   9.571887e-03   -2.739928e-11    -3.345091e-11  
   277.0    8.420598e-03   1.013507e-02   -2.536794e-11    -3.511229e-11  
   278.0    7.802723e-03   1.066115e-02   -2.323134e-11    -3.664201e-11  
   279.0    7.150458e-03   1.114764e-02   -2.099848e-11    -3.803310e-11  
   280.0    6.466447e-03   1.159219e-02   -1.867885e-11    -3.927925e-11  
   281.0    5.753495e-03   1.199267e-02   -1.628242e-11    -4.037480e-11  
   282.0    5.014561e-03   1.234714e-02   -1.381951e-11    -4.131484e-11  
   283.0    4.252741e-03   1.265384e-02   -1.130077e-11    -4.209518e-11  
   284.0    3.471255e-03   1.291125e-02   -8.737111e-12    -4.271240e-11  
   285.0    2.673419e-03   1.311808e-02   -6.139646e-12    -4.316385e-11  
   286.0    1.862636e-03   1.327325e-02   -3.519675e-12    -4.344769e-11  
   287.0    1.042375e-03   1.337592e-02   -8.886135e-13    -4.356288e-11  
   288.0    2.161622e-04   1.342551e-02    1.742084e-12    -4.350919e-11  
   289.0   -6.124316e-04   1.342167e-02    4.360995e-12    -4.328718e-11  
   290.0   -1.439817e-03   1.336431e-02    6.956797e-12    -4.289826e-11  
   291.0   -2.262406e-03   1.325357e-02    9.518302e-12    -4.234462e-11  
   292.0   -3.076634e-03   1.308985e-02    1.203450e-11    -4.162922e-11  
   293.0   -3.878971e-03   1.287379e-02    1.449464e-11    -4.075582e-11  
   294.0   -4.665936e-03   1.260628e-02    1.688824e-11    -3.972891e-11  
   295.0   -5.434112e-03   1.228845e-02    1.920523e-11    -3.855370e-11  
   296.0   -6.180163e-03   1.192166e-02    2.143598e-11    -3.723610e-11  
   297.0   -6.900862e-03   1.150748e-02    2.357128e-11    -3.578268e-11  
   298.0   -7.593101e-03   1.104772e-02    2.560248e-11    -3.420063e-11  
   299.0   -8.253911e-03   1.054440e-02    2.752142e-11    -3.249772e-11  
   300.0   -8.880463e-03   9.999726e-03    2.932056e-11    -3.068226e-11  
   301.0   -9.470085e-03   9.416094e-03    3.099300e-11    -2.876304e-11  
   302.0   -1.002028e-02   8.796082e-03    3.253253e-11    -2.674930e-11  
   303.0   -1.052872e-02   8.142424e-03    3.393364e-11    -2.465068e-11  
   304.0   -1.099332e-02   7.458010e-03    3.519151e-11    -2.247713e-11  
   305.0   -1.141215e-02   6.745859e-03    3.630207e-11    -2.023890e-11  
   306.0   -1.178353e-02   6.009115e-03    3.726198e-11    -1.794644e-11  
   307.0   -1.210599e-02   5.251021e-03    3.806872e-11    -1.561040e-11  
   308.0   -1.237826e-02   4.474911e-03    3.872053e-11    -1.324149e-11  
   309.0   -1.259933e-02   3.684187e-03    3.921647e-11    -1.085052e-11  
   310.0   -1.276843e-02   2.882310e-03    3.955634e-11    -8.448245e-12  
   311.0   -1.288503e-02   2.072778e-03    3.974069e-11    -6.045376e-12  
   312.0   -1.294883e-02   1.259108e-03    3.977087e-11    -3.652484e-12  
   313.0   -1.295978e-02   4.448243e-04    3.964896e-11    -1.279959e-12  
   314.0   -1.291804e-02  -3.665650e-04    3.937780e-11     1.062045e-12  
   315.0   -1.282404e-02  -1.171579e-03    3.896095e-11     3.363663e-12  
   316.0   -1.267844e-02  -1.966784e-03    3.840260e-11     5.615375e-12  
   317.0   -1.248212e-02  -2.748805e-03    3.770762e-11     7.808054e-12  
   318.0   -1.223621e-02  -3.514345e-03    3.688146e-11     9.933010e-12  
   319.0   -1.194200e-02  -4.260201e-03    3.593017e-11     1.198203e-11  
   320.0   -1.160105e-02  -4.983276e-03    3.486036e-11     1.394743e-11  
   321.0   -1.121507e-02  -5.680593e-03    3.367912e-11     1.582206e-11  
   322.0   -1.078600e-02  -6.349308e-03    3.239399e-11     1.759938e-11  
   323.0   -1.031595e-02  -6.986721e-03    3.101286e-11     1.927345e-11  
   324.0   -9.807193e-03  -7.590292e-03    2.954401e-11     2.083900e-11  
   325.0   -9.262162e-03  -8.157644e-03    2.799599e-11     2.229139e-11  
   326.0   -8.683428e-03  -8.686583e-03    2.637764e-11     2.362668e-11  
   327.0   -8.073696e-03  -9.175096e-03    2.469796e-11     2.484162e-11  
   328.0   -7.435798e-03  -9.621364e-03    2.296609e-11     2.593365e-11  
   329.0   -6.772670e-03  -1.002377e-02    2.119122e-11     2.690091e-11  
   330.0   -6.087332e-03  -1.038089e-02    1.938258e-11     2.774226e-11  
   331.0   -5.382877e-03  -1.069154e-02    1.754936e-11     2.845725e-11  
   332.0   -4.662456e-03  -1.095471e-02    1.570070e-11     2.904612e-11  
   333.0   -3.929267e-03  -1.116963e-02    1.384561e-11     2.950977e-11  
   334.0   -3.186548e-03  -1.133574e-02    1.199287e-11     2.984977e-11  
   335.0   -2.437549e-03  -1.145270e-02    1.015104e-11     3.006833e-11  
   336.0   -1.685524e-03  -1.152039e-02    8.328378e-12     3.016826e-11  
   337.0   -9.337017e-04  -1.153890e-02    6.532835e-12     3.015296e-11  
   338.0   -1.852875e-04  -1.150851e-02    4.772010e-12     3.002638e-11  
   339.0    5.565530e-04  -1.142976e-02    3.053089e-12     2.979299e-11  
   340.0    1.288703e-03  -1.130335e-02    1.382803e-12     2.945772e-11  
   341.0    2.008112e-03  -1.113019e-02   -2.326130e-13     2.902596e-11  
   342.0    2.711815e-03  -1.091138e-02   -1.787429e-12     2.850348e-11  
   343.0    3.396942e-03  -1.064823e-02   -3.276431e-12     2.789642e-11  
   344.0    4.060728e-03  -1.034220e-02   -4.694942e-12     2.721119e-11  
   345.0    4.700520e-03  -9.994919e-03   -6.038862e-12     2.645450e-11  
