#Longitud de onda =  500  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    38.0   -1.339829e-01  -8.933220e-02   -4.173459e-10    -2.867388e-10  
    39.0   -1.375422e-01  -8.004252e-02   -4.318176e-10    -2.542970e-10  
    40.0   -1.404112e-01  -7.062144e-02   -4.441111e-10    -2.214398e-10  
    41.0   -1.425919e-01  -6.111313e-02   -4.542226e-10    -1.883245e-10  
    42.0   -1.440894e-01  -5.156115e-02   -4.621581e-10    -1.551059e-10  
    43.0   -1.449116e-01  -4.200822e-02   -4.679332e-10    -1.219360e-10  
    44.0   -1.450694e-01  -3.249607e-02   -4.715726e-10    -8.896345e-11  
    45.0   -1.445767e-01  -2.306527e-02   -4.731099e-10    -5.633287e-11  
    46.0   -1.434497e-01  -1.375506e-02   -4.725874e-10    -2.418414e-11  
    47.0   -1.417074e-01  -4.603237e-03   -4.700554e-10     7.348055e-12  
    48.0   -1.393712e-01   4.354033e-03   -4.655720e-10     3.813470e-11  
    49.0   -1.364646e-01   1.308230e-02   -4.592026e-10     6.805298e-11  
    50.0   -1.330131e-01   2.154894e-02   -4.510194e-10     9.698670e-11  
    51.0   -1.290446e-01   2.972332e-02   -4.411008e-10     1.248266e-10  
    52.0   -1.245882e-01   3.757680e-02   -4.295312e-10     1.514710e-10  
    53.0   -1.196749e-01   4.508290e-02   -4.164002e-10     1.768256e-10  
    54.0   -1.143372e-01   5.221729e-02   -4.018022e-10     2.008042e-10  
    55.0   -1.086085e-01   5.895791e-02   -3.858357e-10     2.233288e-10  
    56.0   -1.025235e-01   6.528500e-02   -3.686031e-10     2.443297e-10  
    57.0   -9.611774e-02   7.118110e-02   -3.502098e-10     2.637458e-10  
    58.0   -8.942744e-02   7.663111e-02   -3.307636e-10     2.815244e-10  
    59.0   -8.248932e-02   8.162229e-02   -3.103745e-10     2.976217e-10  
    60.0   -7.534040e-02   8.614423e-02   -2.891539e-10     3.120024e-10  
    61.0   -6.801790e-02   9.018890e-02   -2.672142e-10     3.246399e-10  
    62.0   -6.055898e-02   9.375055e-02   -2.446681e-10     3.355162e-10  
    63.0   -5.300063e-02   9.682577e-02   -2.216282e-10     3.446218e-10  
    64.0   -4.537948e-02   9.941334e-02   -1.982064e-10     3.519556e-10  
    65.0   -3.773161e-02   1.015143e-01   -1.745136e-10     3.575245e-10  
    66.0   -3.009246e-02   1.031317e-01   -1.506590e-10     3.613434e-10  
    67.0   -2.249662e-02   1.042708e-01   -1.267499e-10     3.634351e-10  
    68.0   -1.497774e-02   1.049388e-01   -1.028908e-10     3.638296e-10  
    69.0   -7.568333e-03   1.051448e-01   -7.918371e-11     3.625642e-10  
    70.0   -2.997190e-04   1.048996e-01   -5.572706e-11     3.596830e-10  
    71.0    6.798143e-03   1.042159e-01   -3.261579e-11     3.552365e-10  
    72.0    1.369674e-02   1.031079e-01   -9.940817e-12     3.492812e-10  
    73.0    2.036913e-02   1.015913e-01    1.221120e-11     3.418795e-10  
    74.0    2.678997e-02   9.968337e-02    3.375815e-11     3.330989e-10  
    75.0    3.293570e-02   9.740237e-02    5.462275e-11     3.230119e-10  
    76.0    3.878449e-02   9.476794e-02    7.473271e-11     3.116952e-10  
    77.0    4.431638e-02   9.180068e-02    9.402090e-11     2.992296e-10  
    78.0    4.951326e-02   8.852213e-02    1.124255e-10     2.856993e-10  
    79.0    5.435886e-02   8.495466e-02    1.298899e-10     2.711917e-10  
    80.0    5.883864e-02   8.112131e-02    1.463625e-10     2.557966e-10  
    81.0    6.293956e-02   7.704576e-02    1.617962e-10     2.396062e-10  
    82.0    6.664956e-02   7.275223e-02    1.761471e-10     2.227144e-10  
    83.0    6.995661e-02   6.826550e-02    1.893720e-10     2.052171e-10  
    84.0    7.284704e-02   6.361103e-02    2.014240e-10     1.872120e-10  
    85.0    7.530278e-02   5.881525e-02    2.122454e-10     1.687991e-10  
    86.0    7.729709e-02   5.390609e-02    2.217556e-10     1.500825e-10  
    87.0    7.878836e-02   4.891398e-02    2.298339e-10     1.311723e-10  
    88.0    7.971186e-02   4.387330e-02    2.362949e-10     1.121893e-10  
    89.0    7.996995e-02   3.882449e-02    2.408590e-10     9.327017e-11  
    90.0    7.942214e-02   3.381680e-02    2.431183e-10     7.457607e-11  
    91.0    7.787820e-02   2.891140e-02    2.425087e-10     5.630221e-11  
    92.0    7.509895e-02   2.418452e-02    2.382985e-10     3.868843e-11  
    93.0    7.081117e-02   1.972956e-02    2.296146e-10     2.202801e-11  
    94.0    6.474305e-02   1.565694e-02    2.155254e-10     6.671057e-12  
    95.0    5.668460e-02   1.208999e-02    1.952016e-10    -6.982411e-12  
    96.0    4.657219e-02   9.155486e-03    1.681594e-10    -1.850510e-11  
    97.0    3.458658e-02   6.967810e-03    1.345686e-10    -2.748488e-11  
    98.0    2.124268e-02   5.607368e-03    9.557172e-11    -3.358773e-11  
    99.0    7.437724e-03   5.095939e-03    5.352100e-11    -3.663591e-11  
   100.0   -5.580022e-03   5.374083e-03    1.201376e-11    -3.668817e-11  
   101.0   -1.635308e-02   6.287795e-03   -2.439285e-11    -3.410141e-11  
   102.0   -2.347447e-02   7.592034e-03   -5.085485e-11    -2.954850e-11  
   103.0   -2.593363e-02   8.976759e-03   -6.326525e-11    -2.396955e-11  
   104.0   -2.347048e-02   1.011602e-02   -5.944625e-11    -1.844556e-11  
   105.0   -1.682250e-02   1.073318e-02   -4.018385e-11    -1.400464e-11  
   106.0   -7.742838e-03   1.066746e-02   -9.700245e-12    -1.139715e-11  
   107.0    1.292058e-03   9.921441e-03    2.478861e-11    -1.089940e-11  
   108.0    7.676023e-03   8.670013e-03    5.456438e-11    -1.221423e-11  
   109.0    9.438129e-03   7.219174e-03    7.172214e-11    -1.452289e-11  
   110.0    5.940922e-03   5.918949e-03    7.169085e-11    -1.670207e-11  
   111.0   -1.767187e-03   5.052704e-03    5.507415e-11    -1.766274e-11  
   112.0   -1.115630e-02   4.739150e-03    2.795893e-11    -1.671123e-11  
   113.0   -1.900554e-02   4.885545e-03    2.547746e-13    -1.380371e-11  
   114.0   -2.256490e-02   5.216859e-03   -1.764644e-11    -9.583224e-12  
   115.0   -2.066579e-02   5.378240e-03   -1.881509e-11    -5.157656e-12  
   116.0   -1.429680e-02   5.076418e-03   -2.770845e-12    -1.679149e-12  
   117.0   -6.315504e-03   4.203700e-03    2.391890e-11     1.203720e-13  
   118.0   -3.116217e-04   2.888594e-03    5.002281e-11     2.420179e-13  
   119.0    9.584156e-04   1.443951e-03    6.431165e-11    -5.707240e-13  
   120.0   -3.124575e-03   2.284600e-04    6.061132e-11    -1.155478e-12  
   121.0   -1.065770e-02  -5.192530e-04    4.088488e-11    -4.621474e-13  
   122.0   -1.803216e-02  -7.952449e-04    1.464188e-11     1.946998e-12  
   123.0   -2.165187e-02  -8.333610e-04   -5.388357e-12     5.674802e-12  
   124.0   -1.975022e-02  -9.885153e-04   -9.468519e-12     9.672875e-12  
   125.0   -1.336121e-02  -1.553822e-03    4.097322e-12     1.276159e-11  
   126.0   -5.860339e-03  -2.604674e-03    2.782856e-11     1.423429e-11  
   127.0   -1.219781e-03  -3.955061e-03    4.875304e-11     1.422942e-11  
   128.0   -1.852948e-03  -5.255365e-03    5.524780e-11     1.365807e-11  
   129.0   -7.232659e-03  -6.183437e-03    4.345480e-11     1.370642e-11  
   130.0   -1.411976e-02  -6.624583e-03    1.962789e-11     1.517282e-11  
   131.0   -1.836465e-02  -6.736424e-03   -3.180340e-12     1.800980e-11  
   132.0   -1.731030e-02  -6.856389e-03   -1.249286e-11     2.134328e-11  
   133.0   -1.139593e-02  -7.301102e-03   -3.719380e-12     2.397550e-11  
   134.0   -3.951648e-03  -8.174628e-03    1.696844e-11     2.508946e-11  
   135.0    7.771587e-04  -9.302723e-03    3.615879e-11     2.473730e-11  
   136.0    2.318125e-04  -1.033751e-02    4.126002e-11     2.380734e-11  
   137.0   -4.836595e-03  -1.097213e-02    2.829773e-11     2.347497e-11  
   138.0   -1.079424e-02  -1.113263e-02    4.537394e-12     2.446604e-11  
   139.0   -1.340900e-02  -1.102382e-02   -1.594665e-11     2.659447e-11  
   140.0   -1.058023e-02  -1.099568e-02   -2.118342e-11     2.887721e-11  
   141.0   -3.739849e-03  -1.131360e-02   -9.076248e-12     3.016630e-11  
   142.0    3.049643e-03  -1.198177e-02    1.110945e-11     2.989661e-11  
   143.0    5.773227e-03  -1.273895e-02    2.474282e-11     2.845740e-11  
   144.0    3.165542e-03  -1.323287e-02    2.153942e-11     2.693184e-11  
   145.0   -2.403775e-03  -1.325826e-02    2.542269e-12     2.636700e-11  
   146.0   -6.523434e-03  -1.289649e-02   -2.047024e-11     2.706183e-11  
   147.0   -5.776938e-03  -1.245834e-02   -3.296079e-11     2.836218e-11  
   148.0   -1.375121e-04  -1.226648e-02   -2.766501e-11     2.911365e-11  
   149.0    6.983432e-03  -1.242815e-02   -9.716450e-12     2.846739e-11  
   150.0    1.112691e-02  -1.275902e-02    6.873857e-12     2.647756e-11  
   151.0    9.962722e-03  -1.291489e-02    9.093845e-12     2.406350e-11  
   152.0    4.978722e-03  -1.263952e-02   -5.757744e-12     2.235413e-11  
   153.0    4.233301e-04  -1.195035e-02   -2.805200e-11     2.187785e-11  
   154.0    2.165528e-04  -1.112575e-02   -4.272845e-11     2.218312e-11  
   155.0    5.062819e-03  -1.050056e-02   -4.025406e-11     2.217247e-11  
   156.0    1.190959e-02  -1.021908e-02   -2.365691e-11     2.091319e-11  
   157.0    1.619985e-02  -1.012896e-02   -6.346802e-12     1.833071e-11  
   158.0    1.527859e-02  -9.896988e-03   -2.175358e-12     1.526677e-11  
   159.0    1.040121e-02  -9.262037e-03   -1.505329e-11     1.285197e-11  
   160.0    5.794714e-03  -8.234410e-03   -3.595349e-11     1.165835e-11  
   161.0    5.441131e-03  -7.089122e-03   -4.969877e-11     1.127232e-11  
   162.0    1.001821e-02  -6.156264e-03   -4.650976e-11     1.061779e-11  
   163.0    1.636270e-02  -5.568387e-03   -2.952189e-11     8.788470e-12  
   164.0    1.990966e-02  -5.160469e-03   -1.240890e-11     5.752258e-12  
   165.0    1.824579e-02  -4.601708e-03   -8.813803e-12     2.380508e-12  
   166.0    1.300498e-02  -3.657677e-03   -2.171536e-11    -2.261378e-13  
   167.0    8.590251e-03  -2.377361e-03   -4.106345e-11    -1.593005e-12  
   168.0    8.694306e-03  -1.056542e-03   -5.165321e-11    -2.236114e-12  
   169.0    1.336040e-02  -5.055777e-06   -4.513537e-11    -3.244512e-12  
   170.0    1.893901e-02   6.974863e-04   -2.666462e-11    -5.406622e-12  
   171.0    2.100785e-02   1.261661e-03   -1.081405e-11    -8.574761e-12  
   172.0    1.793343e-02   2.014441e-03   -9.911432e-12    -1.177875e-11  
   173.0    1.219678e-02   3.130940e-03   -2.411108e-11    -1.400170e-11  
   174.0    8.382912e-03   4.489129e-03   -4.125114e-11    -1.499476e-11  
   175.0    9.442313e-03   5.766739e-03   -4.671183e-11    -1.546965e-11  
   176.0    1.427214e-02   6.702207e-03   -3.533261e-11    -1.650875e-11  
   177.0    1.861929e-02   7.305946e-03   -1.565006e-11    -1.867164e-11  
   178.0    1.858895e-02   7.847334e-03   -2.902841e-12    -2.153032e-11  
   179.0    1.387277e-02   8.627225e-03   -6.475276e-12    -2.401863e-11  
   180.0    8.008806e-03   9.724227e-03   -2.212964e-11    -2.531020e-11  
   181.0    5.432501e-03   1.092635e-02   -3.552192e-11    -2.549802e-11  
   182.0    7.764420e-03   1.190601e-02   -3.415916e-11    -2.550849e-11  
   183.0    1.244937e-02   1.249223e-02   -1.785704e-11    -2.631884e-11  
   184.0    1.491148e-02   1.281103e-02    1.094315e-12    -2.813212e-11  
   185.0    1.242634e-02   1.317479e-02    8.270208e-12    -3.020431e-11  
   186.0    6.435239e-03   1.381367e-02   -7.088909e-13    -3.147191e-11  
   187.0    1.321075e-03   1.467727e-02   -1.647161e-11    -3.145058e-11  
   188.0    6.691933e-04   1.547587e-02   -2.387053e-11    -3.064196e-11  
   189.0    4.200547e-03   1.592683e-02   -1.490802e-11    -3.010028e-11  
   190.0    8.015655e-03   1.599493e-02    4.416265e-12    -3.052704e-11  
   191.0    7.957768e-03   1.591982e-02    1.924726e-11    -3.166916e-11  
   192.0    3.206742e-03   1.600630e-02    1.864892e-11    -3.253898e-11  
   193.0   -3.008512e-03   1.635857e-02    5.029277e-12    -3.226832e-11  
   194.0   -6.212421e-03   1.678910e-02   -7.957072e-12    -3.085924e-11  
   195.0   -4.576516e-03   1.698174e-02   -7.267675e-12    -2.918019e-11  
   196.0   -5.097665e-04   1.676727e-02    8.176337e-12    -2.820935e-11  
   197.0    1.457128e-03   1.627042e-02    2.654906e-11    -2.818346e-11  
   198.0   -1.347023e-03   1.579909e-02    3.345946e-11    -2.839599e-11  
   199.0   -7.381730e-03   1.557300e-02    2.455796e-11    -2.782259e-11  
   200.0   -1.225263e-02   1.553053e-02    9.341888e-12    -2.602560e-11  
   201.0   -1.259360e-02   1.538474e-02    2.771707e-12    -2.354168e-11  
   202.0   -9.043279e-03   1.487914e-02    1.205217e-11    -2.140948e-11  
   203.0   -5.669489e-03   1.401641e-02    3.025828e-11    -2.025435e-11  
   204.0   -6.341513e-03   1.305654e-02    4.248480e-11    -1.974096e-11  
   205.0   -1.127559e-02   1.228588e-02    3.909690e-11    -1.888076e-11  
   206.0   -1.684208e-02   1.176313e-02    2.430101e-11    -1.692125e-11  
   207.0   -1.881720e-02   1.126990e-02    1.236827e-11    -1.402377e-11  
   208.0   -1.617085e-02   1.051017e-02    1.485072e-11    -1.112337e-11  
   209.0   -1.198514e-02   9.379589e-03    3.022464e-11    -9.095724e-12  
   210.0   -1.066792e-02   8.061871e-03    4.527262e-11    -7.978793e-12  
   211.0   -1.396774e-02   6.865262e-03    4.699312e-11    -6.949786e-12  
   212.0   -1.939284e-02   5.946821e-03    3.432345e-11    -5.078519e-12  
   213.0   -2.247319e-02   5.174369e-03    1.908117e-11    -2.176825e-12  
   214.0   -2.082023e-02   4.251478e-03    1.524490e-11     1.024936e-12  
   215.0   -1.629439e-02   2.991835e-03    2.627085e-11     3.534600e-12  
   216.0   -1.330070e-02   1.492965e-03    4.196787e-11     4.991703e-12  
   217.0   -1.476087e-02   5.066422e-05    4.779697e-11     5.984508e-12  
   218.0   -1.944193e-02  -1.107608e-03    3.813909e-11     7.501419e-12  
   219.0   -2.309171e-02  -2.026165e-03    2.141609e-11     1.001790e-11  
   220.0   -2.234586e-02  -2.974673e-03    1.236238e-11     1.305451e-11  
   221.0   -1.781871e-02  -4.194609e-03    1.850946e-11     1.561115e-11  
   222.0   -1.353047e-02  -5.672094e-03    3.328549e-11     1.707886e-11  
   223.0   -1.319326e-02  -7.146634e-03    4.208847e-11     1.779049e-11  
   224.0   -1.678291e-02  -8.347630e-03    3.575757e-11     1.870304e-11  
   225.0   -2.056899e-02  -9.239822e-03    1.902196e-11     2.050514e-11  
   226.0   -2.057968e-02  -1.005023e-02    6.110840e-12     2.297454e-11  
   227.0   -1.629000e-02  -1.105175e-02    7.571187e-12     2.518029e-11  
   228.0   -1.110498e-02  -1.230458e-02    2.050361e-11     2.634188e-11  
   229.0   -9.184762e-03  -1.359633e-02    3.128629e-11     2.654759e-11  
   230.0   -1.156752e-02  -1.463636e-02    2.826825e-11     2.666414e-11  
   231.0   -1.520915e-02  -1.532302e-02    1.262230e-11     2.752235e-11  
   232.0   -1.584016e-02  -1.583380e-02   -2.765058e-12     2.913843e-11  
   233.0   -1.196826e-02  -1.645423e-02   -5.341466e-12     3.069801e-11  
   234.0   -6.275344e-03  -1.730611e-02    5.382895e-12     3.131742e-11  
   235.0   -3.095521e-03  -1.823017e-02    1.740924e-11     3.086888e-11  
   236.0   -4.342195e-03  -1.893346e-02    1.753458e-11     3.009593e-11  
   237.0   -7.716646e-03  -1.926243e-02    3.759332e-12     2.991129e-11  
   238.0   -8.887542e-03  -1.934441e-02   -1.284635e-11     3.053778e-11  
   239.0   -5.586772e-03  -1.946407e-02   -1.858060e-11     3.130103e-11  
   240.0    2.471766e-04  -1.979186e-02   -1.002044e-11     3.126886e-11  
   241.0    4.306556e-03  -2.022138e-02    2.778259e-12     3.013315e-11  
   242.0    3.993716e-03  -2.046961e-02    5.819215e-12     2.850087e-11  
   243.0    8.750863e-04  -2.034474e-02   -5.576539e-12     2.731951e-11  
   244.0   -8.202059e-04  -1.992717e-02   -2.234996e-11     2.698184e-11  
   245.0    1.769093e-03  -1.949180e-02   -3.031513e-11     2.695920e-11  
   246.0    7.411361e-03  -1.924580e-02   -2.362991e-11     2.631091e-11  
   247.0    1.195864e-02  -1.913189e-02   -1.032313e-11     2.458460e-11  
   248.0    1.230302e-02  -1.888455e-02   -4.617620e-12     2.225054e-11  
   249.0    9.335813e-03  -1.828530e-02   -1.336108e-11     2.025662e-11  
   250.0    7.081455e-03  -1.737279e-02   -2.950518e-11     1.912936e-11  
   251.0    8.834914e-03  -1.640681e-02   -3.885886e-11     1.847957e-11  
   252.0    1.400239e-02  -1.562097e-02   -3.366110e-11     1.738471e-11  
   253.0    1.867417e-02  -1.500139e-02   -1.998705e-11     1.528083e-11  
   254.0    1.937932e-02  -1.430377e-02   -1.189466e-11     1.250958e-11  
   255.0    1.641433e-02  -1.329206e-02   -1.792551e-11     9.995928e-12  
   256.0    1.354498e-02  -1.196898e-02   -3.291649e-11     8.367248e-12  
   257.0    1.436918e-02  -1.057654e-02   -4.298769e-11     7.360374e-12  
   258.0    1.884666e-02  -9.366220e-03   -3.890687e-11     6.086504e-12  
   259.0    2.334225e-02  -8.360899e-03   -2.496413e-11     3.897742e-12  
   260.0    2.413989e-02  -7.338253e-03   -1.480729e-11     1.019611e-12  
   261.0    2.103027e-02  -6.051325e-03   -1.825879e-11    -1.660134e-12  
   262.0    1.750237e-02  -4.472636e-03   -3.184330e-11    -3.441449e-12  
   263.0    1.735490e-02  -2.825459e-03   -4.217692e-11    -4.478681e-12  
   264.0    2.101282e-02  -1.372258e-03   -3.893481e-11    -5.619628e-12  
   265.0    2.512119e-02  -1.657687e-04   -2.484059e-11    -7.573953e-12  
   266.0    2.580895e-02   9.956500e-04   -1.300088e-11    -1.021758e-11  
   267.0    2.244961e-02   2.365359e-03   -1.417603e-11    -1.270735e-11  
   268.0    1.826225e-02   3.995908e-03   -2.634669e-11    -1.429359e-11  
   269.0    1.716974e-02   5.682461e-03   -3.670942e-11    -1.504022e-11  
   270.0    1.997670e-02   7.156995e-03   -3.415400e-11    -1.575273e-11  
   271.0    2.359306e-02   8.343630e-03   -2.007538e-11    -1.718518e-11  
   272.0    2.405866e-02   9.425957e-03   -6.992656e-12    -1.929963e-11  
   273.0    2.041297e-02   1.066096e-02   -6.329010e-12    -2.129962e-11  
   274.0    1.562840e-02   1.212177e-02   -1.727948e-11    -2.240383e-11  
   275.0    1.369667e-02   1.362093e-02   -2.763257e-11    -2.260375e-11  
   276.0    1.572269e-02   1.488896e-02   -2.573423e-11    -2.266506e-11  
   277.0    1.885222e-02   1.583304e-02   -1.188861e-11    -2.337282e-11  
   278.0    1.908203e-02   1.662208e-02    1.959148e-12    -2.476003e-11  
   279.0    1.519278e-02   1.751514e-02    3.937989e-12    -2.607500e-11  
   280.0    9.943337e-03   1.860204e-02   -6.125241e-12    -2.651833e-11  
   281.0    7.355808e-03   1.971105e-02   -1.657211e-11    -2.602548e-11  
   282.0    8.763593e-03   2.057424e-02   -1.539023e-11    -2.532709e-11  
   283.0    1.151111e-02   2.108729e-02   -2.019953e-12    -2.522878e-11  
   284.0    1.158259e-02   2.140807e-02    1.211367e-11    -2.581974e-11  
   285.0    7.566564e-03   2.179694e-02    1.485651e-11    -2.638830e-11  
   286.0    2.046732e-03   2.235691e-02    5.280060e-12    -2.612650e-11  
   287.0   -9.501402e-04   2.292993e-02   -5.438931e-12    -2.492837e-11  
   288.0    7.375839e-05   2.325153e-02   -5.069969e-12    -2.349517e-11  
   289.0    2.620139e-03   2.321060e-02    7.599248e-12    -2.264483e-11  
   290.0    2.679729e-03   2.295738e-02    2.158471e-11    -2.250855e-11  
   291.0   -1.292431e-03   2.275317e-02    2.457408e-11    -2.240792e-11  
   292.0   -6.847349e-03   2.271091e-02    1.508907e-11    -2.153278e-11  
   293.0   -9.970175e-03   2.268375e-02    3.915081e-12    -1.974824e-11  
   294.0   -9.055659e-03   2.241174e-02    3.395017e-12    -1.773211e-11  
   295.0   -6.487478e-03   2.178072e-02    1.520007e-11    -1.630783e-11  
   296.0   -6.257339e-03   2.093643e-02    2.869411e-11    -1.563512e-11  
   297.0   -9.992055e-03   2.014075e-02    3.150120e-11    -1.506081e-11  
   298.0   -1.533691e-02   1.951335e-02    2.178085e-11    -1.377653e-11  
   299.0   -1.829933e-02   1.891576e-02    1.002627e-11    -1.162911e-11  
   300.0   -1.721737e-02   1.809282e-02    8.611932e-12    -9.278652e-12  
   301.0   -1.440209e-02   1.693027e-02    1.949091e-11    -7.548288e-12  
   302.0   -1.382159e-02   1.557188e-02    3.227582e-11    -6.613573e-12  
   303.0   -1.713858e-02   1.427961e-02    3.460007e-11    -5.838045e-12  
   304.0   -2.205354e-02   1.317662e-02    2.443131e-11    -4.417449e-12  
   305.0   -2.460269e-02   1.212971e-02    1.207123e-11    -2.189514e-12  
   306.0   -2.311286e-02   1.088816e-02    9.861601e-12     1.979624e-13  
   307.0   -1.986251e-02   9.339821e-03    1.987542e-11     1.927174e-12  
   308.0   -1.879249e-02   7.628469e-03    3.187490e-11     2.818570e-12  
   309.0   -2.155997e-02   6.015352e-03    3.356145e-11     3.500345e-12  
   310.0   -2.588365e-02   4.623790e-03    2.286569e-11     4.771113e-12  
   311.0   -2.783313e-02   3.322601e-03    9.994681e-12     6.794096e-12  
   312.0   -2.576521e-02   1.864730e-03    7.202853e-12     8.928720e-12  
   313.0   -2.196260e-02   1.417261e-04    1.653434e-11     1.036692e-11  
   314.0   -2.033598e-02  -1.701159e-03    2.780622e-11     1.093590e-11  
   315.0   -2.249861e-02  -3.404422e-03    2.883842e-11     1.126339e-11  
   316.0   -2.615326e-02  -4.847977e-03    1.766590e-11     1.214099e-11  
   317.0   -2.740700e-02  -6.164286e-03    4.490412e-12     1.372527e-11  
   318.0   -2.468430e-02  -7.597684e-03    1.428619e-12     1.537804e-11  
   319.0   -2.030533e-02  -9.251697e-03    1.035829e-11     1.630480e-11  
   320.0   -1.814653e-02  -1.097856e-02    2.106451e-11     1.634912e-11  
   321.0   -1.974126e-02  -1.252177e-02    2.153331e-11     1.614493e-11  
   322.0   -2.274530e-02  -1.376779e-02    1.003373e-11     1.647501e-11  
   323.0   -2.330808e-02  -1.485349e-02   -3.158615e-12     1.748187e-11  
   324.0   -1.995666e-02  -1.602139e-02   -6.115371e-12     1.852504e-11  
   325.0   -1.507756e-02  -1.736903e-02    2.747316e-12     1.882690e-11  
   326.0   -1.250684e-02  -1.874534e-02    1.310635e-11     1.825566e-11  
   327.0   -1.366354e-02  -1.989814e-02    1.316258e-11     1.745677e-11  
   328.0   -1.612892e-02  -2.072361e-02    1.539018e-12     1.720153e-11  
   329.0   -1.610141e-02  -2.136580e-02   -1.134794e-11     1.761095e-11  
   330.0   -1.224330e-02  -2.206597e-02   -1.381193e-11     1.803775e-11  
   331.0   -7.031873e-03  -2.291458e-02   -4.681521e-12     1.772407e-11  
   332.0   -4.253590e-03  -2.375655e-02    5.548756e-12     1.656987e-11  
   333.0   -5.179980e-03  -2.434537e-02    5.347749e-12     1.523578e-11  
   334.0   -7.294243e-03  -2.458973e-02   -6.196335e-12     1.447796e-11  
   335.0   -6.852985e-03  -2.464302e-02   -1.847317e-11     1.438833e-11  
   336.0   -2.684578e-03  -2.474541e-02   -2.009749e-11     1.430855e-11  
   337.0    2.623481e-03  -2.497891e-02   -1.042002e-11     1.350322e-11  
   338.0    5.346937e-03  -2.518370e-02   -1.550393e-13     1.190992e-11  
   339.0    4.393887e-03  -2.512011e-02   -5.056674e-13     1.020661e-11  
   340.0    2.398262e-03  -2.471169e-02   -1.181537e-11     9.129545e-12  
   341.0    3.032968e-03  -2.412270e-02   -2.324178e-11     8.733950e-12  
   342.0    7.274247e-03  -2.359166e-02   -2.376663e-11     8.346700e-12  
   343.0    1.240997e-02  -2.319046e-02   -1.336367e-11     7.257591e-12  
   344.0    1.479449e-02  -2.275366e-02   -2.998527e-12     5.446737e-12  
