#Longitud de onda =  497  nm				Anchura de pulso =  125  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
   114.0     -0.022000     7.975786e-03   -1.756400e-11    -4.680561e-12  
   115.0     -0.020062     7.815100e-03   -1.818117e-11    -6.304359e-15  
   116.0     -0.013773     6.520377e-03   -1.933952e-12     1.115991e-12  
   117.0     -0.005974     4.416592e-03    2.457439e-11    -1.049635e-12  
   118.0     -0.000194     2.174282e-03    5.024144e-11    -4.805160e-12  
   119.0      0.000888     5.213776e-04    6.407982e-11    -7.714509e-12  
   120.0     -0.003284    -9.162938e-05    6.016334e-11    -7.688973e-12  
   121.0     -0.010794     2.851601e-04    4.059300e-11    -3.981279e-12  
   122.0     -0.018073     1.110412e-03    1.483701e-11     2.406319e-12  
   123.0     -0.021602     1.608204e-03   -4.580421e-12     9.154660e-12  
   124.0     -0.019690     1.158693e-03   -8.191892e-12     1.374915e-11  
   125.0     -0.013402    -3.732519e-04    5.500580e-12     1.476005e-11  
   126.0     -0.006088    -2.552365e-03    2.899532e-11     1.261495e-11  
   127.0     -0.001647    -4.593241e-03    4.949045e-11     9.411919e-12  
   128.0     -0.002410    -5.783361e-03    5.563536e-11     7.813649e-12  
   129.0     -0.007809    -5.881957e-03    4.379746e-11     9.582898e-12  
   130.0     -0.014624    -5.264468e-03    2.028132e-11     1.456857e-11  
   131.0     -0.018777    -4.714776e-03   -2.016146e-12     2.075091e-11  
   132.0     -0.017694    -4.970033e-03   -1.089269e-11     2.537511e-11  
   133.0     -0.011856    -6.278775e-03   -1.991777e-12     2.655648e-11  
   134.0     -0.004573    -8.241260e-03    1.846223e-11     2.441552e-11  
   135.0     -0.000014    -1.004265e-02    3.721990e-11     2.103138e-11  
   136.0     -0.000656    -1.095036e-02    4.196966e-11     1.919095e-11  
   137.0     -0.005710    -1.077281e-02    2.896220e-11     2.066432e-11  
   138.0     -0.011574    -9.985783e-03    5.490988e-12     2.507588e-11  
   139.0     -0.014095    -9.432678e-03   -1.455834e-11     3.011413e-11  
   140.0     -0.011250    -9.779221e-03   -1.950064e-11     3.299287e-11  
   141.0     -0.004495    -1.107310e-02   -7.437101e-12     3.225425e-11  
   142.0      0.002153    -1.270472e-02    1.238772e-11     2.873727e-11  
   143.0      0.004765    -1.380770e-02    2.557038e-11     2.504105e-11  
   144.0      0.002143    -1.384069e-02    2.210954e-11     2.379794e-11  
   145.0     -0.003340    -1.295792e-02    3.195971e-12     2.589254e-11  
   146.0     -0.007335    -1.190726e-02   -1.948097e-11     2.984303e-11  
   147.0     -0.006513    -1.151437e-02   -3.164964e-11     3.280278e-11  
   148.0     -0.000896    -1.210452e-02   -2.630412e-11     3.252684e-11  
   149.0      0.006127    -1.326909e-02   -8.647929e-12     2.894784e-11  
   150.0      0.010176    -1.415117e-02    7.476868e-12     2.423816e-11  
   151.0      0.009000    -1.405663e-02    9.347247e-12     2.127964e-11  
   152.0      0.004109    -1.295582e-02   -5.535392e-12     2.160432e-11  
   153.0     -0.000302    -1.150849e-02   -2.757220e-11     2.428354e-11  
   154.0     -0.000398    -1.058423e-02   -4.194411e-11     2.659323e-11  
   155.0      0.004466    -1.062285e-02   -3.939442e-11     2.600226e-11  
   156.0      0.011250    -1.130691e-02   -2.305859e-11     2.204172e-11  
   157.0      0.015472    -1.179652e-02   -6.204379e-12     1.666508e-11  
   158.0      0.014558    -1.135942e-02   -2.397019e-12     1.280383e-11  
   159.0      0.009791    -9.925968e-03   -1.533097e-11     1.217439e-11  
   160.0      0.005345    -8.145578e-03   -3.599622e-11     1.398234e-11  
   161.0      0.005117    -6.893889e-03   -4.945309e-11     1.552358e-11  
   162.0      0.009726    -6.601936e-03   -4.619870e-11     1.425085e-11  
   163.0      0.016026    -6.923803e-03   -2.947109e-11     9.737498e-12  
   164.0      0.019528    -7.005787e-03   -1.279293e-11     4.018867e-12  
   165.0      0.017898    -6.154480e-03   -9.519189e-12     2.409195e-14  
   166.0      0.012787    -4.383942e-03   -2.242807e-11    -7.013914e-13  
   167.0      0.008540    -2.408575e-03   -4.151353e-11     7.962280e-13  
   168.0      0.008763    -1.080851e-03   -5.182460e-11     1.706408e-12  
   169.0      0.013452    -7.156732e-04   -4.527446e-11    -3.152777e-13  
   170.0      0.018987    -8.408714e-04   -2.707972e-11    -5.273520e-12  
   171.0      0.021029    -5.788829e-04   -1.162502e-11    -1.081874e-11  
   172.0      0.018014     6.421805e-04   -1.095046e-11    -1.412279e-11  
   173.0      0.012421     2.621379e-03   -2.505519e-11    -1.415090e-11  
   174.0      0.008765     4.544321e-03   -4.188026e-11    -1.249350e-11  
   175.0      0.009913     5.644520e-03   -4.708305e-11    -1.206788e-11  
   176.0      0.014735     5.828462e-03   -3.572808e-11    -1.473051e-11  
   177.0      0.019031     5.749233e-03   -1.634035e-11    -1.974795e-11  
   178.0      0.018990     6.263345e-03   -3.919906e-12    -2.439187e-11  
   179.0      0.014355     7.716625e-03   -7.582577e-12    -2.618409e-11  
   180.0      0.008634     9.652610e-03   -2.301483e-11    -2.494364e-11  
   181.0      0.006181     1.119024e-02   -3.605254e-11    -2.293134e-11  
   182.0      0.008549     1.175894e-02   -3.448812e-11    -2.295714e-11  
   183.0      0.013186     1.157496e-02   -1.828910e-11    -2.602146e-11  
   184.0      0.015588     1.145536e-02    3.634278e-13    -3.046962e-11  
   185.0      0.013110     1.212271e-02    7.322316e-12    -3.338260e-11  
   186.0      0.007212     1.358836e-02   -1.581007e-12    -3.304176e-11  
   187.0      0.002220     1.514003e-02   -1.700998e-11    -3.038269e-11  
   188.0      0.001633     1.594807e-02   -2.406813e-11    -2.819455e-11  
   189.0      0.005135     1.577384e-02   -1.501067e-11    -2.873552e-11  
   190.0      0.008864     1.517199e-02    4.124176e-12    -3.179771e-11  
   191.0      0.008748     1.500940e-02    1.868961e-11    -3.488567e-11  
   192.0      0.004024     1.571353e-02    1.802468e-11    -3.536567e-11  
   193.0     -0.002100     1.690044e-02    4.641301e-12    -3.273954e-11  
   194.0     -0.005229     1.770765e-02   -7.963304e-12    -2.907423e-11  
   195.0     -0.003603     1.754488e-02   -7.028681e-12    -2.720587e-11  
   196.0      0.000371     1.660835e-02    8.362719e-12    -2.827169e-11  
   197.0      0.002233     1.570727e-02    2.648458e-11    -3.072132e-11  
   198.0     -0.000609     1.555205e-02    3.321842e-11    -3.167865e-11  
   199.0     -0.006600     1.612885e-02    2.442042e-11    -2.946901e-11  
   200.0     -0.011405     1.671281e-02    9.545656e-12    -2.509387e-11  
   201.0     -0.011740     1.651036e-02    3.301615e-12    -2.134924e-11  
   202.0     -0.008275     1.536342e-02    1.265283e-11    -2.035829e-11  
   203.0     -0.005031     1.388993e-02    3.065919e-11    -2.169772e-11  
   204.0     -0.005795     1.293373e-02    4.263806e-11    -2.278277e-11  
   205.0     -0.010735     1.281275e-02    3.921617e-11    -2.117551e-11  
   206.0     -0.016255     1.303737e-02    2.466687e-11    -1.676451e-11  
   207.0     -0.018213     1.275252e-02    1.307386e-11    -1.186814e-11  
   208.0     -0.015637     1.150864e-02    1.571540e-11    -9.163258e-12  
   209.0     -0.011588     9.668193e-03    3.095314e-11    -9.291502e-12  
   210.0     -0.010397     8.080476e-03    4.571669e-11    -1.029410e-11  
   211.0     -0.013746     7.316728e-03    4.728003e-11    -9.388793e-12  
   212.0     -0.019147     7.156983e-03    3.473533e-11    -5.490740e-12  
   213.0     -0.022203     6.794635e-03    1.979448e-11    -1.994913e-13  
   214.0     -0.020598     5.574270e-03    1.616600e-11     3.645416e-12  
   215.0     -0.016200     3.592099e-03    2.711700e-11     4.534391e-12  
   216.0     -0.013349     1.611133e-03    4.251996e-11     3.648650e-12  
   217.0     -0.014888     3.673705e-04    4.809372e-11     3.770097e-12  
   218.0     -0.019565    -9.907236e-05    3.843553e-11     6.730645e-12  
   219.0     -0.023183    -4.746674e-04    2.194446e-11     1.173023e-11  
   220.0     -0.022459    -1.535870e-03    1.311449e-11     1.606524e-11  
   221.0     -0.018037    -3.429845e-03    1.924022e-11     1.760293e-11  
   222.0     -0.013889    -5.535134e-03    3.373424e-11     1.673106e-11  
   223.0     -0.013646    -7.031606e-03    4.221432e-11     1.598765e-11  
   224.0     -0.017244    -7.653781e-03    3.577189e-11     1.770930e-11  
   225.0     -0.020990    -7.930378e-03    1.918809e-11     2.186666e-11  
   226.0     -0.020993    -8.687474e-03    6.496517e-12     2.608888e-11  
   227.0     -0.016777    -1.027589e-02    7.983041e-12     2.785689e-11  
   228.0     -0.011716    -1.224107e-02    2.066431e-11     2.683349e-11  
   229.0     -0.009892    -1.374323e-02    3.108967e-11     2.516597e-11  
   230.0     -0.012287    -1.433668e-02    2.787497e-11     2.547806e-11  
   231.0     -0.015878    -1.438061e-02    1.230718e-11     2.841986e-11  
   232.0     -0.016471    -1.469708e-02   -2.871491e-12     3.206116e-11  
   233.0     -0.012635    -1.579591e-02   -5.375460e-12     3.369635e-11  
   234.0     -0.007040    -1.739329e-02    5.146127e-12     3.237389e-11  
   235.0     -0.003947    -1.867625e-02    1.681372e-11     2.978145e-11  
   236.0     -0.005204    -1.906473e-02    1.668978e-11     2.865524e-11  
   237.0     -0.008515    -1.875388e-02    2.937171e-12     3.020669e-11  
   238.0     -0.009618    -1.852544e-02   -1.346649e-11     3.298592e-11  
   239.0     -0.006316    -1.900581e-02   -1.907863e-11     3.425319e-11  
   240.0     -0.000549    -2.007212e-02   -1.065690e-11     3.256576e-11  
   241.0      0.003438    -2.096811e-02    1.811730e-12     2.913856e-11  
   242.0      0.003122    -2.102037e-02    4.584092e-12     2.669213e-11  
   243.0      0.000078    -2.027550e-02   -6.820937e-12     2.687753e-11  
   244.0     -0.001523    -1.945324e-02   -2.338863e-11     2.871801e-11  
   245.0      0.001103    -1.926004e-02   -3.117648e-11     2.954563e-11  
   246.0      0.006708    -1.971649e-02   -2.455273e-11     2.754363e-11  
   247.0      0.011200    -2.013942e-02   -1.152324e-11     2.347716e-11  
   248.0      0.011548    -1.979577e-02   -6.076590e-12     1.996495e-11  
   249.0      0.008665    -1.860367e-02   -1.483839e-11     1.898612e-11  
   250.0      0.006523    -1.721041e-02   -3.076195e-11     2.000063e-11  
   251.0      0.008342    -1.637302e-02   -3.987912e-11     2.047826e-11  
   252.0      0.013498    -1.623474e-02   -3.465925e-11     1.833005e-11  
   253.0      0.018129    -1.619158e-02   -2.119454e-11     1.391462e-11  
   254.0      0.018842    -1.547668e-02   -1.333080e-11     9.697512e-12  
   255.0      0.015964    -1.390072e-02   -1.937219e-11     7.890663e-12  
   256.0      0.013220    -1.203615e-02   -3.412081e-11     8.338798e-12  
   257.0      0.014129    -1.066795e-02   -4.389754e-11     8.683576e-12  
   258.0      0.018613    -1.004071e-02   -3.971276e-11     6.646746e-12  
   259.0      0.023077    -9.628338e-03   -2.590739e-11     2.233114e-12  
   260.0      0.023880    -8.648647e-03   -1.593992e-11    -2.269810e-12  
   261.0      0.020855    -6.824871e-03   -1.938673e-11    -4.494153e-12  
   262.0      0.017455    -4.657389e-03   -3.270765e-11    -4.268477e-12  
   263.0      0.017402    -2.942724e-03   -4.269766e-11    -3.768604e-12  
   264.0      0.021076    -2.006465e-03   -3.928112e-11    -5.397809e-12  
   265.0      0.025153    -1.394350e-03   -2.526009e-11    -9.450151e-12  
   266.0      0.025840    -3.210836e-04   -1.357366e-11    -1.382151e-11  
   267.0      0.022554     1.559764e-03   -1.473227e-11    -1.604735e-11  
   268.0      0.018489     3.813803e-03   -2.662754e-11    -1.568756e-11  
   269.0      0.017490     5.644360e-03   -3.661452e-11    -1.474106e-11  
   270.0      0.020313     6.663222e-03   -3.383475e-11    -1.568846e-11  
   271.0      0.023893     7.261902e-03   -1.978356e-11    -1.906951e-11  
   272.0      0.024344     8.221510e-03   -6.832196e-12    -2.295527e-11  
   273.0      0.020756     9.942868e-03   -6.153233e-12    -2.482816e-11  
   274.0      0.016079     1.204964e-02   -1.683370e-11    -2.403382e-11  
   275.0      0.014233     1.375234e-02   -2.680250e-11    -2.241030e-11  
   276.0      0.016267     1.461624e-02   -2.465721e-11    -2.248150e-11  
   277.0      0.019349     1.498069e-02   -1.081918e-11    -2.498346e-11  
   278.0      0.019547     1.561900e-02    2.897329e-12    -2.814514e-11  
   279.0      0.015695     1.697350e-02    4.870691e-12    -2.942639e-11  
   280.0      0.010535     1.871700e-02   -4.949750e-12    -2.800754e-11  
   281.0      0.008019     2.007139e-02   -1.503053e-11    -2.558790e-11  
   282.0      0.009423     2.056923e-02   -1.360910e-11    -2.471108e-11  
   283.0      0.012108     2.050869e-02   -2.554272e-13    -2.626457e-11  
   284.0      0.012128     2.065426e-02    1.372246e-11    -2.861216e-11  
   285.0      0.008128     2.147887e-02    1.641771e-11    -2.921105e-11  
   286.0      0.002679     2.269517e-02    7.034989e-12    -2.711918e-11  
   287.0     -0.000263     2.353817e-02   -3.361367e-12    -2.392210e-11  
   288.0      0.000743     2.351925e-02   -2.787990e-12    -2.216734e-11  
   289.0      0.003211     2.290624e-02    9.829182e-12    -2.285338e-11  
   290.0      0.003201     2.245527e-02    2.361248e-11    -2.445253e-11  
   291.0     -0.000774     2.266051e-02    2.649437e-11    -2.443116e-11  
   292.0     -0.006276     2.326503e-02    1.713717e-11    -2.176194e-11  
   293.0     -0.009359     2.351686e-02    6.223516e-12    -1.794239e-11  
   294.0     -0.008475     2.291576e-02    5.852211e-12    -1.551358e-11  
   295.0     -0.005998     2.170929e-02    1.755086e-11    -1.554862e-11  
   296.0     -0.005851     2.064651e-02    3.078208e-11    -1.660052e-11  
   297.0     -0.009603     2.023457e-02    3.341236e-11    -1.615086e-11  
   298.0     -0.014909     2.023748e-02    2.374638e-11    -1.311898e-11  
   299.0     -0.017842     1.991498e-02    1.218140e-11    -8.939678e-12  
   300.0     -0.016800     1.876297e-02    1.085077e-11    -6.140769e-12  
   301.0     -0.014084     1.701790e-02    2.156140e-11    -5.837167e-12  
   302.0     -0.013595     1.542321e-02    3.401994e-11    -6.634691e-12  
   303.0     -0.016937     1.449145e-02    3.610015e-11    -6.032400e-12  
   304.0     -0.021820     1.399830e-02    2.591692e-11    -2.924142e-12  
   305.0     -0.024346     1.321297e-02    1.368001e-11     1.293907e-12  
   306.0     -0.022899     1.163390e-02    1.149273e-11     4.111766e-12  
   307.0     -0.019750     9.494506e-03    2.128170e-11     4.402379e-12  
   308.0     -0.018773     7.533907e-03    3.290118e-11     3.534045e-12  
   309.0     -0.021566     6.262871e-03    3.429112e-11     3.989927e-12  
   310.0     -0.025858     5.459749e-03    2.352918e-11     6.876902e-12  
   311.0     -0.027784     4.400513e-03    1.073187e-11     1.081479e-11  
   312.0     -0.025757     2.591498e-03    7.917353e-12     1.331474e-11  
   313.0     -0.022052     2.701366e-04    1.698524e-11     1.326451e-11  
   314.0     -0.020512    -1.827868e-03    2.784505e-11     1.203159e-11  
   315.0     -0.022695    -3.200445e-03    2.855376e-11     1.208153e-11  
   316.0     -0.026312    -4.075212e-03    1.729097e-11     1.449918e-11  
   317.0     -0.027536    -5.172161e-03    4.166761e-12     1.789931e-11  
   318.0     -0.024848    -6.972383e-03    1.063245e-12     1.981698e-11  
   319.0     -0.020557    -9.228260e-03    9.717360e-12     1.917927e-11  
   320.0     -0.018475    -1.120714e-02    2.000917e-11     1.737545e-11  
   321.0     -0.020079    -1.242237e-02    2.016039e-11     1.685280e-11  
   322.0     -0.023035    -1.311558e-02    8.580251e-12     1.865264e-11  
   323.0     -0.023559    -1.400512e-02   -4.550746e-12     2.136518e-11  
   324.0     -0.020232    -1.555515e-02   -7.537505e-12     2.255222e-11  
   325.0     -0.015430    -1.750243e-02    1.068384e-12     2.120256e-11  
   326.0     -0.012922    -1.911750e-02    1.104320e-11     1.874681e-11  
   327.0     -0.014074    -1.993567e-02    1.082215e-11     1.761165e-11  
   328.0     -0.016479    -2.021982e-02   -8.380200e-13     1.877388e-11  
   329.0     -0.016402    -2.068837e-02   -1.362160e-11     2.078140e-11  
   330.0     -0.012559    -2.178414e-02   -1.607445e-11     2.122607e-11  
   331.0     -0.007412    -2.322346e-02   -7.153560e-12     1.917892e-11  
   332.0     -0.004682    -2.428067e-02    2.751972e-12     1.612822e-11  
   333.0     -0.005589    -2.451927e-02    2.343850e-12     1.447537e-11  
   334.0     -0.007631    -2.422971e-02   -9.164397e-12     1.511191e-11  
   335.0     -0.007132    -2.413114e-02   -2.127054e-11     1.652748e-11  
   336.0     -0.002970    -2.464042e-02   -2.282051e-11     1.634845e-11  
   337.0      0.002283    -2.544903e-02   -1.328482e-11     1.374702e-11  
   338.0      0.004971    -2.583617e-02   -3.264796e-12     1.028192e-11  
   339.0      0.004050    -2.539948e-02   -3.732578e-12     8.322027e-12  
   340.0      0.002136    -2.446199e-02   -1.491658e-11     8.652954e-12  
   341.0      0.002834    -2.374313e-02   -2.609147e-11     9.692499e-12  
   342.0      0.007072    -2.362867e-02   -2.646892e-11     9.107455e-12  
   343.0      0.012160    -2.378126e-02   -1.613207e-11     6.188830e-12  
   344.0      0.014518    -2.348642e-02   -5.924914e-12     2.575227e-12  
   345.0      0.013311    -2.238138e-02   -6.425562e-12     5.929973e-13  
   346.0      0.011281    -2.082561e-02   -1.721108e-11     9.016027e-13  
   347.0      0.011948    -1.953691e-02   -2.731229e-11     1.836050e-12  
   348.0      0.016019    -1.886436e-02   -2.637951e-11     1.111568e-12  
   349.0      0.020675    -1.843817e-02   -1.519809e-11    -1.845414e-12  
   350.0      0.022434    -1.755211e-02   -4.867162e-12    -5.310400e-12  
   351.0      0.020697    -1.588806e-02   -5.494093e-12    -7.012087e-12  
   352.0      0.018343    -1.384429e-02   -1.591987e-11    -6.436660e-12  
   353.0      0.018783    -1.213373e-02   -2.492773e-11    -5.339544e-12  
   354.0      0.022483    -1.106273e-02   -2.268694e-11    -5.946598e-12  
   355.0      0.026485    -1.022599e-02   -1.076397e-11    -8.680188e-12  
   356.0      0.027433    -8.927971e-03   -5.066978e-13    -1.172717e-11  
   357.0      0.024991    -6.899758e-03   -1.466239e-12    -1.288607e-11  
   358.0      0.022174    -4.579449e-03   -1.167262e-11    -1.180690e-11  
   359.0      0.022264    -2.670533e-03   -1.967567e-11    -1.033936e-11  
   360.0      0.025457    -1.430340e-03   -1.625107e-11    -1.063710e-11  
   361.0      0.028665    -4.156772e-04   -3.813362e-12    -1.295628e-11  
   362.0      0.028680     1.055260e-03    6.066838e-12    -1.539554e-11  
   363.0      0.025452     3.197994e-03    4.488005e-12    -1.583987e-11  
   364.0      0.022131     5.534908e-03   -5.705642e-12    -1.411951e-11  
   365.0      0.021841     7.377666e-03   -1.286357e-11    -1.217785e-11  
   366.0      0.024487     8.524281e-03   -8.461543e-12    -1.208021e-11  
   367.0      0.026857     9.457250e-03    4.184222e-12    -1.390239e-11  
   368.0      0.025923     1.084082e-02    1.332630e-11    -1.565839e-11  
   369.0      0.021941     1.283331e-02    1.081233e-11    -1.533791e-11  
   370.0      0.018183     1.491914e-02    4.102570e-13    -1.296526e-11  
   371.0      0.017585     1.643173e-02   -6.081601e-12    -1.057245e-11  
   372.0      0.019742     1.723043e-02   -9.376745e-13    -1.011741e-11  
