#Longitud de onda =  476  nm				Anchura de pulso =  100  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    31.0   -6.427786e-02   2.606025e-03   -2.003545e-10    -7.042895e-12  
    32.0   -6.312301e-02   6.616998e-03   -1.960975e-10     7.579020e-12  
    33.0   -6.170173e-02   1.044931e-02   -1.909890e-10     2.169825e-11  
    34.0   -6.002965e-02   1.408897e-02   -1.850857e-10     3.526227e-11  
    35.0   -5.812315e-02   1.752347e-02   -1.784466e-10     4.822304e-11  
    36.0   -5.599920e-02   2.074183e-02   -1.711327e-10     6.053712e-11  
    37.0   -5.367530e-02   2.373460e-02   -1.632066e-10     7.216571e-11  
    38.0   -5.116930e-02   2.649384e-02   -1.547319e-10     8.307467e-11  
    39.0   -4.849939e-02   2.901314e-02   -1.457732e-10     9.323460e-11  
    40.0   -4.568392e-02   3.128760e-02   -1.363956e-10     1.026207e-10  
    41.0   -4.274133e-02   3.331381e-02   -1.266639e-10     1.112130e-10  
    42.0   -3.969006e-02   3.508980e-02   -1.166430e-10     1.189959e-10  
    43.0   -3.654845e-02   3.661503e-02   -1.063967e-10     1.259583e-10  
    44.0   -3.333466e-02   3.789035e-02   -9.598838e-11     1.320937e-10  
    45.0   -3.006654e-02   3.891792e-02   -8.547963e-11     1.373998e-10  
    46.0   -2.676164e-02   3.970118e-02   -7.493071e-11     1.418782e-10  
    47.0   -2.343702e-02   4.024480e-02   -6.439995e-11     1.455348e-10  
    48.0   -2.010930e-02   4.055456e-02   -5.394356e-11     1.483792e-10  
    49.0   -1.679450e-02   4.063736e-02   -4.361537e-11     1.504246e-10  
    50.0   -1.350801e-02   4.050109e-02   -3.346665e-11     1.516875e-10  
    51.0   -1.026456e-02   4.015457e-02   -2.354585e-11     1.521880e-10  
    52.0   -7.078143e-03   3.960748e-02   -1.389849e-11     1.519488e-10  
    53.0   -3.961989e-03   3.887025e-02   -4.566958e-12     1.509956e-10  
    54.0   -9.285120e-04   3.795402e-02    4.409602e-12     1.493566e-10  
    55.0    2.010710e-03   3.687052e-02    1.299540e-11     1.470623e-10  
    56.0    4.844966e-03   3.563202e-02    2.115811e-11     1.441455e-10  
    57.0    7.564429e-03   3.425119e-02    2.886890e-11     1.406404e-10  
    58.0    1.016018e-02   3.274109e-02    3.610250e-11     1.365833e-10  
    59.0    1.262419e-02   3.111500e-02    4.283723e-11     1.320117e-10  
    60.0    1.494938e-02   2.938643e-02    4.905498e-11     1.269640e-10  
    61.0    1.712956e-02   2.756895e-02    5.474123e-11     1.214798e-10  
    62.0    1.915947e-02   2.567618e-02    5.988496e-11     1.155994e-10  
    63.0    2.103473e-02   2.372166e-02    6.447865e-11     1.093633e-10  
    64.0    2.275186e-02   2.171883e-02    6.851816e-11     1.028125e-10  
    65.0    2.430827e-02   1.968091e-02    7.200267e-11     9.598799e-11  
    66.0    2.570218e-02   1.762085e-02    7.493458e-11     8.893047e-11  
    67.0    2.693267e-02   1.555127e-02    7.731936e-11     8.168041e-11  
    68.0    2.799960e-02   1.348440e-02    7.916541e-11     7.427772e-11  
    69.0    2.890360e-02   1.143202e-02    8.048398e-11     6.676161e-11  
    70.0    2.964603e-02   9.405397e-03    8.128893e-11     5.917043e-11  
    71.0    3.022895e-02   7.415259e-03    8.159660e-11     5.154150e-11  
    72.0    3.065509e-02   5.471735e-03    8.142566e-11     4.391103e-11  
    73.0    3.092778e-02   3.584323e-03    8.079686e-11     3.631393e-11  
    74.0    3.105094e-02   1.761856e-03    7.973291e-11     2.878372e-11  
    75.0    3.102902e-02   1.246933e-05    7.825820e-11     2.135244e-11  
    76.0    3.086699e-02  -1.656416e-03    7.639871e-11     1.405056e-11  
    77.0    3.057024e-02  -3.238114e-03    7.418171e-11     6.906862e-12  
    78.0    3.014457e-02  -4.726684e-03    7.163558e-11    -5.153514e-14  
    79.0    2.959616e-02  -6.116920e-03    6.878963e-11    -6.799260e-12  
    80.0    2.893147e-02  -7.404330e-03    6.567386e-11    -1.331263e-11  
    81.0    2.815725e-02  -8.585076e-03    6.231872e-11    -1.956955e-11  
    82.0    2.728042e-02  -9.655843e-03    5.875488e-11    -2.554921e-11  
    83.0    2.630801e-02  -1.061362e-02    5.501293e-11    -3.123155e-11  
    84.0    2.524707e-02  -1.145529e-02    5.112301e-11    -3.659623e-11  
    85.0    2.410452e-02  -1.217699e-02    4.711440e-11    -4.162095e-11  
    86.0    2.288698e-02  -1.277308e-02    4.301491e-11    -4.627868e-11  
    87.0    2.160055e-02  -1.323471e-02    3.885021e-11    -5.053359e-11  
    88.0    2.025057e-02  -1.354782e-02    3.464299e-11    -5.433539e-11  
    89.0    1.884142e-02  -1.369088e-02    3.041222e-11    -5.761217e-11  
    90.0    1.737647e-02  -1.363241e-02    2.617266e-11    -6.026250e-11  
    91.0    1.585833e-02  -1.332934e-02    2.193512e-11    -6.214855e-11  
    92.0    1.428959e-02  -1.272700e-02    1.770817e-11    -6.309316e-11  
    93.0    1.267443e-02  -1.176238e-02    1.350190e-11    -6.288519e-11  
    94.0    1.102094e-02  -1.037214e-02    9.334535e-12    -6.129833e-11  
    95.0    9.344419e-03  -8.506513e-03    5.241901e-12    -5.812768e-11  
    96.0    7.670986e-03  -6.148747e-03    1.288998e-12    -5.324587e-11  
    97.0    6.040630e-03  -3.338068e-03   -2.418635e-12    -4.667472e-11  
    98.0    4.508339e-03  -1.908850e-04   -5.727669e-12    -3.866018e-11  
    99.0    3.141577e-03   3.087229e-03   -8.439054e-12    -2.972950e-11  
   100.0    2.012705e-03   6.207690e-03   -1.032470e-11    -2.070258e-11  
   101.0    1.185912e-03   8.830483e-03   -1.116202e-11    -1.263006e-11  
   102.0    6.999515e-04   1.062322e-02   -1.078514e-11    -6.641433e-12  
   103.0    5.502830e-04   1.134074e-02   -9.144452e-12    -3.710800e-12  
   104.0    6.762079e-04   1.090756e-02   -6.359382e-12    -4.380986e-12  
   105.0    9.594165e-04   9.476833e-03   -2.743656e-12    -8.520333e-12  
   106.0    1.238895e-03   7.437490e-03    1.216268e-12    -1.520548e-11  
   107.0    1.343005e-03   5.350142e-03    4.940046e-12    -2.281273e-11  
   108.0    1.133300e-03   3.813008e-03    7.882314e-12    -2.935146e-11  
   109.0    5.481846e-04   3.286705e-03    9.682629e-12    -3.299120e-11  
   110.0   -3.693230e-04   3.932019e-03    1.028950e-11    -3.264283e-11  
   111.0   -1.473912e-03   5.524903e-03    1.000692e-11    -2.839129e-11  
   112.0   -2.556368e-03   7.498151e-03    9.427706e-12    -2.158255e-11  
   113.0   -3.410705e-03   9.118177e-03    9.254311e-12    -1.445954e-11  
   114.0   -3.908856e-03   9.749451e-03    1.005457e-11    -9.407579e-12  
   115.0   -4.053805e-03   9.110773e-03    1.203832e-11    -8.050853e-12  
   116.0   -3.985501e-03   7.412331e-03    1.495005e-11    -1.055620e-11  
   117.0   -3.930133e-03   5.296365e-03    1.814072e-11    -1.547559e-11  
   118.0   -4.107553e-03   3.582273e-03    2.081257e-11    -2.027074e-11  
   119.0   -4.633588e-03   2.909837e-03    2.235054e-11    -2.236879e-11  
   120.0   -5.462050e-03   3.437501e-03    2.259937e-11    -2.032131e-11  
   121.0   -6.398298e-03   4.747352e-03    2.195074e-11    -1.452715e-11  
   122.0   -7.184993e-03   6.024332e-03    2.117888e-11    -7.122693e-12  
   123.0   -7.624181e-03   6.444969e-03    2.108057e-11    -1.013337e-12  
   124.0   -7.676916e-03   5.594072e-03    2.208181e-11     1.540894e-12  
   125.0   -7.486943e-03   3.693205e-03    2.400893e-11     9.284906e-14  
   126.0   -7.310009e-03   1.504294e-03    2.615688e-11    -3.705909e-12  
   127.0   -7.379912e-03  -6.306375e-05    2.764078e-11    -6.920996e-12  
   128.0   -7.780274e-03  -4.439695e-04    2.786136e-11    -6.886377e-12  
   129.0   -8.393847e-03   2.599680e-04    2.683598e-11    -2.679770e-12  
   130.0   -8.962874e-03   1.323700e-03    2.520166e-11     4.314598e-12  
   131.0   -9.232302e-03   1.803172e-03    2.386859e-11     1.113356e-11  
   132.0   -9.096886e-03   1.083393e-03    2.350379e-11     1.490430e-11  
   133.0   -8.665243e-03  -7.491456e-04    2.413798e-11     1.452252e-11  
   134.0   -8.198259e-03  -2.943720e-03    2.513544e-11     1.133681e-11  
   135.0   -7.953315e-03  -4.529125e-03    2.556280e-11     8.375481e-12  
   136.0   -8.026079e-03  -4.907331e-03    2.475068e-11     8.521672e-12  
   137.0   -8.288492e-03  -4.230970e-03    2.270993e-11     1.272318e-11  
   138.0   -8.466094e-03  -3.315987e-03    2.013612e-11     1.936382e-11  
   139.0   -8.310770e-03  -3.127124e-03    1.798271e-11     2.524349e-11  
   140.0   -7.760955e-03  -4.154028e-03    1.685926e-11     2.759973e-11  
   141.0   -6.984235e-03  -6.083286e-03    1.663719e-11     2.589596e-11  
   142.0   -6.270214e-03  -7.993940e-03    1.652825e-11     2.219404e-11  
   143.0   -5.840095e-03  -8.963059e-03    1.559976e-11     1.981586e-11  
   144.0   -5.698434e-03  -8.685343e-03    1.339734e-11     2.113410e-11  
   145.0   -5.628992e-03  -7.684862e-03    1.025920e-11     2.595804e-11  
   146.0   -5.341702e-03  -6.961408e-03    7.099432e-12     3.163328e-11  
   147.0   -4.673346e-03  -7.300970e-03    4.793439e-12     3.483593e-11  
   148.0   -3.703514e-03  -8.723575e-03    3.579732e-12     3.386356e-11  
   149.0   -2.702171e-03  -1.046138e-02    2.895314e-12     2.983317e-11  
   150.0   -1.941865e-03  -1.149571e-02    1.771391e-12     2.591384e-11  
   151.0   -1.505399e-03  -1.128180e-02   -4.774139e-13     2.509109e-11  
   152.0   -1.227201e-03  -1.014286e-02   -3.755489e-12     2.802923e-11  
   153.0   -8.137303e-04  -9.039815e-03   -7.242429e-12     3.257559e-11  
   154.0   -5.883806e-05  -8.872128e-03   -9.974258e-12     3.530248e-11  
   155.0    1.002213e-03  -9.814928e-03   -1.153666e-11     3.400185e-11  
   156.0    2.115144e-03  -1.118468e-02   -1.236348e-11     2.931521e-11  
   157.0    2.992100e-03  -1.194347e-02   -1.341225e-11     2.427417e-11  
   158.0    3.524195e-03  -1.147506e-02   -1.544682e-11     2.205521e-11  
   159.0    3.861509e-03  -1.005123e-02   -1.845695e-11     2.360124e-11  
   160.0    4.297704e-03  -8.629173e-03   -2.165449e-11     2.690292e-11  
   161.0    5.044116e-03  -8.123659e-03   -2.405860e-11     2.851314e-11  
   162.0    6.064811e-03  -8.705061e-03   -2.523341e-11     2.617422e-11  
   163.0    7.100675e-03  -9.665779e-03   -2.561553e-11     2.055807e-11  
   164.0    7.866593e-03  -9.967050e-03   -2.617287e-11     1.476272e-11  
   165.0    8.270522e-03  -9.048917e-03   -2.764972e-11     1.192347e-11  
   166.0    8.483231e-03  -7.271542e-03   -2.998000e-11     1.277552e-11  
   167.0    8.801942e-03  -5.635202e-03   -3.233004e-11     1.507791e-11  
   168.0    9.413126e-03  -4.991648e-03   -3.374539e-11     1.537655e-11  
   169.0    1.024170e-02  -5.368174e-03   -3.389816e-11     1.174053e-11  
   170.0    1.100800e-02  -5.946008e-03   -3.334285e-11     5.307715e-12  
   171.0    1.144912e-02  -5.717768e-03   -3.307123e-11    -6.085411e-13  
   172.0    1.152830e-02  -4.301252e-03   -3.371486e-11    -3.162618e-12  
   173.0    1.146287e-02  -2.252198e-03   -3.503313e-11    -2.259359e-12  
   174.0    1.154624e-02  -6.166075e-04   -3.610329e-11    -6.257409e-13  
   175.0    1.190720e-02  -8.062520e-05   -3.606541e-11    -1.590862e-12  
   176.0    1.240282e-02  -4.109237e-04   -3.482088e-11    -6.362540e-12  
   177.0    1.273424e-02  -6.487017e-04   -3.311283e-11    -1.302585e-11  
   178.0    1.269184e-02   9.627633e-05   -3.191694e-11    -1.810263e-11  
   179.0    1.232778e-02   1.904698e-03   -3.163863e-11    -1.940787e-11  
   180.0    1.191213e-02   3.976683e-03   -3.177895e-11    -1.784882e-11  
   181.0    1.170731e-02   5.295382e-03   -3.135035e-11    -1.666281e-11  
   182.0    1.174838e-02   5.474922e-03   -2.970178e-11    -1.870916e-11  
   183.0    1.181356e-02   5.081330e-03   -2.706665e-11    -2.406658e-11  
   184.0    1.161127e-02   5.151983e-03   -2.437182e-11    -2.995590e-11  
   185.0    1.102697e-02   6.314669e-03   -2.246333e-11    -3.306996e-11  
   186.0    1.022104e-02   8.251292e-03   -2.139842e-11    -3.235828e-11  
   187.0    9.493367e-03   9.965115e-03   -2.040398e-11    -2.990851e-11  
   188.0    9.028828e-03   1.062832e-02   -1.854088e-11    -2.916275e-11  
   189.0    8.740722e-03   1.028745e-02   -1.551237e-11    -3.197372e-11  
   190.0    8.347074e-03   9.819860e-03   -1.192630e-11    -3.701259e-11  
   191.0    7.615414e-03   1.017454e-02   -8.783328e-12    -4.090271e-11  
   192.0    6.565642e-03   1.154933e-02   -6.626663e-12    -4.111898e-11  
   193.0    5.455164e-03   1.321698e-02   -5.084651e-12    -3.816040e-11  
   194.0    4.558124e-03   1.415444e-02   -3.203619e-12    -3.511214e-11  
   195.0    3.929838e-03   1.393130e-02   -2.862710e-13    -3.496370e-11  
   196.0    3.361887e-03   1.308267e-02    3.490727e-12    -3.800555e-11  
   197.0    2.567969e-03   1.263795e-02    7.219265e-12    -4.157511e-11  
   198.0    1.438509e-03   1.321514e-02    1.004135e-11    -4.238512e-11  
   199.0    1.404717e-04   1.447590e-02    1.188792e-11    -3.940459e-11  
   200.0   -1.026202e-03   1.542326e-02    1.352612e-11    -3.476299e-11  
   201.0   -1.889682e-03   1.528214e-02    1.587067e-11    -3.187321e-11  
   202.0   -2.554141e-03   1.418479e-02    1.916424e-11    -3.241959e-11  
   203.0   -3.302853e-03   1.305174e-02    2.275108e-11    -3.487232e-11  
   204.0   -4.341848e-03   1.277135e-02    2.564691e-11    -3.585153e-11  
   205.0   -5.612137e-03   1.340749e-02    2.740149e-11    -3.313842e-11  
   206.0   -6.838453e-03   1.414371e-02    2.848696e-11    -2.765629e-11  
   207.0   -7.771628e-03   1.401608e-02    2.986408e-11    -2.264932e-11  
   208.0   -8.407761e-03   1.277938e-02    3.211170e-11    -2.078497e-11  
   209.0   -8.987124e-03   1.112779e-02    3.489832e-11    -2.177186e-11  
   210.0   -9.773226e-03   1.006947e-02    3.727112e-11    -2.263455e-11  
   211.0   -1.081089e-02   1.001754e-02    3.850484e-11    -2.040543e-11  
   212.0   -1.188208e-02   1.041922e-02    3.874666e-11    -1.481186e-11  
   213.0   -1.269995e-02   1.026068e-02    3.887424e-11    -8.530099e-12  
   214.0   -1.316560e-02   8.991009e-03    3.969356e-11    -4.769879e-12  
   215.0   -1.345410e-02   7.025621e-03    4.120229e-11    -4.374612e-12  
   216.0   -1.385123e-02   5.369230e-03    4.258813e-11    -5.071502e-12  
   217.0   -1.448930e-02   4.700900e-03    4.296502e-11    -3.558953e-12  
   218.0   -1.522356e-02   4.757085e-03    4.217774e-11     1.466878e-12  
   219.0   -1.576253e-02   4.578548e-03    4.094017e-11     8.110053e-12  
   220.0   -1.593327e-02   3.396006e-03    4.017960e-11     1.300110e-11  
   221.0   -1.583788e-02   1.341299e-03    4.018654e-11     1.437421e-11  
   222.0   -1.575721e-02  -6.711989e-04    4.035012e-11     1.367167e-11  
   223.0   -1.589001e-02  -1.784796e-03    3.972331e-11     1.419738e-11  
   224.0   -1.616836e-02  -1.987130e-03    3.789867e-11     1.805539e-11  
   225.0   -1.632008e-02  -2.115276e-03    3.538725e-11     2.419644e-11  
   226.0   -1.612062e-02  -3.073583e-03    3.314986e-11     2.937959e-11  
   227.0   -1.560110e-02  -4.989292e-03    3.171349e-11     3.116283e-11  
   228.0   -1.501893e-02  -7.090779e-03    3.069095e-11     3.015251e-11  
   229.0   -1.461836e-02  -8.422593e-03    2.915015e-11     2.942223e-11  
   230.0   -1.440369e-02  -8.731550e-03    2.649051e-11     3.163837e-11  
   231.0   -1.413691e-02  -8.696806e-03    2.301134e-11     3.656675e-11  
   232.0   -1.356209e-02  -9.288264e-03    1.964185e-11     4.128605e-11  
   233.0   -1.264679e-02  -1.085326e-02    1.708420e-11     4.291126e-11  
   234.0   -1.161415e-02  -1.278759e-02    1.516996e-11     4.128258e-11  
   235.0   -1.073550e-02  -1.410009e-02    1.303264e-11     3.910163e-11  
   236.0   -1.007818e-02  -1.434072e-02    9.934905e-12     3.938555e-11  
   237.0   -9.445771e-03  -1.401888e-02    5.974523e-12     4.262750e-11  
   238.0   -8.567123e-03  -1.411744e-02    2.005400e-12     4.633317e-11  
   239.0   -7.356016e-03  -1.516064e-02   -1.152459e-12     4.737092e-11  
   240.0   -5.996180e-03  -1.671637e-02   -3.470109e-12     4.492202e-11  
   241.0   -4.771240e-03  -1.780369e-02   -5.719700e-12     4.124684e-11  
   242.0   -3.800475e-03  -1.782018e-02   -8.727710e-12     3.954215e-11  
   243.0   -2.930825e-03  -1.710969e-02   -1.257746e-11     4.091558e-11  
   244.0   -1.887636e-03  -1.663167e-02   -1.651609e-11     4.334273e-11  
   245.0   -5.409326e-04  -1.704606e-02   -1.965443e-11     4.359653e-11  
   246.0    9.660679e-04  -1.808442e-02   -2.179577e-11     4.031770e-11  
   247.0    2.348617e-03  -1.880649e-02   -2.360613e-11     3.530805e-11  
   248.0    3.446783e-03  -1.849746e-02   -2.596406e-11     3.181560e-11  
   249.0    4.372305e-03  -1.734943e-02   -2.910929e-11     3.144481e-11  
   250.0    5.395686e-03  -1.627576e-02   -3.240186e-11     3.263867e-11  
   251.0    6.681557e-03  -1.603591e-02   -3.492183e-11     3.218167e-11  
   252.0    8.125753e-03  -1.650913e-02   -3.633646e-11     2.828727e-11  
   253.0    9.450262e-03  -1.681330e-02   -3.720556e-11     2.231548e-11  
   254.0    1.046492e-02  -1.615468e-02   -3.843275e-11     1.747584e-11  
   255.0    1.124448e-02  -1.459215e-02   -4.038883e-11     1.575937e-11  
   256.0    1.205095e-02  -1.298084e-02   -4.254837e-11     1.604442e-11  
   257.0    1.307590e-02  -1.214984e-02   -4.398862e-11     1.519576e-11  
   258.0    1.425122e-02  -1.210632e-02   -4.427079e-11     1.109915e-11  
   259.0    1.531068e-02  -1.203381e-02   -4.385557e-11     4.709783e-12  
   260.0    1.604285e-02  -1.108596e-02   -4.365295e-11    -8.588357e-13  
   261.0    1.649099e-02  -9.208320e-03   -4.414061e-11    -3.326054e-12  
   262.0    1.690666e-02  -7.193505e-03   -4.490193e-11    -3.427066e-12  
   263.0    1.750207e-02  -5.916453e-03   -4.502981e-11    -4.178924e-12  
   264.0    1.824130e-02  -5.491311e-03   -4.400528e-11    -7.940734e-12  
   265.0    1.887263e-02  -5.167542e-03   -4.220061e-11    -1.411483e-11  
   266.0    1.917068e-02  -4.065697e-03   -4.051969e-11    -1.971592e-11  
   267.0    1.915288e-02  -2.037532e-03   -3.952476e-11    -2.225490e-11  
   268.0    1.906004e-02   1.859279e-04   -3.889723e-11    -2.213735e-11  
   269.0    1.911996e-02   1.702054e-03   -3.775577e-11    -2.224726e-11  
   270.0    1.932453e-02   2.310238e-03   -3.552215e-11    -2.512232e-11  
   271.0    1.943740e-02   2.699822e-03   -3.249197e-11    -3.047104e-11  
   272.0    1.922475e-02   3.769506e-03   -2.955491e-11    -3.544922e-11  
   273.0    1.868358e-02   5.743386e-03   -2.733754e-11    -3.742472e-11  
   274.0    1.804459e-02   7.947524e-03   -2.560505e-11    -3.653202e-11  
   275.0    1.754702e-02   9.465049e-03   -2.350544e-11    -3.552316e-11  
   276.0    1.720590e-02   1.002803e-02   -2.041695e-11    -3.706272e-11  
   277.0    1.679963e-02   1.027248e-02   -1.656989e-11    -4.111351e-11  
   278.0    1.608987e-02   1.110708e-02   -1.283461e-11    -4.497109e-11  
   279.0    1.505787e-02   1.281569e-02   -9.883808e-12    -4.591103e-11  
   280.0    1.392531e-02   1.477471e-02   -7.550364e-12    -4.385286e-11  
   281.0    1.293935e-02   1.606261e-02   -5.010005e-12    -4.142813e-11  
   282.0    1.213338e-02   1.636142e-02   -1.608774e-12    -4.138821e-11  
   283.0    1.129876e-02   1.626336e-02    2.477886e-12    -4.389982e-11  
   284.0    1.019510e-02   1.668123e-02    6.401979e-12    -4.638653e-11  
   285.0    8.791832e-03   1.794432e-02    9.460820e-12    -4.606960e-11  
   286.0    7.302785e-03   1.947134e-02    1.177062e-11    -4.270509e-11  
   287.0    5.979994e-03   2.034248e-02    1.413280e-11    -3.882134e-11  
   288.0    4.870372e-03   2.020499e-02    1.722560e-11    -3.722522e-11  
   289.0    3.775604e-03   1.961751e-02    2.091897e-11    -3.823913e-11  
   290.0    2.454626e-03   1.949337e-02    2.438857e-11    -3.939571e-11  
   291.0    8.681810e-04   2.019449e-02    2.691563e-11    -3.788918e-11  
   292.0   -7.766041e-04   2.117299e-02    2.858177e-11    -3.335803e-11  
   293.0   -2.225568e-03   2.151479e-02    3.017213e-11    -2.824726e-11  
   294.0   -3.423030e-03   2.084561e-02    3.238350e-11    -2.539425e-11  
   295.0   -4.560061e-03   1.970052e-02    3.512222e-11    -2.523126e-11  
   296.0   -5.877890e-03   1.899118e-02    3.758725e-11    -2.537643e-11  
   297.0   -7.421897e-03   1.910054e-02    3.905518e-11    -2.301582e-11  
   298.0   -8.990613e-03   1.950485e-02    3.958799e-11    -1.771065e-11  
   299.0   -1.033020e-02   1.929790e-02    3.996138e-11    -1.184302e-11  
   300.0   -1.138074e-02   1.809517e-02    4.088580e-11    -8.260076e-12  
   301.0   -1.232933e-02   1.641764e-02    4.229491e-11    -7.460789e-12  
   302.0   -1.341730e-02   1.517374e-02    4.340891e-11    -7.122716e-12  
   303.0   -1.469397e-02   1.475670e-02    4.350859e-11    -4.436688e-12  
   304.0   -1.596251e-02   1.465745e-02    4.264914e-11     1.078001e-12  
   305.0   -1.697153e-02   1.397848e-02    4.160279e-11     7.082368e-12  
   306.0   -1.766108e-02   1.233476e-02    4.108858e-11     1.073721e-11  
   307.0   -1.821736e-02   1.024168e-02    4.105789e-11     1.151726e-11  
   308.0   -1.888186e-02   8.603064e-03    4.074829e-11     1.171210e-11  
   309.0   -1.970586e-02   7.812247e-03    3.945110e-11     1.411688e-11  
   310.0   -2.049603e-02   7.365532e-03    3.722501e-11     1.922276e-11  
   311.0   -2.100519e-02   6.374145e-03    3.484318e-11     2.471512e-11  
   312.0   -2.117700e-02   4.460942e-03    3.302734e-11     2.777835e-11  
   313.0   -2.119956e-02   2.143197e-03    3.173607e-11     2.789822e-11  
   314.0   -2.131435e-02   3.185675e-04    3.021900e-11     2.735677e-11  
   315.0   -2.157252e-02  -6.292218e-04    2.778185e-11     2.892737e-11  
   316.0   -2.178297e-02  -1.207407e-03    2.449476e-11     3.308276e-11  
   317.0   -2.170406e-02  -2.296303e-03    2.113419e-11     3.751514e-11  
   318.0   -2.128616e-02  -4.257765e-03    1.841758e-11     3.944653e-11  
   319.0   -2.072136e-02  -6.566137e-03    1.629942e-11     3.840767e-11  
   320.0   -2.025062e-02  -8.331885e-03    1.403496e-11     3.669565e-11  
   321.0   -1.992267e-02  -9.190179e-03    1.094648e-11     3.705391e-11  
   322.0   -1.954712e-02  -9.660056e-03    7.121289e-12     3.990939e-11  
   323.0   -1.888879e-02  -1.061349e-02    3.339792e-12     4.294469e-11  
   324.0   -1.790716e-02  -1.239027e-02    3.071210e-13     4.343220e-11  
   325.0   -1.679974e-02  -1.445079e-02   -2.037946e-12     4.097796e-11  
   326.0   -1.580596e-02  -1.591602e-02   -4.441409e-12     3.791281e-11  
   327.0   -1.496949e-02  -1.644886e-02   -7.563193e-12     3.694026e-11  
   328.0   -1.409895e-02  -1.658747e-02   -1.129463e-11     3.841471e-11  
   329.0   -1.296612e-02  -1.719504e-02   -1.485208e-11     3.999390e-11  
   330.0   -1.154140e-02  -1.858278e-02   -1.755129e-11     3.901246e-11  
   331.0   -1.002844e-02  -2.019242e-02   -1.948051e-11     3.517832e-11  
   332.0   -8.663495e-03  -2.115824e-02   -2.139332e-11     3.087006e-11  
   333.0   -7.482359e-03  -2.117913e-02   -2.393073e-11     2.873854e-11  
   334.0   -6.290766e-03  -2.081852e-02   -2.695918e-11     2.903914e-11  
   335.0   -4.867751e-03  -2.092943e-02   -2.969328e-11     2.939088e-11  
   336.0   -3.195833e-03  -2.178806e-02   -3.147813e-11     2.720210e-11  
   337.0   -1.484902e-03  -2.281345e-02   -3.243920e-11     2.230561e-11  
   338.0    3.407768e-05  -2.315640e-02   -3.334258e-11     1.713679e-11  
   339.0    1.336231e-03  -2.255947e-02   -3.480839e-11     1.427791e-11  
   340.0    2.620537e-03  -2.161597e-02   -3.667459e-11     1.385920e-11  
   341.0    4.100554e-03  -2.116622e-02   -3.815560e-11     1.344915e-11  
   342.0    5.780764e-03  -2.144486e-02   -3.863359e-11     1.054153e-11  
   343.0    7.445549e-03  -2.184493e-02   -3.827965e-11     5.113827e-12  
   344.0    8.871677e-03  -2.153734e-02   -3.787511e-11    -3.377462e-13  
