#Longitud de onda =  581  nm				Anchura de pulso =  50  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    84.0   -7.276385e-05   1.651627e-04    3.062930e-13    -5.633757e-13  
    85.0   -8.585544e-05   1.675812e-04    3.531899e-13    -5.675864e-13  
    86.0   -9.961200e-05   1.692601e-04    4.021930e-13    -5.689930e-13  
    87.0   -1.140101e-04   1.701278e-04    4.531945e-13    -5.673517e-13  
    88.0   -1.290203e-04   1.701118e-04    5.060659e-13    -5.624172e-13  
    89.0   -1.446073e-04   1.691390e-04    5.606579e-13    -5.539444e-13  
    90.0   -1.607294e-04   1.671359e-04    6.167990e-13    -5.416895e-13  
    91.0   -1.773381e-04   1.640296e-04    6.742954e-13    -5.254120e-13  
    92.0   -1.943783e-04   1.597477e-04    7.329304e-13    -5.048763e-13  
    93.0   -2.117879e-04   1.542192e-04    7.924638e-13    -4.798535e-13  
    94.0   -2.294978e-04   1.473746e-04    8.526312e-13    -4.501234e-13  
    95.0   -2.474318e-04   1.391470e-04    9.131443e-13    -4.154764e-13  
    96.0   -2.655066e-04   1.294721e-04    9.736899e-13    -3.757160e-13  
    97.0   -2.836319e-04   1.182890e-04    1.033930e-12    -3.306608e-13  
    98.0   -3.017107e-04   1.055411e-04    1.093501e-12    -2.801467e-13  
    99.0   -3.196391e-04   9.117622e-05    1.152016e-12    -2.240294e-13  
   100.0   -3.373067e-04   7.514771e-05    1.209062e-12    -1.621864e-13  
   101.0   -3.545962e-04   5.741509e-05    1.264203e-12    -9.451921e-14  
   102.0   -3.713835e-04   3.794488e-05    1.316985e-12    -2.095530e-14  
   103.0   -3.875373e-04   1.671138e-05    1.366931e-12     5.854996e-14  
   104.0   -4.029195e-04  -6.302497e-06    1.413552e-12     1.440114e-13  
   105.0   -4.173847e-04  -3.110452e-05    1.456344e-12     2.354119e-13  
   106.0   -4.307811e-04  -5.769254e-05    1.494793e-12     3.327003e-13  
   107.0   -4.429514e-04  -8.605403e-05    1.528377e-12     4.357883e-13  
   108.0   -4.537342e-04  -1.161657e-04    1.556562e-12     5.445479e-13  
   109.0   -4.629654e-04  -1.479933e-04    1.578808e-12     6.588083e-13  
   110.0   -4.704801e-04  -1.814909e-04    1.594561e-12     7.783534e-13  
   111.0   -4.761137e-04  -2.166007e-04    1.603261e-12     9.029192e-13  
   112.0   -4.797022e-04  -2.532520e-04    1.604340e-12     1.032193e-12  
   113.0   -4.810820e-04  -2.913602e-04    1.597229e-12     1.165815e-12  
   114.0   -4.800897e-04  -3.308261e-04    1.581368e-12     1.303374e-12  
   115.0   -4.765611e-04  -3.715351e-04    1.556213e-12     1.444414e-12  
   116.0   -4.703325e-04  -4.133567e-04    1.521244e-12     1.588431e-12  
   117.0   -4.612413e-04  -4.561445e-04    1.475970e-12     1.734872e-12  
   118.0   -4.491299e-04  -4.997371e-04    1.419927e-12     1.883136e-12  
   119.0   -4.338482e-04  -5.439585e-04    1.352682e-12     2.032567e-12  
   120.0   -4.152568e-04  -5.886185e-04    1.273823e-12     2.182457e-12  
   121.0   -3.932288e-04  -6.335129e-04    1.182965e-12     2.332046e-12  
   122.0   -3.676495e-04  -6.784227e-04    1.079756e-12     2.480521e-12  
   123.0   -3.384160e-04  -7.231142e-04    9.638862e-13     2.627023e-12  
   124.0   -3.054356e-04  -7.673382e-04    8.350993e-13     2.770651e-12  
   125.0   -2.686267e-04  -8.108307e-04    6.932064e-13     2.910467e-12  
   126.0   -2.279204e-04  -8.533136e-04    5.380902e-13     3.045495e-12  
   127.0   -1.832647e-04  -8.944971e-04    3.697036e-13     3.174727e-12  
   128.0   -1.346281e-04  -9.340809e-04    1.880655e-13     3.297120e-12  
   129.0   -8.200336e-05  -9.717559e-04   -6.743619e-15     3.411595e-12  
   130.0   -2.540767e-05  -1.007205e-03   -2.145803e-13     3.517048e-12  
   131.0    3.511839e-05  -1.040103e-03   -4.352290e-13     3.612353e-12  
   132.0    9.951293e-05  -1.070118e-03   -6.683893e-13     3.696370e-12  
   133.0    1.676937e-04  -1.096910e-03   -9.136626e-13     3.767957e-12  
   134.0    2.395563e-04  -1.120136e-03   -1.170547e-12     3.825974e-12  
   135.0    3.149712e-04  -1.139451e-03   -1.438438e-12     3.869286e-12  
   136.0    3.937789e-04  -1.154511e-03   -1.716641e-12     3.896768e-12  
   137.0    4.757873e-04  -1.164977e-03   -2.004376e-12     3.907307e-12  
   138.0    5.607724e-04  -1.170514e-03   -2.300782e-12     3.899812e-12  
   139.0    6.484807e-04  -1.170795e-03   -2.604909e-12     3.873220e-12  
   140.0    7.386325e-04  -1.165498e-03   -2.915704e-12     3.826513e-12  
   141.0    8.309236e-04  -1.154313e-03   -3.232007e-12     3.758724e-12  
   142.0    9.250240e-04  -1.136940e-03   -3.552542e-12     3.668950e-12  
   143.0    1.020574e-03  -1.113096e-03   -3.875938e-12     3.556352e-12  
   144.0    1.117183e-03  -1.082521e-03   -4.200736e-12     3.420162e-12  
   145.0    1.214425e-03  -1.044971e-03   -4.525403e-12     3.259685e-12  
   146.0    1.311848e-03  -1.000232e-03   -4.848338e-12     3.074314e-12  
   147.0    1.408972e-03  -9.481109e-04   -5.167859e-12     2.863540e-12  
   148.0    1.505300e-03  -8.884424e-04   -5.482200e-12     2.626961e-12  
   149.0    1.600314e-03  -8.210903e-04   -5.789510e-12     2.364298e-12  
   150.0    1.693476e-03  -7.459511e-04   -6.087862e-12     2.075394e-12  
   151.0    1.784226e-03  -6.629583e-04   -6.375277e-12     1.760219e-12  
   152.0    1.871981e-03  -5.720844e-04   -6.649742e-12     1.418872e-12  
   153.0    1.956137e-03  -4.733424e-04   -6.909221e-12     1.051590e-12  
   154.0    2.036081e-03  -3.667865e-04   -7.151657e-12     6.587527e-13  
   155.0    2.111192e-03  -2.525124e-04   -7.374963e-12     2.409005e-13  
   156.0    2.180848e-03  -1.306594e-04   -7.577027e-12    -2.012649e-13  
   157.0    2.244423e-03  -1.412985e-06   -7.755724e-12    -6.668759e-13  
   158.0    2.301289e-03   1.349920e-04   -7.908947e-12    -1.154902e-12  
   159.0    2.350813e-03   2.782700e-04   -8.034624e-12    -1.664150e-12  
   160.0    2.392368e-03   4.280845e-04   -8.130741e-12    -2.193264e-12  
   161.0    2.425333e-03   5.840491e-04   -8.195344e-12    -2.740722e-12  
   162.0    2.449107e-03   7.457284e-04   -8.226532e-12    -3.304825e-12  
   163.0    2.463113e-03   9.126379e-04   -8.222467e-12    -3.883704e-12  
   164.0    2.466795e-03   1.084243e-03   -8.181389e-12    -4.475317e-12  
   165.0    2.459621e-03   1.259956e-03   -8.101645e-12    -5.077462e-12  
   166.0    2.441081e-03   1.439140e-03   -7.981714e-12    -5.687786e-12  
   167.0    2.410699e-03   1.621109e-03   -7.820226e-12    -6.303788e-12  
   168.0    2.368034e-03   1.805130e-03   -7.615964e-12    -6.922821e-12  
   169.0    2.312695e-03   1.990428e-03   -7.367860e-12    -7.542098e-12  
   170.0    2.244341e-03   2.176186e-03   -7.075001e-12    -8.158694e-12  
   171.0    2.162681e-03   2.361548e-03   -6.736647e-12    -8.769563e-12  
   172.0    2.067476e-03   2.545618e-03   -6.352260e-12    -9.371552e-12  
   173.0    1.958536e-03   2.727465e-03   -5.921526e-12    -9.961420e-12  
   174.0    1.835732e-03   2.906126e-03   -5.444367e-12    -1.053585e-11  
   175.0    1.699001e-03   3.080614e-03   -4.920937e-12    -1.109144e-11  
   176.0    1.548352e-03   3.249919e-03   -4.351613e-12    -1.162476e-11  
   177.0    1.383869e-03   3.413016e-03   -3.737002e-12    -1.213232e-11  
   178.0    1.205710e-03   3.568867e-03   -3.077956e-12    -1.261060e-11  
   179.0    1.014098e-03   3.716419e-03   -2.375594e-12    -1.305609e-11  
   180.0    8.093339e-04   3.854620e-03   -1.631316e-12    -1.346531e-11  
   181.0    5.917918e-04   3.982417e-03   -8.468031e-13    -1.383482e-11  
   182.0    3.619314e-04   4.098767e-03   -2.399990e-14    -1.416121e-11  
   183.0    1.202978e-04   4.202643e-03    8.348959e-13    -1.444118e-11  
   184.0   -1.324806e-04   4.293040e-03    1.727435e-12    -1.467148e-11  
   185.0   -3.956975e-04   4.368977e-03    2.650906e-12    -1.484900e-11  
   186.0   -6.685723e-04   4.429501e-03    3.602320e-12    -1.497078e-11  
   187.0   -9.502489e-04   4.473700e-03    4.578418e-12    -1.503402e-11  
   188.0   -1.239792e-03   4.500706e-03    5.575686e-12    -1.503609e-11  
   189.0   -1.536187e-03   4.509705e-03    6.590380e-12    -1.497457e-11  
   190.0   -1.838341e-03   4.499940e-03    7.618551e-12    -1.484724e-11  
   191.0   -2.145089e-03   4.470719e-03    8.656042e-12    -1.465215e-11  
   192.0   -2.455208e-03   4.421419e-03    9.698492e-12    -1.438757e-11  
   193.0   -2.767415e-03   4.351486e-03    1.074134e-11    -1.405209e-11  
   194.0   -3.080372e-03   4.260453e-03    1.177983e-11    -1.364458e-11  
   195.0   -3.392684e-03   4.147935e-03    1.280908e-11    -1.316423e-11  
   196.0   -3.702903e-03   4.013645e-03    1.382408e-11    -1.261055e-11  
   197.0   -4.009536e-03   3.857390e-03    1.481974e-11    -1.198338e-11  
   198.0   -4.311060e-03   3.679078e-03    1.579088e-11    -1.128292e-11  
   199.0   -4.605926e-03   3.478717e-03    1.673226e-11    -1.050974e-11  
   200.0   -4.892569e-03   3.256423e-03    1.763858e-11    -9.664769e-12  
   201.0   -5.169411e-03   3.012426e-03    1.850452e-11    -8.749351e-12  
   202.0   -5.434857e-03   2.747069e-03    1.932481e-11    -7.765188e-12  
   203.0   -5.687315e-03   2.460810e-03    2.009423e-11    -6.714372e-12  
   204.0   -5.925202e-03   2.154227e-03    2.080766e-11    -5.599383e-12  
   205.0   -6.146957e-03   1.828011e-03    2.146008e-11    -4.423093e-12  
   206.0   -6.351056e-03   1.482970e-03    2.204656e-11    -3.188770e-12  
   207.0   -6.536008e-03   1.120026e-03    2.256237e-11    -1.900064e-12  
   208.0   -6.700365e-03   7.402235e-04    2.300293e-11    -5.610017e-13  
   209.0   -6.842728e-03   3.447187e-04    2.336394e-11     8.240363e-13  
   210.0   -6.961759e-03  -6.521933e-05    2.364136e-11     2.250319e-12  
   211.0   -7.056194e-03  -4.882151e-04    2.383140e-11     3.712777e-12  
   212.0   -7.124859e-03  -9.227909e-04    2.393061e-11     5.206010e-12  
   213.0   -7.166667e-03  -1.367370e-03    2.393584e-11     6.724312e-12  
   214.0   -7.180629e-03  -1.820281e-03    2.384427e-11     8.261694e-12  
   215.0   -7.165852e-03  -2.279761e-03    2.365354e-11     9.811914e-12  
   216.0   -7.121554e-03  -2.743966e-03    2.336166e-11     1.136850e-11  
   217.0   -7.047074e-03  -3.210977e-03    2.296710e-11     1.292478e-11  
   218.0   -6.941884e-03  -3.678811e-03    2.246877e-11     1.447389e-11  
   219.0   -6.805590e-03  -4.145430e-03    2.186603e-11     1.600882e-11  
   220.0   -6.637935e-03  -4.608743e-03    2.115868e-11     1.752244e-11  
   221.0   -6.438801e-03  -5.066619e-03    2.034707e-11     1.900755e-11  
   222.0   -6.208210e-03  -5.516895e-03    1.943205e-11     2.045689e-11  
   223.0   -5.946337e-03  -5.957389e-03    1.841498e-11     2.186321e-11  
   224.0   -5.653514e-03  -6.385913e-03    1.729777e-11     2.321929e-11  
   225.0   -5.330233e-03  -6.800281e-03    1.608279e-11     2.451794e-11  
   226.0   -4.977145e-03  -7.198320e-03    1.477293e-11     2.575210e-11  
   227.0   -4.595051e-03  -7.577882e-03    1.337163e-11     2.691483e-11  
   228.0   -4.184903e-03  -7.936851e-03    1.188282e-11     2.799938e-11  
   229.0   -3.747811e-03  -8.273159e-03    1.031097e-11     2.899924e-11  
   230.0   -3.285040e-03  -8.584801e-03    8.661031e-12     2.990813e-11  
   231.0   -2.798010e-03  -8.869842e-03    6.938420e-12     3.072008e-11  
   232.0   -2.288290e-03  -9.126431e-03    5.148988e-12     3.142941e-11  
   233.0   -1.757586e-03  -9.352808e-03    3.299030e-12     3.203085e-11  
   234.0   -1.207736e-03  -9.547317e-03    1.395272e-12     3.251950e-11  
   235.0   -6.407042e-04  -9.708414e-03   -5.551550e-13     3.289092e-11  
   236.0   -5.857939e-05  -9.834683e-03   -2.544759e-12     3.314113e-11  
   237.0    5.364285e-04  -9.924845e-03   -4.565733e-12     3.326662e-11  
   238.0    1.142003e-03  -9.977763e-03   -6.609992e-12     3.326441e-11  
   239.0    1.755733e-03  -9.992455e-03   -8.669194e-12     3.313207e-11  
   240.0    2.375132e-03  -9.968092e-03   -1.073476e-11     3.286772e-11  
   241.0    2.997638e-03  -9.904017e-03   -1.279791e-11     3.247009e-11  
   242.0    3.620626e-03  -9.799745e-03   -1.484971e-11     3.193851e-11  
   243.0    4.241415e-03  -9.654972e-03   -1.688117e-11     3.127291e-11  
   244.0    4.857282e-03  -9.469579e-03   -1.888322e-11     3.047385e-11  
   245.0    5.465481e-03  -9.243636e-03   -2.084681e-11     2.954253e-11  
   246.0    6.063261e-03  -8.977398e-03   -2.276293e-11     2.848077e-11  
   247.0    6.647877e-03  -8.671316e-03   -2.462260e-11     2.729106e-11  
   248.0    7.216596e-03  -8.326030e-03   -2.641698e-11     2.597651e-11  
   249.0    7.766712e-03  -7.942378e-03   -2.813742e-11     2.454085e-11  
   250.0    8.295558e-03  -7.521392e-03   -2.977549e-11     2.298844e-11  
   251.0    8.800525e-03  -7.064292e-03   -3.132307e-11     2.132423e-11  
   252.0    9.279083e-03  -6.572480e-03   -3.277230e-11     1.955376e-11  
   253.0    9.728789e-03  -6.047544e-03   -3.411569e-11     1.768317e-11  
   254.0    1.014730e-02  -5.491243e-03   -3.534613e-11     1.571910e-11  
   255.0    1.053238e-02  -4.905514e-03   -3.645695e-11     1.366875e-11  
   256.0    1.088192e-02  -4.292456e-03   -3.744197e-11     1.153978e-11  
   257.0    1.119393e-02  -3.654320e-03   -3.829556e-11     9.340289e-12  
   258.0    1.146658e-02  -2.993505e-03   -3.901261e-11     7.078822e-12  
   259.0    1.169822e-02  -2.312540e-03   -3.958858e-11     4.764295e-12  
   260.0    1.188736e-02  -1.614080e-03   -4.001952e-11     2.405971e-12  
   261.0    1.203267e-02  -9.008943e-04   -4.030213e-11     1.340343e-14  
   262.0    1.213301e-02  -1.758548e-04   -4.043378e-11    -2.403611e-12  
   263.0    1.218745e-02   5.580814e-04   -4.041253e-11    -4.835075e-12  
   264.0    1.219525e-02   1.297885e-03   -4.023714e-11    -7.270836e-12  
   265.0    1.215589e-02   2.040471e-03   -3.990705e-11    -9.700630e-12  
   266.0    1.206906e-02   2.782706e-03   -3.942238e-11    -1.211413e-11  
   267.0    1.193466e-02   3.521431e-03   -3.878400e-11    -1.450103e-11  
   268.0    1.175279e-02   4.253468e-03   -3.799351e-11    -1.685105e-11  
   269.0    1.152381e-02   4.975641e-03   -3.705324e-11    -1.915405e-11  
   270.0    1.124825e-02   5.684795e-03   -3.596621e-11    -2.140001e-11  
   271.0    1.092691e-02   6.377807e-03   -3.473615e-11    -2.357913e-11  
   272.0    1.056078e-02   7.051607e-03   -3.336744e-11    -2.568186e-11  
   273.0    1.015107e-02   7.703183e-03   -3.186513e-11    -2.769896e-11  
   274.0    9.699190e-03   8.329604e-03   -3.023494e-11    -2.962154e-11  
   275.0    9.206754e-03   8.928032e-03   -2.848320e-11    -3.144112e-11  
   276.0    8.675578e-03   9.495740e-03   -2.661685e-11    -3.314967e-11  
   277.0    8.107669e-03   1.003013e-02   -2.464336e-11    -3.473964e-11  
   278.0    7.505220e-03   1.052872e-02   -2.257069e-11    -3.620400e-11  
   279.0    6.870588e-03   1.098922e-02   -2.040732e-11    -3.753628e-11  
   280.0    6.206285e-03   1.140945e-02   -1.816213e-11    -3.873064e-11  
   281.0    5.514971e-03   1.178743e-02   -1.584446e-11    -3.978184e-11  
   282.0    4.799447e-03   1.212136e-02   -1.346397e-11    -4.068533e-11  
   283.0    4.062640e-03   1.240964e-02   -1.103061e-11    -4.143722e-11  
   284.0    3.307589e-03   1.265086e-02   -8.554572e-12    -4.203432e-11  
   285.0    2.537425e-03   1.284382e-02   -6.046234e-12    -4.247415e-11  
   286.0    1.755354e-03   1.298755e-02   -3.516143e-12    -4.275498e-11  
   287.0    9.646430e-04   1.308128e-02   -9.749496e-13    -4.287584e-11  
   288.0    1.686141e-04   1.312448e-02    1.566656e-12    -4.283648e-11  
   289.0   -6.293739e-04   1.311683e-02    4.098015e-12    -4.263740e-11  
   290.0   -1.425943e-03   1.305827e-02    6.608557e-12    -4.227983e-11  
   291.0   -2.217718e-03   1.294895e-02    9.087838e-12    -4.176576e-11  
   292.0   -3.001346e-03   1.278926e-02    1.152558e-11    -4.109789e-11  
   293.0   -3.773506e-03   1.257980e-02    1.391170e-11    -4.027963e-11  
   294.0   -4.530924e-03   1.232143e-02    1.623644e-11    -3.931510e-11  
   295.0   -5.270381e-03   1.201519e-02    1.849033e-11    -3.820905e-11  
   296.0   -5.988740e-03   1.166238e-02    2.066434e-11    -3.696688e-11  
   297.0   -6.682959e-03   1.126449e-02    2.274985e-11    -3.559461e-11  
   298.0   -7.350111e-03   1.082320e-02    2.473867e-11    -3.409882e-11  
   299.0   -7.987393e-03   1.034042e-02    2.662313e-11    -3.248664e-11  
   300.0   -8.592135e-03   9.818207e-03    2.839608e-11    -3.076571e-11  
   301.0   -9.161813e-03   9.258826e-03    3.005098e-11    -2.894409e-11  
   302.0   -9.694059e-03   8.664695e-03    3.158189e-11    -2.703029e-11  
   303.0   -1.018668e-02   8.038385e-03    3.298352e-11    -2.503314e-11  
   304.0   -1.063767e-02   7.382607e-03    3.425122e-11    -2.296182e-11  
   305.0   -1.104522e-02   6.700198e-03    3.538099e-11    -2.082578e-11  
   306.0   -1.140771e-02   5.994111e-03    3.636954e-11    -1.863467e-11  
   307.0   -1.172373e-02   5.267399e-03    3.721427e-11    -1.639831e-11  
   308.0   -1.199206e-02   4.523202e-03    3.791334e-11    -1.412662e-11  
   309.0   -1.221173e-02   3.764725e-03    3.846559e-11    -1.182958e-11  
   310.0   -1.238197e-02   2.995228e-03    3.887059e-11    -9.517168e-12  
   311.0   -1.250225e-02   2.218008e-03    3.912858e-11    -7.199334e-12  
   312.0   -1.257225e-02   1.436386e-03    3.924052e-11    -4.885915e-12  
   313.0   -1.259188e-02   6.536919e-04    3.920804e-11    -2.586596e-12  
   314.0   -1.256128e-02  -1.267519e-04    3.903350e-11    -3.108524e-13  
   315.0   -1.248080e-02  -9.016488e-04    3.871988e-11     1.932091e-12  
   316.0   -1.235101e-02  -1.667743e-03    3.827077e-11     4.133298e-12  
   317.0   -1.217272e-02  -2.421832e-03    3.769038e-11     6.284171e-12  
   318.0   -1.194695e-02  -3.160784e-03    3.698345e-11     8.376493e-12  
   319.0   -1.167488e-02  -3.881543e-03    3.615530e-11     1.040248e-11  
   320.0   -1.135794e-02  -4.581154e-03    3.521173e-11     1.235480e-11  
   321.0   -1.099772e-02  -5.256769e-03    3.415905e-11     1.422663e-11  
   322.0   -1.059601e-02  -5.905666e-03    3.300393e-11     1.601164e-11  
   323.0   -1.015476e-02  -6.525255e-03    3.175345e-11     1.770407e-11  
   324.0   -9.676093e-03  -7.113089e-03    3.041497e-11     1.929872e-11  
   325.0   -9.162284e-03  -7.666874e-03    2.899619e-11     2.079098e-11  
   326.0   -8.615732e-03  -8.184480e-03    2.750506e-11     2.217686e-11  
   327.0   -8.038975e-03  -8.663950e-03    2.594970e-11     2.345300e-11  
   328.0   -7.434670e-03  -9.103508e-03    2.433837e-11     2.461665e-11  
   329.0   -6.805579e-03  -9.501564e-03    2.267943e-11     2.566568e-11  
   330.0   -6.154550e-03  -9.856719e-03    2.098126e-11     2.659860e-11  
   331.0   -5.484503e-03  -1.016777e-02    1.925224e-11     2.741458e-11  
   332.0   -4.798417e-03  -1.043371e-02    1.750074e-11     2.811337e-11  
   333.0   -4.099325e-03  -1.065374e-02    1.573501e-11     2.869538e-11  
   334.0   -3.390298e-03  -1.082727e-02    1.396316e-11     2.916157e-11  
   335.0   -2.674430e-03  -1.095391e-02    1.219308e-11     2.951350e-11  
   336.0   -1.954820e-03  -1.103347e-02    1.043243e-11     2.975329e-11  
   337.0   -1.234552e-03  -1.106598e-02    8.688625e-12     2.988357e-11  
   338.0   -5.166905e-04  -1.105166e-02    6.968767e-12     2.990753e-11  
   339.0    1.957300e-04  -1.099092e-02    5.279624e-12     2.982880e-11  
   340.0    8.997166e-04  -1.088439e-02    3.627567e-12     2.965145e-11  
   341.0    1.592334e-03  -1.073288e-02    2.018543e-12     2.937997e-11  
   342.0    2.270721e-03  -1.053738e-02    4.580636e-13     2.901921e-11  
   343.0    2.932105e-03  -1.029908e-02   -1.048803e-12     2.857437e-11  
   344.0    3.573807e-03  -1.001930e-02   -2.497455e-12     2.805094e-11  
   345.0    4.193249e-03  -9.699579e-03   -3.883790e-12     2.745466e-11  
