#Longitud de onda =  618  nm				Anchura de pulso =  50  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
   105.0   -3.171230e-04  -2.473028e-04    1.043254e-12     9.591280e-13  
   106.0   -3.145180e-04  -2.746206e-04    1.025994e-12     1.053922e-12  
   107.0   -3.101789e-04  -3.027268e-04    1.002425e-12     1.150931e-12  
   108.0   -3.039989e-04  -3.315349e-04    9.722010e-13     1.249842e-12  
   109.0   -2.958730e-04  -3.609496e-04    9.349876e-13     1.350307e-12  
   110.0   -2.856988e-04  -3.908677e-04    8.904634e-13     1.451941e-12  
   111.0   -2.733772e-04  -4.211788e-04    8.383235e-13     1.554317e-12  
   112.0   -2.588139e-04  -4.517640e-04    7.782813e-13     1.656968e-12  
   113.0   -2.419196e-04  -4.824953e-04    7.100715e-13     1.759390e-12  
   114.0   -2.226113e-04  -5.132341e-04    6.334518e-13     1.861047e-12  
   115.0   -2.008133e-04  -5.438293e-04    5.482061e-13     1.961376e-12  
   116.0   -1.764576e-04  -5.741173e-04    4.541476e-13     2.059794e-12  
   117.0   -1.494848e-04  -6.039227e-04    3.511222e-13     2.155697e-12  
   118.0   -1.198448e-04  -6.330605e-04    2.390121e-13     2.248458e-12  
   119.0   -8.749746e-05  -6.613385e-04    1.177396e-13     2.337424e-12  
   120.0   -5.241365e-05  -6.885592e-04   -1.273060e-14     2.421909e-12  
   121.0   -1.457622e-05  -7.145212e-04   -1.523880e-13     2.501192e-12  
   122.0    2.601887e-05  -7.390182e-04   -3.011748e-13     2.574523e-12  
   123.0    6.936156e-05  -7.618370e-04   -4.589838e-13     2.641132e-12  
   124.0    1.154267e-04  -7.827563e-04   -6.256564e-13     2.700239e-12  
   125.0    1.641736e-04  -8.015458e-04   -8.009799e-13     2.751064e-12  
   126.0    2.155453e-04  -8.179687e-04   -9.846849e-13     2.792834e-12  
   127.0    2.694683e-04  -8.317849e-04   -1.176442e-12     2.824777e-12  
   128.0    3.258518e-04  -8.427548e-04   -1.375860e-12     2.846119e-12  
   129.0    3.845875e-04  -8.506429e-04   -1.582483e-12     2.856078e-12  
   130.0    4.455482e-04  -8.552176e-04   -1.795790e-12     2.853867e-12  
   131.0    5.085878e-04  -8.562506e-04   -2.015197e-12     2.838705e-12  
   132.0    5.735400e-04  -8.535142e-04   -2.240053e-12     2.809828e-12  
   133.0    6.402187e-04  -8.467812e-04   -2.469642e-12     2.766510e-12  
   134.0    7.084177e-04  -8.358268e-04   -2.703184e-12     2.708068e-12  
   135.0    7.779113e-04  -8.204330e-04   -2.939830e-12     2.633860e-12  
   136.0    8.484542e-04  -8.003937e-04   -3.178668e-12     2.543282e-12  
   137.0    9.197815e-04  -7.755188e-04   -3.418715e-12     2.435762e-12  
   138.0    9.916090e-04  -7.456342e-04   -3.658928e-12     2.310760e-12  
   139.0    1.063633e-03  -7.105808e-04   -3.898201e-12     2.167786e-12  
   140.0    1.135531e-03  -6.702119e-04   -4.135373e-12     2.006414e-12  
   141.0    1.206962e-03  -6.243934e-04   -4.369224e-12     1.826299e-12  
   142.0    1.277567e-03  -5.730072e-04   -4.598486e-12     1.627184e-12  
   143.0    1.346972e-03  -5.159564e-04   -4.821839e-12     1.408896e-12  
   144.0    1.414788e-03  -4.531705e-04   -5.037917e-12     1.171336e-12  
   145.0    1.480613e-03  -3.846085e-04   -5.245311e-12     9.144788e-13  
   146.0    1.544029e-03  -3.102572e-04   -5.442580e-12     6.383755e-13  
   147.0    1.604611e-03  -2.301290e-04   -5.628250e-12     3.431721e-13  
   148.0    1.661919e-03  -1.442596e-04   -5.800827e-12     2.912738e-14  
   149.0    1.715509e-03  -5.271019e-05   -5.958801e-12    -3.033773e-13  
   150.0    1.764928e-03   4.442841e-05   -6.100651e-12    -6.538402e-13  
   151.0    1.809722e-03   1.470297e-04   -6.224851e-12    -1.021650e-12  
   152.0    1.849433e-03   2.549288e-04   -6.329880e-12    -1.406097e-12  
   153.0    1.883606e-03   3.679231e-04   -6.414225e-12    -1.806370e-12  
   154.0    1.911785e-03   4.857759e-04   -6.476399e-12    -2.221547e-12  
   155.0    1.933521e-03   6.082203e-04   -6.514943e-12    -2.650578e-12  
   156.0    1.948371e-03   7.349585e-04   -6.528438e-12    -3.092272e-12  
   157.0    1.955904e-03   8.656585e-04   -6.515514e-12    -3.545307e-12  
   158.0    1.955702e-03   9.999494e-04   -6.474854e-12    -4.008242e-12  
   159.0    1.947362e-03   1.137419e-03   -6.405208e-12    -4.479532e-12  
   160.0    1.930499e-03   1.277614e-03   -6.305400e-12    -4.957534e-12  
   161.0    1.904753e-03   1.420050e-03   -6.174338e-12    -5.440501e-12  
   162.0    1.869782e-03   1.564210e-03   -6.011029e-12    -5.926567e-12  
   163.0    1.825276e-03   1.709550e-03   -5.814584e-12    -6.413742e-12  
   164.0    1.770951e-03   1.855497e-03   -5.584227e-12    -6.899924e-12  
   165.0    1.706560e-03   2.001442e-03   -5.319303e-12    -7.382916e-12  
   166.0    1.631889e-03   2.146741e-03   -5.019290e-12    -7.860452e-12  
   167.0    1.546763e-03   2.290722e-03   -4.683800e-12    -8.330202e-12  
   168.0    1.451048e-03   2.432686e-03   -4.312599e-12    -8.789770e-12  
   169.0    1.344653e-03   2.571919e-03   -3.905606e-12    -9.236689e-12  
   170.0    1.227531e-03   2.707691e-03   -3.462908e-12    -9.668417e-12  
   171.0    1.099685e-03   2.839254e-03   -2.984761e-12    -1.008236e-11  
   172.0    9.611668e-04   2.965844e-03   -2.471593e-12    -1.047588e-11  
   173.0    8.120828e-04   3.086679e-03   -1.924015e-12    -1.084637e-11  
   174.0    6.525912e-04   3.200965e-03   -1.342823e-12    -1.119120e-11  
   175.0    4.829056e-04   3.307909e-03   -7.290027e-13    -1.150776e-11  
   176.0    3.032957e-04   3.406722e-03   -8.373567e-14    -1.179344e-11  
   177.0    1.140886e-04   3.496622e-03    5.916009e-13    -1.204565e-11  
   178.0   -8.432981e-05   3.576835e-03    1.295434e-12    -1.226181e-11  
   179.0   -2.915143e-04   3.646592e-03    2.025994e-12    -1.243946e-11  
   180.0   -5.069604e-04   3.705136e-03    2.781319e-12    -1.257617e-11  
   181.0   -7.301051e-04   3.751728e-03    3.559252e-12    -1.266967e-11  
   182.0   -9.603272e-04   3.785659e-03    4.357444e-12    -1.271776e-11  
   183.0   -1.196948e-03   3.806254e-03    5.173356e-12    -1.271834e-11  
   184.0   -1.439232e-03   3.812876e-03    6.004269e-12    -1.266943e-11  
   185.0   -1.686388e-03   3.804920e-03    6.847289e-12    -1.256921e-11  
   186.0   -1.937570e-03   3.781821e-03    7.699354e-12    -1.241602e-11  
   187.0   -2.191882e-03   3.743054e-03    8.557245e-12    -1.220841e-11  
   188.0   -2.448377e-03   3.688150e-03    9.417594e-12    -1.194512e-11  
   189.0   -2.706065e-03   3.616697e-03    1.027689e-11    -1.162508e-11  
   190.0   -2.963910e-03   3.528352e-03    1.113150e-11    -1.124743e-11  
   191.0   -3.220839e-03   3.422831e-03    1.197767e-11    -1.081151e-11  
   192.0   -3.475741e-03   3.299915e-03    1.281155e-11    -1.031692e-11  
   193.0   -3.727471e-03   3.159449e-03    1.362921e-11    -9.763530e-12  
   194.0   -3.974861e-03   3.001351e-03    1.442666e-11    -9.151473e-12  
   195.0   -4.216717e-03   2.825619e-03    1.519984e-11    -8.481157e-12  
   196.0   -4.451829e-03   2.632337e-03    1.594468e-11    -7.753247e-12  
   197.0   -4.678976e-03   2.421673e-03    1.665706e-11    -6.968671e-12  
   198.0   -4.896928e-03   2.193876e-03    1.733290e-11    -6.128641e-12  
   199.0   -5.104453e-03   1.949276e-03    1.796813e-11    -5.234675e-12  
   200.0   -5.300324e-03   1.688283e-03    1.855873e-11    -4.288601e-12  
   201.0   -5.483326e-03   1.411399e-03    1.910074e-11    -3.292545e-12  
   202.0   -5.652260e-03   1.119219e-03    1.959030e-11    -2.248916e-12  
   203.0   -5.805952e-03   8.124293e-04    2.002364e-11    -1.160390e-12  
   204.0   -5.943256e-03   4.918050e-04    2.039713e-11    -2.992045e-14  
   205.0   -6.063063e-03   1.582014e-04    2.070730e-11     1.139252e-12  
   206.0   -6.164304e-03  -1.874462e-04    2.095084e-11     2.343594e-12  
   207.0   -6.245962e-03  -5.441198e-04    2.112463e-11     3.579292e-12  
   208.0   -6.307074e-03  -9.107154e-04    2.122579e-11     4.842288e-12  
   209.0   -6.346739e-03  -1.286046e-03    2.125164e-11     6.128296e-12  
   210.0   -6.364125e-03  -1.668847e-03    2.119978e-11     7.432821e-12  
   211.0   -6.358473e-03  -2.057789e-03    2.106807e-11     8.751150e-12  
   212.0   -6.329100e-03  -2.451480e-03    2.085467e-11     1.007836e-11  
   213.0   -6.275413e-03  -2.848470e-03    2.055804e-11     1.140932e-11  
   214.0   -6.196906e-03  -3.247249e-03    2.017697e-11     1.273875e-11  
   215.0   -6.093171e-03  -3.646249e-03    1.971057e-11     1.406125e-11  
   216.0   -5.963897e-03  -4.043856e-03    1.915833e-11     1.537130e-11  
   217.0   -5.808880e-03  -4.438417e-03    1.852007e-11     1.666332e-11  
   218.0   -5.628020e-03  -4.828255e-03    1.779600e-11     1.793162e-11  
   219.0   -5.421330e-03  -5.211672e-03    1.698673e-11     1.917046e-11  
   220.0   -5.188936e-03  -5.586952e-03    1.609322e-11     2.037409e-11  
   221.0   -4.931081e-03  -5.952363e-03    1.511685e-11     2.153674e-11  
   222.0   -4.648126e-03  -6.306168e-03    1.405938e-11     2.265272e-11  
   223.0   -4.340552e-03  -6.646636e-03    1.292298e-11     2.371643e-11  
   224.0   -4.008958e-03  -6.972057e-03    1.171021e-11     2.472231e-11  
   225.0   -3.654062e-03  -7.280752e-03    1.042401e-11     2.566495e-11  
   226.0   -3.276703e-03  -7.571069e-03    9.067747e-12     2.653903e-11  
   227.0   -2.877838e-03  -7.841396e-03    7.645128e-12     2.733944e-11  
   228.0   -2.458542e-03  -8.090163e-03    6.160252e-12     2.806129e-11  
   229.0   -2.020001e-03  -8.315856e-03    4.617574e-12     2.869993e-11  
   230.0   -1.563515e-03  -8.517034e-03    3.021898e-12     2.925097e-11  
   231.0   -1.090488e-03  -8.692334e-03    1.378362e-12     2.971029e-11  
   232.0   -6.024289e-04  -8.840477e-03   -3.075794e-13     3.007405e-11  
   233.0   -1.009448e-04  -8.960270e-03   -2.030179e-12     3.033875e-11  
   234.0    4.122643e-04  -9.050612e-03   -3.783414e-12     3.050129e-11  
   235.0    9.354116e-04  -9.110504e-03   -5.561011e-12     3.055894e-11  
   236.0    1.466631e-03  -9.139064e-03   -7.356470e-12     3.050936e-11  
   237.0    2.003984e-03  -9.135531e-03   -9.163085e-12     3.035064e-11  
   238.0    2.545466e-03  -9.099273e-03   -1.097398e-11     3.008127e-11  
   239.0    3.089017e-03  -9.029781e-03   -1.278213e-11     2.970019e-11  
   240.0    3.632525e-03  -8.926678e-03   -1.458040e-11     2.920680e-11  
   241.0    4.173840e-03  -8.789718e-03   -1.636157e-11     2.860103e-11  
   242.0    4.710783e-03  -8.618801e-03   -1.811839e-11     2.788326e-11  
   243.0    5.241153e-03  -8.413980e-03   -1.984355e-11     2.705435e-11  
   244.0    5.762740e-03  -8.175454e-03   -2.152979e-11     2.611564e-11  
   245.0    6.273332e-03  -7.903573e-03   -2.316990e-11     2.506895e-11  
   246.0    6.770726e-03  -7.598828e-03   -2.475673e-11     2.391660e-11  
   247.0    7.252739e-03  -7.261856e-03   -2.628327e-11     2.266143e-11  
   248.0    7.717220e-03  -6.893446e-03   -2.774266e-11     2.130675e-11  
   249.0    8.162058e-03  -6.494540e-03   -2.912823e-11     1.985635e-11  
   250.0    8.585195e-03  -6.066230e-03   -3.043353e-11     1.831444e-11  
   251.0    8.984633e-03  -5.609750e-03   -3.165236e-11     1.668570e-11  
   252.0    9.358446e-03  -5.126468e-03   -3.277881e-11     1.497522e-11  
   253.0    9.704791e-03  -4.617880e-03   -3.380729e-11     1.318855e-11  
   254.0    1.002191e-02  -4.085616e-03   -3.473255e-11     1.133163e-11  
   255.0    1.030817e-02  -3.531434e-03   -3.554972e-11     9.410746e-12  
   256.0    1.056201e-02  -2.957214e-03   -3.625435e-11     7.432545e-12  
   257.0    1.078201e-02  -2.364948e-03   -3.684238e-11     5.403955e-12  
   258.0    1.096689e-02  -1.756723e-03   -3.731024e-11     3.332212e-12  
   259.0    1.111547e-02  -1.134717e-03   -3.765481e-11     1.224826e-12  
   260.0    1.122674e-02  -5.011928e-04   -3.787346e-11    -9.104536e-13  
   261.0    1.129983e-02   1.415050e-04   -3.796410e-11    -3.065689e-12  
   262.0    1.133400e-02   7.909610e-04   -3.792513e-11    -5.232806e-12  
   263.0    1.132871e-02   1.444704e-03   -3.775548e-11    -7.403619e-12  
   264.0    1.128356e-02   2.100223e-03   -3.745466e-11    -9.569855e-12  
   265.0    1.119831e-02   2.754979e-03   -3.702270e-11    -1.172317e-11  
   266.0    1.107289e-02   3.406410e-03   -3.646020e-11    -1.385521e-11  
   267.0    1.090741e-02   4.051938e-03   -3.576831e-11    -1.595763e-11  
   268.0    1.070216e-02   4.688982e-03   -3.494875e-11    -1.802220e-11  
   269.0    1.045758e-02   5.314972e-03   -3.400376e-11    -2.004079e-11  
   270.0    1.017429e-02   5.927368e-03   -3.293614e-11    -2.200544e-11  
   271.0    9.853089e-03   6.523672e-03   -3.174924e-11    -2.390831e-11  
   272.0    9.494934e-03   7.101434e-03   -3.044690e-11    -2.574181e-11  
   273.0    9.100951e-03   7.658260e-03   -2.903350e-11    -2.749858e-11  
   274.0    8.672425e-03   8.191822e-03   -2.751387e-11    -2.917158e-11  
   275.0    8.210800e-03   8.699875e-03   -2.589332e-11    -3.075412e-11  
   276.0    7.717668e-03   9.180268e-03   -2.417763e-11    -3.223984e-11  
   277.0    7.194766e-03   9.630963e-03   -2.237295e-11    -3.362279e-11  
   278.0    6.643968e-03   1.005003e-02   -2.048587e-11    -3.489738e-11  
   279.0    6.067279e-03   1.043568e-02   -1.852332e-11    -3.605849e-11  
   280.0    5.466825e-03   1.078621e-02   -1.649254e-11    -3.710148e-11  
   281.0    4.844843e-03   1.110010e-02   -1.440110e-11    -3.802222e-11  
   282.0    4.203674e-03   1.137595e-02   -1.225682e-11    -3.881707e-11  
   283.0    3.545749e-03   1.161253e-02   -1.006774e-11    -3.948293e-11  
   284.0    2.873582e-03   1.180879e-02   -7.842097e-12    -4.001721e-11  
   285.0    2.189759e-03   1.196383e-02   -5.588279e-12    -4.041787e-11  
   286.0    1.496923e-03   1.207690e-02   -3.314781e-12    -4.068346e-11  
   287.0    7.977655e-04   1.214745e-02   -1.030169e-12    -4.081312e-11  
   288.0    9.501325e-05   1.217510e-02    1.256955e-12    -4.080654e-11  
   289.0   -6.085854e-04   1.215966e-02    3.537997e-12    -4.066399e-11  
   290.0   -1.310271e-03   1.210113e-02    5.804411e-12    -4.038629e-11  
   291.0   -2.007286e-03   1.199967e-02    8.047739e-12    -3.997481e-11  
   292.0   -2.696885e-03   1.185564e-02    1.025965e-11    -3.943151e-11  
   293.0   -3.376354e-03   1.166956e-02    1.243198e-11    -3.875891e-11  
   294.0   -4.043014e-03   1.144215e-02    1.455677e-11    -3.796005e-11  
   295.0   -4.694240e-03   1.117430e-02    1.662629e-11    -3.703848e-11  
   296.0   -5.327470e-03   1.086708e-02    1.863308e-11    -3.599824e-11  
   297.0   -5.940217e-03   1.052172e-02    2.057002e-11    -3.484382e-11  
   298.0   -6.530078e-03   1.013961e-02    2.243029e-11    -3.358019e-11  
   299.0   -7.094750e-03   9.722295e-03    2.420745e-11    -3.221276e-11  
   300.0   -7.632036e-03   9.271470e-03    2.589548e-11    -3.074734e-11  
   301.0   -8.139855e-03   8.788977e-03    2.748874e-11    -2.919009e-11  
   302.0   -8.616257e-03   8.276795e-03    2.898208e-11    -2.754749e-11  
   303.0   -9.059424e-03   7.737021e-03    3.037078e-11    -2.582631e-11  
   304.0   -9.467679e-03   7.171864e-03    3.165062e-11    -2.403361e-11  
   305.0   -9.839501e-03   6.583632e-03    3.281788e-11    -2.217669e-11  
   306.0   -1.017352e-02   5.974733e-03    3.386935e-11    -2.026307e-11  
   307.0   -1.046854e-02   5.347664e-03    3.480234e-11    -1.830038e-11  
   308.0   -1.072352e-02   4.704994e-03    3.561470e-11    -1.629638e-11  
   309.0   -1.093760e-02   4.049349e-03    3.630480e-11    -1.425888e-11  
   310.0   -1.111009e-02   3.383398e-03    3.687156e-11    -1.219577e-11  
   311.0   -1.124048e-02   2.709844e-03    3.731442e-11    -1.011495e-11  
   312.0   -1.132845e-02   2.031418e-03    3.763336e-11    -8.024302e-12  
   313.0   -1.137385e-02   1.350869e-03    3.782889e-11    -5.931603e-12  
   314.0   -1.137671e-02   6.709450e-04    3.790201e-11    -3.844518e-12  
   315.0   -1.133726e-02  -5.620063e-06    3.785424e-11    -1.770565e-12  
   316.0   -1.125587e-02  -6.761230e-04    3.768759e-11     2.828990e-13  
   317.0   -1.113313e-02  -1.337899e-03    3.740453e-11     2.308712e-12  
   318.0   -1.096978e-02  -1.988329e-03    3.700799e-11     4.299950e-12  
   319.0   -1.076672e-02  -2.624848e-03    3.650133e-11     6.249976e-12  
   320.0   -1.052505e-02  -3.244957e-03    3.588828e-11     8.152467e-12  
   321.0   -1.024599e-02  -3.846247e-03    3.517301e-11     1.000143e-11  
   322.0   -9.930934e-03  -4.426402e-03    3.435999e-11     1.179119e-11  
   323.0   -9.581415e-03  -4.983211e-03    3.345405e-11     1.351645e-11  
   324.0   -9.199110e-03  -5.514570e-03    3.246029e-11     1.517229e-11  
   325.0   -8.785821e-03  -6.018489e-03    3.138408e-11     1.675419e-11  
   326.0   -8.343475e-03  -6.493103e-03    3.023102e-11     1.825809e-11  
   327.0   -7.874112e-03  -6.936686e-03    2.900690e-11     1.968036e-11  
   328.0   -7.379871e-03  -7.347659e-03    2.771770e-11     2.101779e-11  
   329.0   -6.862989e-03  -7.724594e-03    2.636950e-11     2.226759e-11  
   330.0   -6.325784e-03  -8.066209e-03    2.496850e-11     2.342743e-11  
   331.0   -5.770646e-03  -8.371377e-03    2.352093e-11     2.449545e-11  
   332.0   -5.200028e-03  -8.639131e-03    2.203307e-11     2.547025e-11  
   333.0   -4.616434e-03  -8.868673e-03    2.051121e-11     2.635086e-11  
   334.0   -4.022405e-03  -9.059377e-03    1.896157e-11     2.713676e-11  
   335.0   -3.420511e-03  -9.210788e-03    1.739033e-11     2.782783e-11  
   336.0   -2.813341e-03  -9.322616e-03    1.580354e-11     2.842437e-11  
   337.0   -2.203487e-03  -9.394737e-03    1.420716e-11     2.892710e-11  
   338.0   -1.593537e-03  -9.427196e-03    1.260696e-11     2.933714e-11  
   339.0   -9.860641e-04  -9.420209e-03    1.100853e-11     2.965598e-11  
   340.0   -3.836097e-04  -9.374163e-03    9.417285e-12     2.988547e-11  
   341.0    2.113203e-04  -9.289612e-03    7.838371e-12     3.002774e-11  
   342.0    7.962689e-04  -9.167264e-03    6.276703e-12     3.008526e-11  
   343.0    1.368837e-03  -9.007979e-03    4.736920e-12     3.006077e-11  
   344.0    1.926696e-03  -8.812765e-03    3.223370e-12     2.995731e-11  
