#Longitud de onda =  581  nm				Anchura de pulso =  25  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
   115.0   -8.513948e-08  -6.663400e-09    3.468149e-16     5.684629e-17  
   116.0   -9.770883e-08  -1.337400e-08    3.955162e-16     8.861712e-17  
   117.0   -1.116515e-07  -2.193271e-08    4.490668e-16     1.283424e-16  
   118.0   -1.270261e-07  -3.269517e-08    5.075636e-16     1.774644e-16  
   119.0   -1.438726e-07  -4.606839e-08    5.710083e-16     2.376211e-16  
   120.0   -1.622053e-07  -6.251570e-08    6.392795e-16     3.106626e-16  
   121.0   -1.820059e-07  -8.256170e-08    7.121014e-16     3.986675e-16  
   122.0   -2.032142e-07  -1.067973e-07    7.890066e-16     5.039580e-16  
   123.0   -2.257179e-07  -1.358842e-07    8.692942e-16     6.291144e-16  
   124.0   -2.493409e-07  -1.705597e-07    9.519808e-16     7.769871e-16  
   125.0   -2.738290e-07  -2.116405e-07    1.035746e-15     9.507060e-16  
   126.0   -2.988351e-07  -2.600257e-07    1.118871e-15     1.153686e-15  
   127.0   -3.239014e-07  -3.166993e-07    1.199169e-15     1.389629e-15  
   128.0   -3.484395e-07  -3.827311e-07    1.273907e-15     1.662518e-15  
   129.0   -3.717087e-07  -4.592765e-07    1.339727e-15     1.976607e-15  
   130.0   -3.927918e-07  -5.475733e-07    1.392545e-15     2.336399e-15  
   131.0   -4.105684e-07  -6.489379e-07    1.427457e-15     2.746618e-15  
   132.0   -4.236856e-07  -7.647566e-07    1.438627e-15     3.212166e-15  
   133.0   -4.305270e-07  -8.964756e-07    1.419171e-15     3.738063e-15  
   134.0   -4.291782e-07  -1.045586e-06    1.361035e-15     4.329385e-15  
   135.0   -4.173915e-07  -1.213603e-06    1.254863e-15     4.991163e-15  
   136.0   -3.925470e-07  -1.402045e-06    1.089864e-15     5.728280e-15  
   137.0   -3.516136e-07  -1.612400e-06    8.536694e-16     6.545336e-15  
   138.0   -2.911071e-07  -1.846091e-06    5.321968e-16     7.446489e-15  
   139.0   -2.070485e-07  -2.104432e-06    1.095050e-16     8.435269e-15  
   140.0   -9.492157e-08  -2.388573e-06   -4.323430e-16     9.514360e-15  
   141.0    5.036919e-08  -2.699445e-06   -1.113412e-15     1.068535e-14  
   142.0    2.345391e-07  -3.037684e-06   -1.956018e-15     1.194846e-14  
   143.0    4.639616e-07  -3.403556e-06   -2.984836e-15     1.330218e-14  
   144.0    7.457029e-07  -3.796860e-06   -4.226993e-15     1.474295e-14  
   145.0    1.087552e-06  -4.216826e-06   -5.712131e-15     1.626475e-14  
   146.0    1.498043e-06  -4.662004e-06   -7.472443e-15     1.785861e-14  
   147.0    1.986473e-06  -5.130130e-06   -9.542672e-15     1.951218e-14  
   148.0    2.562904e-06  -5.617987e-06   -1.196007e-14     2.120914e-14  
   149.0    3.238155e-06  -6.121252e-06   -1.476428e-14     2.292865e-14  
   150.0    4.023784e-06  -6.634326e-06   -1.799722e-14     2.464474e-14  
   151.0    4.932047e-06  -7.150157e-06   -2.170278e-14     2.632563e-14  
   152.0    5.975836e-06  -7.660044e-06   -2.592660e-14     2.793302e-14  
   153.0    7.168601e-06  -8.153437e-06   -3.071559e-14     2.942142e-14  
   154.0    8.524244e-06  -8.617721e-06   -3.611749e-14     3.073735e-14  
   155.0    1.005698e-05  -9.037996e-06   -4.218021e-14     3.181859e-14  
   156.0    1.178116e-05  -9.396852e-06   -4.895114e-14     3.259342e-14  
   157.0    1.371110e-05  -9.674130e-06   -5.647623e-14     3.297984e-14  
   158.0    1.586081e-05  -9.846703e-06   -6.479907e-14     3.288483e-14  
   159.0    1.824370e-05  -9.888239e-06   -7.395964e-14     3.220364e-14  
   160.0    2.087231e-05  -9.768986e-06   -8.399307e-14     3.081912e-14  
   161.0    2.375790e-05  -9.455568e-06   -9.492812e-14     2.860113e-14  
   162.0    2.691000e-05  -8.910795e-06   -1.067855e-13     2.540606e-14  
   163.0    3.033603e-05  -8.093502e-06   -1.195763e-13     2.107646e-14  
   164.0    3.404068e-05  -6.958417e-06   -1.332995e-13     1.544077e-14  
   165.0    3.802541e-05  -5.456076e-06   -1.479403e-13     8.313303e-15  
   166.0    4.228777e-05  -3.532774e-06   -1.634675e-13    -5.056488e-16  
