#Longitud de onda =  400  nm				Anchura de pulso =  100  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    42.0   -1.549048e-02  -4.686116e-02   -7.057414e-11    -1.650158e-10  
    43.0   -1.888897e-02  -4.402089e-02   -8.213656e-11    -1.579941e-10  
    44.0   -2.203856e-02  -4.095786e-02   -9.271393e-11    -1.501930e-10  
    45.0   -2.492750e-02  -3.770122e-02   -1.022613e-10    -1.416940e-10  
    46.0   -2.754636e-02  -3.428060e-02   -1.107425e-10    -1.325803e-10  
    47.0   -2.988794e-02  -3.072591e-02   -1.181303e-10    -1.229359e-10  
    48.0   -3.194727e-02  -2.706709e-02   -1.244062e-10    -1.128454e-10  
    49.0   -3.372155e-02  -2.333391e-02   -1.295603e-10    -1.023930e-10  
    50.0   -3.521007e-02  -1.955577e-02   -1.335912e-10    -9.166198e-11  
    51.0   -3.641414e-02  -1.576148e-02   -1.365056e-10    -8.073441e-11  
    52.0   -3.733701e-02  -1.197908e-02   -1.383183e-10    -6.969027e-11  
    53.0   -3.798372e-02  -8.235679e-03   -1.390516e-10    -5.860712e-11  
    54.0   -3.836107e-02  -4.557257e-03   -1.387348e-10    -4.755966e-11  
    55.0   -3.847739e-02  -9.685394e-04   -1.374041e-10    -3.661927e-11  
    56.0   -3.834253e-02   2.507156e-03   -1.351019e-10    -2.585363e-11  
    57.0   -3.796761e-02   5.848038e-03   -1.318766e-10    -1.532644e-11  
    58.0   -3.736499e-02   9.033955e-03   -1.277817e-10    -5.097105e-12  
    59.0   -3.654805e-02   1.204649e-02   -1.228752e-10     4.779515e-12  
    60.0   -3.553108e-02   1.486904e-02   -1.172198e-10     1.425328e-11  
    61.0   -3.432913e-02   1.748688e-02   -1.108812e-10     2.327893e-11  
    62.0   -3.295786e-02   1.988722e-02   -1.039284e-10     3.181620e-11  
    63.0   -3.143342e-02   2.205923e-02   -9.643291e-11     3.982988e-11  
    64.0   -2.977229e-02   2.399407e-02   -8.846781e-11     4.728982e-11  
    65.0   -2.799113e-02   2.568487e-02   -8.010754e-11     5.417097e-11  
    66.0   -2.610670e-02   2.712677e-02   -7.142717e-11     6.045326e-11  
    67.0   -2.413568e-02   2.831683e-02   -6.250190e-11     6.612157e-11  
    68.0   -2.209459e-02   2.925408e-02   -5.340643e-11     7.116556e-11  
    69.0   -1.999964e-02   2.993936e-02   -4.421450e-11     7.557956e-11  
    70.0   -1.786665e-02   3.037538e-02   -3.499837e-11     7.936235e-11  
    71.0   -1.571097e-02   3.056655e-02   -2.582831e-11     8.251700e-11  
    72.0   -1.354735e-02   3.051897e-02   -1.677215e-11     8.505060e-11  
    73.0   -1.138988e-02   3.024028e-02   -7.894910e-12     8.697402e-11  
    74.0   -9.251925e-03   2.973960e-02    7.416699e-13     8.830167e-11  
    75.0   -7.146055e-03   2.902742e-02    9.079431e-12     8.905117e-11  
    76.0   -5.083999e-03   2.811546e-02    1.706413e-11     8.924314e-11  
    77.0   -3.076605e-03   2.701658e-02    2.464574e-11     8.890080e-11  
    78.0   -1.133811e-03   2.574466e-02    3.177862e-11     8.804977e-11  
    79.0    7.353661e-04   2.431443e-02    3.842177e-11     8.671768e-11  
    80.0    2.522810e-03   2.274139e-02    4.453887e-11     8.493394e-11  
    81.0    4.221256e-03   2.104169e-02    5.009825e-11     8.272945e-11  
    82.0    5.824162e-03   1.923198e-02    5.507272e-11     8.013630e-11  
    83.0    7.325485e-03   1.732935e-02    5.943903e-11     7.718763e-11  
    84.0    8.719276e-03   1.535122e-02    6.317684e-11     7.391750e-11  
    85.0    9.999022e-03   1.331539e-02    6.626709e-11     7.036090e-11  
    86.0    1.115664e-02   1.124006e-02    6.868915e-11     6.655407e-11  
    87.0    1.218102e-02   9.144031e-03    7.041677e-11     6.253502e-11  
    88.0    1.305611e-02   7.047033e-03    7.141245e-11     5.834464e-11  
    89.0    1.375864e-02   4.970239e-03    7.162036e-11     5.402821e-11  
    90.0    1.425591e-02   2.936955e-03    7.095872e-11     4.963771e-11  
    91.0    1.450420e-02   9.734249e-04    6.931334e-11     4.523438e-11  
    92.0    1.444915e-02  -8.903987e-04    6.653537e-11     4.089168e-11  
    93.0    1.402936e-02  -2.620376e-03    6.244771e-11     3.669751e-11  
    94.0    1.318487e-02  -4.178393e-03    5.686497e-11     3.275492e-11  
    95.0    1.187138e-02  -5.523710e-03    4.963127e-11     2.917967e-11  
    96.0    1.008000e-02  -6.615906e-03    4.067724e-11     2.609327e-11  
    97.0    7.859903e-03  -7.419621e-03    3.009143e-11     2.361025e-11  
    98.0    5.338821e-03  -7.910923e-03    1.819343e-11     2.181959e-11  
    99.0    2.733371e-03  -8.084468e-03    5.586836e-12     2.076197e-11  
   100.0    3.405353e-04  -7.959918e-03   -6.836380e-12     2.040686e-11  
   101.0   -1.496890e-03  -7.585499e-03   -1.796706e-11     2.063544e-11  
   102.0   -2.452314e-03  -7.036494e-03   -2.664103e-11     2.123691e-11  
   103.0   -2.297046e-03  -6.407061e-03   -3.188230e-11     2.192451e-11  
   104.0   -9.830291e-04  -5.795328e-03   -3.318335e-11     2.237447e-11  
   105.0    1.300608e-03  -5.283900e-03   -3.074521e-11     2.228433e-11  
   106.0    4.125694e-03  -4.920261e-03   -2.558207e-11     2.143966e-11  
   107.0    6.896544e-03  -4.703065e-03   -1.940865e-11     1.977142e-11  
   108.0    8.991974e-03  -4.580093e-03   -1.428079e-11     1.738370e-11  
   109.0    9.946432e-03  -4.461092e-03   -1.204473e-11     1.453617e-11  
   110.0    9.613690e-03  -4.244112e-03   -1.374326e-11     1.157774e-11  
   111.0    8.247347e-03  -3.848520e-03   -1.918788e-11     8.844696e-12  
   112.0    6.449139e-03  -3.243883e-03   -2.689672e-11     6.553536e-12  
   113.0    4.979326e-03  -2.463313e-03   -3.449795e-11     4.726566e-12  
   114.0    4.481075e-03  -1.594127e-03   -3.952617e-11     3.182891e-12  
   115.0    5.219324e-03  -7.468457e-04   -4.035460e-11     1.606380e-12  
   116.0    6.948047e-03  -1.294270e-05   -3.689320e-11    -3.281479e-13  
   117.0    8.982500e-03   5.718077e-04   -3.071734e-11    -2.817012e-12  
   118.0    1.047104e-02   1.041861e-03   -2.449171e-11    -5.836145e-12  
   119.0    1.076576e-02   1.485885e-03   -2.086075e-11    -9.140509e-12  
   120.0    9.728450e-03   2.005187e-03   -2.125695e-11    -1.236229e-11  
   121.0    7.817230e-03   2.664397e-03   -2.518379e-11    -1.516980e-11  
   122.0    5.889317e-03   3.457809e-03   -3.037059e-11    -1.741569e-11  
   123.0    4.792635e-03   4.309097e-03   -3.380707e-11    -1.920157e-11  
   124.0    4.937560e-03   5.106581e-03   -3.321384e-11    -2.082150e-11  
   125.0    6.071494e-03   5.757818e-03   -2.822696e-11    -2.260623e-11  
   126.0    7.392344e-03   6.235751e-03   -2.065033e-11    -2.474378e-11  
   127.0    7.964134e-03   6.591187e-03   -1.356986e-11    -2.717034e-11  
   128.0    7.226060e-03   6.923229e-03   -9.730908e-12    -2.959385e-11  
   129.0    5.315163e-03   7.322253e-03   -1.002893e-11    -3.164356e-11  
   130.0    3.006937e-03   7.816631e-03   -1.297094e-11    -3.306739e-11  
   131.0    1.285791e-03   8.353979e-03   -1.547497e-11    -3.386708e-11  
   132.0    7.771692e-04   8.829214e-03   -1.462021e-11    -3.429075e-11  
   133.0    1.372516e-03   9.144473e-03   -9.368211e-12    -3.468207e-11  
   134.0    2.283391e-03   9.265967e-03   -1.225529e-12    -3.527078e-11  
   135.0    2.512188e-03   9.243077e-03    6.606128e-12    -3.602873e-11  
   136.0    1.466707e-03   9.176780e-03    1.114215e-11    -3.668150e-11  
   137.0   -6.607103e-04   9.155678e-03    1.145024e-11    -3.687302e-11  
   138.0   -2.999938e-03   9.199185e-03    9.252312e-12    -3.638466e-11  
   139.0   -4.546483e-03   9.244405e-03    7.860164e-12    -3.527150e-11  
   140.0   -4.805533e-03   9.186261e-03    1.006397e-11    -3.382658e-11  
   141.0   -4.118020e-03   8.945932e-03    1.630621e-11    -3.239202e-11  
   142.0   -3.441725e-03   8.523051e-03    2.434965e-11    -3.113701e-11  
   143.0   -3.715798e-03   7.996517e-03    3.071076e-11    -2.994867e-11  
   144.0   -5.224570e-03   7.472308e-03    3.295682e-11    -2.851101e-11  
   145.0   -7.394199e-03   7.012738e-03    3.134194e-11    -2.652256e-11  
   146.0   -9.174592e-03   6.595306e-03    2.864696e-11    -2.390738e-11  
   147.0   -9.758190e-03   6.130132e-03    2.828159e-11    -2.087457e-11  
   148.0   -9.142076e-03   5.524797e-03    3.191734e-11    -1.778231e-11  
   149.0   -8.133197e-03   4.751758e-03    3.829435e-11    -1.489802e-11  
   150.0   -7.779208e-03   3.870562e-03    4.407327e-11    -1.222166e-11  
   151.0   -8.618748e-03   2.988293e-03    4.617705e-11    -9.498277e-12  
   152.0   -1.028766e-02   2.185835e-03    4.398170e-11    -6.413607e-12  
   153.0   -1.177502e-02   1.462907e-03    3.977282e-11    -2.834466e-12  
   154.0   -1.215546e-02   7.422285e-04    3.709897e-11     1.079823e-12  
   155.0   -1.126827e-02  -6.953627e-05    3.818170e-11     4.978069e-12  
   156.0   -9.839009e-03  -1.008492e-03    4.226998e-11     8.558685e-12  
   157.0   -8.942342e-03  -2.022361e-03    4.617633e-11     1.177517e-11  
   158.0   -9.197397e-03  -3.005302e-03    4.663594e-11     1.485228e-11  
   159.0   -1.029847e-02  -3.873169e-03    4.275169e-11     1.809895e-11  
   160.0   -1.124321e-02  -4.622575e-03    3.668147e-11     2.165675e-11  
   161.0   -1.109522e-02  -5.328574e-03    3.201664e-11     2.537433e-11  
   162.0   -9.703765e-03  -6.082207e-03    3.105241e-11     2.890469e-11  
   163.0   -7.824050e-03  -6.915592e-03    3.302826e-11     3.195298e-11  
   164.0   -6.536010e-03  -7.772574e-03    3.471098e-11     3.448536e-11  
   165.0   -6.405328e-03  -8.548228e-03    3.290172e-11     3.673665e-11  
   166.0   -7.041191e-03  -9.166828e-03    2.693882e-11     3.900949e-11  
   167.0   -7.404502e-03  -9.637219e-03    1.923481e-11     4.142078e-11  
   168.0   -6.631883e-03  -1.004166e-02    1.339908e-11     4.379441e-11  
   169.0   -4.726139e-03  -1.046657e-02    1.140146e-11     4.578655e-11  
   170.0   -2.559760e-03  -1.093013e-02    1.201973e-11     4.714544e-11  
   171.0   -1.180853e-03  -1.136485e-02    1.182587e-11     4.789958e-11  
   172.0   -9.734531e-04  -1.166942e-02    7.948303e-12     4.832308e-11  
   173.0   -1.350545e-03  -1.178842e-02    4.043745e-13     4.870481e-11  
   174.0   -1.234737e-03  -1.175524e-02   -7.888484e-12     4.910701e-11  
   175.0    5.806734e-05  -1.166305e-02   -1.345564e-11     4.930913e-11  
   176.0    2.252430e-03  -1.158722e-02   -1.507473e-11     4.898390e-11  
   177.0    4.333364e-03  -1.152282e-02   -1.475591e-11     4.796264e-11  
   178.0    5.377870e-03  -1.138875e-02   -1.607086e-11     4.637253e-11  
   179.0    5.314064e-03  -1.109548e-02   -2.118553e-11     4.453195e-11  
   180.0    4.975855e-03  -1.062028e-02   -2.904300e-11     4.268961e-11  
   181.0    5.401959e-03  -1.002726e-02   -3.621593e-11     4.082334e-11  
   182.0    6.960672e-03  -9.415199e-03   -3.973931e-11     3.866653e-11  
   183.0    9.034787e-03  -8.836698e-03   -3.956833e-11     3.594089e-11  
   184.0    1.053644e-02  -8.256752e-03   -3.859519e-11     3.260106e-11  
   185.0    1.082205e-02  -7.585803e-03   -4.019318e-11     2.888492e-11  
   186.0    1.023368e-02  -6.759507e-03   -4.534669e-11     2.512660e-11  
   187.0    9.803310e-03  -5.797436e-03   -5.179766e-11     2.148963e-11  
   188.0    1.036770e-02  -4.790533e-03   -5.594752e-11     1.784682e-11  
   189.0    1.184810e-02  -3.827835e-03   -5.590973e-11     1.390956e-11  
   190.0    1.331478e-02  -2.925185e-03   -5.310830e-11     9.496493e-12  
   191.0    1.378507e-02  -2.017304e-03   -5.104241e-11     4.711440e-12  
   192.0    1.306959e-02  -1.020149e-03   -5.226424e-11    -1.228986e-13  
   193.0    1.193384e-02   9.029819e-05   -5.616840e-11    -4.718953e-12  
   194.0    1.143139e-02   1.251246e-03   -5.950983e-11    -9.046912e-12  
   195.0    1.198537e-02   2.361758e-03   -5.921504e-11    -1.333300e-11  
   196.0    1.301904e-02   3.364586e-03   -5.505218e-11    -1.783466e-11  
   197.0    1.346146e-02   4.289661e-03   -4.983079e-11    -2.258836e-11  
   198.0    1.268807e-02   5.221079e-03   -4.694525e-11    -2.735070e-11  
   199.0    1.107089e-02   6.216551e-03   -4.740366e-11    -3.178479e-11  
   200.0    9.651315e-03   7.250295e-03   -4.895062e-11    -3.572891e-11  
   201.0    9.221384e-03   8.229922e-03   -4.806520e-11    -3.931106e-11  
   202.0    9.625287e-03   9.072476e-03   -4.308136e-11    -4.280847e-11  
   203.0    9.902049e-03   9.772260e-03   -3.567363e-11    -4.637603e-11  
   204.0    9.145375e-03   1.040013e-02   -2.938422e-11    -4.988469e-11  
   205.0    7.316113e-03   1.103487e-02   -2.649050e-11    -5.301354e-11  
   206.0    5.280946e-03   1.168794e-02   -2.599769e-11    -5.551413e-11  
   207.0    4.040228e-03   1.228904e-02   -2.455258e-11    -5.741134e-11  
   208.0    3.835584e-03   1.274548e-02   -1.946967e-11    -5.896138e-11  
   209.0    3.939557e-03   1.302211e-02   -1.116302e-11    -6.040434e-11  
   210.0    3.318693e-03   1.316973e-02   -2.797049e-12    -6.173381e-11  
   211.0    1.573566e-03   1.327650e-02    2.537269e-12    -6.269073e-11  
   212.0   -6.941038e-04   1.338609e-02    4.580560e-12    -6.298754e-11  
   213.0   -2.421464e-03   1.345693e-02    6.105082e-12    -6.256005e-11  
   214.0   -3.043406e-03   1.339949e-02    1.036935e-11    -6.161933e-11  
   215.0   -2.998836e-03   1.315766e-02    1.813012e-11    -6.045644e-11  
   216.0   -3.321972e-03   1.276027e-02    2.692651e-11    -5.917750e-11  
   217.0   -4.690043e-03   1.229544e-02    3.329313e-11    -5.761015e-11  
   218.0   -6.797495e-03   1.183145e-02    3.589010e-11    -5.546689e-11  
   219.0   -8.630787e-03   1.135650e-02    3.669190e-11    -5.261592e-11  
   220.0   -9.393178e-03   1.079262e-02    3.914376e-11    -4.921173e-11  
   221.0   -9.230426e-03   1.007097e-02    4.497040e-11    -4.556571e-11  
   222.0   -9.088809e-03   9.199102e-03    5.256574e-11    -4.187546e-11  
   223.0   -9.835163e-03   8.258183e-03    5.844778e-11    -3.806175e-11  
   224.0   -1.145088e-02   7.332716e-03    6.044301e-11    -3.386316e-11  
   225.0   -1.304578e-02   6.437738e-03    5.966461e-11    -2.910089e-11  
   226.0   -1.368019e-02   5.510961e-03    5.945448e-11    -2.386887e-11  
   227.0   -1.323309e-02   4.477034e-03    6.226466e-11    -1.847304e-11  
   228.0   -1.250963e-02   3.324150e-03    6.736685e-11    -1.317606e-11  
   229.0   -1.248697e-02   2.121642e-03    7.151790e-11    -7.984343e-12  
   230.0   -1.340080e-02   9.621356e-04    7.196595e-11    -2.675118e-12  
   231.0   -1.452504e-02  -1.177275e-04    6.900042e-11     2.961949e-12  
   232.0   -1.485146e-02  -1.163959e-03    6.566761e-11     8.894230e-12  
   233.0   -1.403362e-02  -2.254395e-03    6.491492e-11     1.484217e-11  
   234.0   -1.271051e-02  -3.418137e-03    6.683210e-11     2.050565e-11  
   235.0   -1.190560e-02  -4.600934e-03    6.857296e-11     2.580891e-11  
   236.0   -1.206558e-02  -5.709072e-03    6.703307e-11     3.093452e-11  
   237.0   -1.264329e-02  -6.690453e-03    6.177105e-11     3.611509e-11  
   238.0   -1.261812e-02  -7.576488e-03    5.542737e-11     4.137879e-11  
   239.0   -1.146331e-02  -8.445376e-03    5.124471e-11     4.648862e-11  
   240.0   -9.646485e-03  -9.341574e-03    5.002560e-11     5.113266e-11  
   241.0   -8.189679e-03  -1.022772e-02    4.939813e-11     5.518586e-11  
   242.0   -7.705262e-03  -1.101452e-02    4.608447e-11     5.879619e-11  
   243.0   -7.821660e-03  -1.164029e-02    3.902702e-11     6.221406e-11  
   244.0   -7.544110e-03  -1.212455e-02    3.041140e-11     6.552705e-11  
   245.0   -6.207713e-03  -1.254491e-02    2.361534e-11     6.855174e-11  
   246.0   -4.116017e-03  -1.295926e-02    2.002996e-11     7.098542e-11  
   247.0   -2.256723e-03  -1.334754e-02    1.777435e-11     7.267328e-11  
   248.0   -1.365537e-03  -1.362853e-02    1.352668e-11     7.373708e-11  
   249.0   -1.231810e-03  -1.373568e-02    5.727543e-12     7.444290e-11  
   250.0   -9.095187e-04  -1.367934e-02   -3.899494e-12     7.493454e-11  
   251.0    3.683736e-04  -1.353595e-02   -1.196226e-11     7.508742e-11  
   252.0    2.448021e-03  -1.337465e-02   -1.660644e-11     7.462238e-11  
   253.0    4.396591e-03  -1.319170e-02   -1.924654e-11     7.337042e-11  
   254.0    5.391673e-03  -1.291565e-02   -2.316397e-11     7.143462e-11  
   255.0    5.503652e-03  -1.247819e-02   -3.031700e-11     6.909420e-11  
   256.0    5.618764e-03  -1.188242e-02   -3.942462e-11     6.654314e-11  
   257.0    6.577180e-03  -1.120290e-02   -4.716519e-11     6.371456e-11  
   258.0    8.356907e-03  -1.051736e-02   -5.133674e-11     6.035960e-11  
   259.0    1.009064e-02  -9.836147e-03   -5.293664e-11     5.630448e-11  
   260.0    1.089903e-02  -9.097357e-03   -5.515756e-11     5.163771e-11  
   261.0    1.073491e-02  -8.232290e-03   -6.026928e-11     4.664695e-11  
   262.0    1.042199e-02  -7.237765e-03   -6.739740e-11     4.156663e-11  
   263.0    1.085103e-02  -6.185249e-03   -7.334507e-11     3.638031e-11  
   264.0    1.211270e-02  -5.157987e-03   -7.566196e-11     3.086859e-11  
   265.0    1.340820e-02  -4.177174e-03   -7.498903e-11     2.485566e-11  
   266.0    1.382394e-02  -3.188765e-03   -7.440789e-11     1.841515e-11  
   267.0    1.321727e-02  -2.123602e-03   -7.642754e-11     1.183552e-11  
   268.0    1.235193e-02  -9.722250e-04   -8.053415e-11     5.378687e-12  
   269.0    1.215199e-02   1.985028e-04   -8.368393e-11    -9.336652e-13  
   270.0    1.280138e-02   1.303114e-03   -8.325815e-11    -7.298612e-12  
   271.0    1.356694e-02   2.313286e-03   -7.960374e-11    -1.389696e-11  
   272.0    1.351696e-02   3.277760e-03   -7.568572e-11    -2.067407e-11  
   273.0    1.243316e-02   4.267132e-03   -7.419222e-11    -2.735045e-11  
   274.0    1.102477e-02   5.297631e-03   -7.491755e-11    -3.365167e-11  
   275.0    1.023594e-02   6.308500e-03   -7.497766e-11    -3.953318e-11  
   276.0    1.032492e-02   7.215077e-03   -7.164538e-11    -4.518072e-11  
   277.0    1.061699e-02   7.985518e-03   -6.503141e-11    -5.078655e-11  
   278.0    1.017274e-02   8.665985e-03   -5.798785e-11    -5.632115e-11  
   279.0    8.715282e-03   9.329712e-03   -5.333099e-11    -6.152413e-11  
   280.0    6.906182e-03   1.000013e-02   -5.110672e-11    -6.612321e-11  
   281.0    5.699441e-03   1.062359e-02   -4.858017e-11    -7.006650e-11  
   282.0    5.409483e-03   1.111853e-02   -4.295712e-11    -7.354021e-11  
   283.0    5.410086e-03   1.145249e-02   -3.416196e-11    -7.675521e-11  
   284.0    4.760001e-03   1.167128e-02   -2.494185e-11    -7.971262e-11  
   285.0    3.138012e-03   1.185157e-02   -1.819676e-11    -8.217927e-11  
   286.0    1.165363e-03   1.202383e-02   -1.416559e-11    -8.389701e-11  
   287.0   -2.019355e-04   1.214166e-02   -1.023932e-11    -8.481947e-11  
   288.0   -6.101822e-04   1.212773e-02   -3.582555e-12    -8.514306e-11  
   289.0   -6.485919e-04   1.195077e-02    6.024968e-12    -8.510216e-11  
   290.0   -1.257473e-03   1.165752e-02    1.593152e-11    -8.473100e-11  
   291.0   -2.790354e-03   1.132806e-02    2.319249e-11    -8.382761e-11  
   292.0   -4.658658e-03   1.099884e-02    2.743436e-11    -8.215500e-11  
   293.0   -5.910199e-03   1.062975e-02    3.117157e-11    -7.968036e-11  
   294.0   -6.167275e-03   1.014758e-02    3.726607e-11    -7.661557e-11  
   295.0   -5.993864e-03   9.522810e-03    4.604790e-11    -7.321904e-11  
   296.0   -6.328323e-03   8.803295e-03    5.495004e-11    -6.955585e-11  
   297.0   -7.545887e-03   8.071539e-03    6.101709e-11    -6.545355e-11  
   298.0   -9.082677e-03   7.368051e-03    6.379640e-11    -6.069733e-11  
   299.0   -9.994289e-03   6.656985e-03    6.574225e-11    -5.527002e-11  
   300.0   -9.892347e-03   5.868102e-03    6.973484e-11    -4.939855e-11  
   301.0   -9.326653e-03   4.973115e-03    7.618302e-11    -4.336074e-11  
   302.0   -9.233152e-03   4.020283e-03    8.259195e-11    -3.724480e-11  
   303.0   -9.998815e-03   3.092830e-03    8.602315e-11    -3.090059e-11  
   304.0   -1.107604e-02   2.232708e-03    8.599494e-11    -2.413052e-11  
   305.0   -1.153041e-02   1.405749e-03    8.493434e-11    -1.692937e-11  
   306.0   -1.097410e-02   5.428433e-04    8.573318e-11    -9.533553e-12  
   307.0   -9.952414e-03  -3.841695e-04    8.884900e-11    -2.230865e-12  
   308.0   -9.398062e-03  -1.327811e-03    9.184338e-11     4.879424e-12  
   309.0   -9.699859e-03  -2.206132e-03    9.181557e-11     1.193689e-11  
   310.0   -1.031756e-02  -2.978477e-03    8.829745e-11     1.913115e-11  
   311.0   -1.032752e-02  -3.680020e-03    8.371655e-11     2.646330e-11  
   312.0   -9.351641e-03  -4.380637e-03    8.096746e-11     3.369657e-11  
   313.0   -7.938675e-03  -5.109483e-03    8.052456e-11     4.054550e-11  
   314.0   -7.016482e-03  -5.820956e-03    7.998604e-11     4.691418e-11  
   315.0   -6.965633e-03  -6.436126e-03    7.650250e-11     5.294535e-11  
   316.0   -7.244061e-03  -6.917966e-03    6.965326e-11     5.883177e-11  
   317.0   -6.938651e-03  -7.304849e-03    6.188682e-11     6.457972e-11  
   318.0   -5.688595e-03  -7.668787e-03    5.608693e-11     6.996216e-11  
   319.0   -4.052419e-03  -8.040521e-03    5.270987e-11     7.470840e-11  
   320.0   -2.950545e-03  -8.376822e-03    4.936674e-11     7.873990e-11  
   321.0   -2.745130e-03  -8.602811e-03    4.326659e-11     8.221538e-11  
   322.0   -2.883290e-03  -8.686578e-03    3.406165e-11     8.534067e-11  
   323.0   -2.461906e-03  -8.670960e-03    2.423383e-11     8.813504e-11  
   324.0   -1.143951e-03  -8.630543e-03    1.663703e-11     9.038926e-11  
   325.0    4.972625e-04  -8.597350e-03    1.167161e-11     9.185734e-11  
   326.0    1.552056e-03  -8.530132e-03    6.935270e-12     9.248879e-11  
   327.0    1.686601e-03  -8.358133e-03   -3.018702e-13     9.246740e-11  
   328.0    1.472796e-03  -8.055009e-03   -1.029605e-11     9.201806e-11  
   329.0    1.803834e-03  -7.668228e-03   -2.052654e-11     9.117678e-11  
   330.0    2.986858e-03  -7.274336e-03   -2.819288e-11     8.975585e-11  
   331.0    4.429602e-03  -6.905357e-03   -3.298977e-11     8.753905e-11  
   332.0    5.236804e-03  -6.520734e-03   -3.735909e-11     8.450926e-11  
   333.0    5.112173e-03  -6.053015e-03   -4.396869e-11     8.087877e-11  
   334.0    4.653385e-03  -5.480921e-03   -5.296887e-11     7.689174e-11  
   335.0    4.742614e-03  -4.855770e-03   -6.179962e-11     7.259898e-11  
   336.0    5.650797e-03  -4.254563e-03   -6.773994e-11     6.783244e-11  
   337.0    6.762991e-03  -3.707321e-03   -7.061737e-11     6.240477e-11  
   338.0    7.202064e-03  -3.172274e-03   -7.293635e-11     5.633139e-11  
   339.0    6.717373e-03  -2.583896e-03   -7.729979e-11     4.985009e-11  
   340.0    5.937209e-03  -1.924903e-03   -8.373884e-11     4.321839e-11  
   341.0    5.729969e-03  -1.249112e-03   -8.965605e-11     3.649421e-11  
   342.0    6.323502e-03  -6.320231e-04   -9.243580e-11     2.952173e-11  
   343.0    7.076687e-03  -9.936507e-05   -9.207188e-11     2.213614e-11  
   344.0    7.134131e-03   3.938586e-04   -9.114768e-11     1.437893e-11  
   345.0    6.297659e-03   9.126803e-04   -9.219325e-11     6.504911e-12  
