#Longitud de onda =  780  nm				Anchura de pulso =  100  nm
 Iteracion  E(x,n+1) real  E(x,n+1) imag  B(x,n+3/2) real  B(x,n+3/2) imag
    57.0   -1.574617e-02  -3.803323e-02   -4.263800e-11    -1.149487e-10  
    58.0   -1.686893e-02  -3.681518e-02   -4.701802e-11    -1.104280e-10  
    59.0   -1.791010e-02  -3.556887e-02   -5.115353e-11    -1.058246e-10  
    60.0   -1.887007e-02  -3.429790e-02   -5.504511e-11    -1.011521e-10  
    61.0   -1.974941e-02  -3.300579e-02   -5.869384e-11    -9.642395e-11  
    62.0   -2.054888e-02  -3.169596e-02   -6.210129e-11    -9.165305e-11  
    63.0   -2.126936e-02  -3.037175e-02   -6.526950e-11    -8.685213e-11  
    64.0   -2.191191e-02  -2.903640e-02   -6.820097e-11    -8.203356e-11  
    65.0   -2.247775e-02  -2.769303e-02   -7.089862e-11    -7.720933e-11  
    66.0   -2.296819e-02  -2.634468e-02   -7.336577e-11    -7.239107e-11  
    67.0   -2.338472e-02  -2.499426e-02   -7.560611e-11    -6.759001e-11  
    68.0   -2.372893e-02  -2.364458e-02   -7.762369e-11    -6.281699e-11  
    69.0   -2.400253e-02  -2.229833e-02   -7.942288e-11    -5.808241e-11  
    70.0   -2.420735e-02  -2.095808e-02   -8.100836e-11    -5.339627e-11  
    71.0   -2.434529e-02  -1.962629e-02   -8.238511e-11    -4.876811e-11  
    72.0   -2.441839e-02  -1.830530e-02   -8.355832e-11    -4.420704e-11  
    73.0   -2.442873e-02  -1.699732e-02   -8.453347e-11    -3.972171e-11  
    74.0   -2.437851e-02  -1.570445e-02   -8.531620e-11    -3.532031e-11  
    75.0   -2.426996e-02  -1.442866e-02   -8.591238e-11    -3.101057e-11  
    76.0   -2.410541e-02  -1.317182e-02   -8.632800e-11    -2.679976e-11  
    77.0   -2.388722e-02  -1.193566e-02   -8.656922e-11    -2.269469e-11  
    78.0   -2.361780e-02  -1.072181e-02   -8.664228e-11    -1.870168e-11  
    79.0   -2.329956e-02  -9.531776e-03   -8.655346e-11    -1.482666e-11  
    80.0   -2.293493e-02  -8.366992e-03   -8.630902e-11    -1.107510e-11  
    81.0   -2.252623e-02  -7.228825e-03   -8.591501e-11    -7.452193e-12  
    82.0   -2.207559e-02  -6.118640e-03   -8.537696e-11    -3.962902e-12  
    83.0   -2.158476e-02  -5.037910e-03   -8.469942e-11    -6.123026e-13  
    84.0   -2.105473e-02  -3.988401e-03   -8.388496e-11     2.593961e-12  
    85.0   -2.048515e-02  -2.972483e-03   -8.293267e-11     5.648836e-12  
    86.0   -1.987348e-02  -1.993618e-03   -8.183570e-11     8.542539e-12  
    87.0   -1.921366e-02  -1.057077e-03   -8.057768e-11     1.126054e-11  
    88.0   -1.849450e-02  -1.709146e-04   -7.912774e-11     1.378072e-11  
    89.0   -1.769760e-02   6.528210e-04   -7.743432e-11     1.606974e-11  
    90.0   -1.679546e-02   1.396793e-03   -7.541856e-11     1.807880e-11  
    91.0   -1.575011e-02   2.037291e-03   -7.296865e-11     1.973960e-11  
    92.0   -1.451351e-02   2.543865e-03   -6.993813e-11     2.096188e-11  
    93.0   -1.303082e-02   2.880390e-03   -6.615192e-11     2.163446e-11  
    94.0   -1.124807e-02   3.008325e-03   -6.142441e-11     2.163243e-11  
    95.0   -9.124852e-03   2.892800e-03   -5.559352e-11     2.083267e-11  
    96.0   -6.651950e-03   2.511645e-03   -4.857167e-11     1.913930e-11  
    97.0   -3.871420e-03   1.866514e-03   -4.040941e-11     1.651756e-11  
    98.0   -8.945494e-04   9.940074e-04   -3.136008e-11     1.303155e-11  
    99.0    2.089341e-03  -2.661776e-05   -2.192591e-11     8.876425e-12  
   100.0    4.821088e-03  -1.073343e-03   -1.286045e-11     4.392232e-12  
   101.0    7.003046e-03  -1.992681e-03   -5.103256e-12     4.582895e-14  
   102.0    8.354703e-03  -2.624064e-03    3.659912e-13    -3.628776e-12  
   103.0    8.685297e-03  -2.835131e-03    2.744381e-12    -6.131147e-12  
   104.0    7.966527e-03  -2.560778e-03    1.653417e-12    -7.120831e-12  
   105.0    6.380991e-03  -1.834417e-03   -2.652229e-12    -6.537997e-12  
   106.0    4.321062e-03  -7.982436e-04   -9.199632e-12    -4.676165e-12  
   107.0    2.322122e-03   3.176644e-04   -1.640804e-11    -2.166654e-12  
   108.0    9.336097e-04   1.249123e-03   -2.241866e-11     1.465554e-13  
   109.0    5.568762e-04   1.773948e-03   -2.559110e-11     1.427779e-12  
   110.0    1.301068e-03   1.787817e-03   -2.503119e-11     1.110914e-12  
   111.0    2.915753e-03   1.351158e-03   -2.096227e-11    -8.864843e-13  
   112.0    4.843124e-03   6.828368e-04   -1.476272e-11    -4.088150e-12  
   113.0    6.393122e-03   9.293916e-05   -8.585621e-12    -7.580172e-12  
   114.0    6.992917e-03  -1.286417e-04   -4.631682e-12    -1.031574e-11  
   115.0    6.419337e-03   1.716838e-04   -4.312187e-12    -1.150926e-11  
   116.0    4.912140e-03   9.396347e-04   -7.635679e-12    -1.096733e-11  
   117.0    3.101240e-03   1.923820e-03   -1.311638e-11    -9.204004e-12  
   118.0    1.755781e-03   2.774618e-03   -1.831732e-11    -7.260046e-12  
   119.0    1.448584e-03   3.196000e-03   -2.086387e-11    -6.271544e-12  
   120.0    2.284493e-03   3.084267e-03   -1.951407e-11    -6.959740e-12  
   121.0    3.830568e-03   2.585094e-03   -1.478375e-11    -9.276876e-12  
   122.0    5.302899e-03   2.032591e-03   -8.776714e-12    -1.239659e-11  
   123.0    5.940219e-03   1.790307e-03   -4.226388e-12    -1.508653e-11  
   124.0    5.388938e-03   2.067695e-03   -3.161519e-12    -1.630819e-11  
   125.0    3.898917e-03   2.806493e-03   -5.852349e-12    -1.575209e-11  
   126.0    2.210686e-03   3.703233e-03   -1.061431e-11    -1.402095e-11  
   127.0    1.172534e-03   4.365480e-03   -1.463997e-11    -1.233573e-11  
   128.0    1.280122e-03   4.524383e-03   -1.547994e-11    -1.189170e-11  
   129.0    2.392038e-03   4.187472e-03   -1.239600e-11    -1.319919e-11  
   130.0    3.794556e-03   3.640623e-03   -6.815904e-12    -1.578049e-11  
   131.0    4.598790e-03   3.289265e-03   -1.574736e-12    -1.841829e-11  
   132.0    4.255525e-03   3.423500e-03    6.870541e-13    -1.984228e-11  
   133.0    2.887171e-03   4.043477e-03   -9.285424e-13    -1.947236e-11  
   134.0    1.227036e-03   4.853743e-03   -5.010784e-12    -1.777606e-11  
   135.0    1.841054e-04   5.438099e-03   -8.647079e-12    -1.600469e-11  
   136.0    2.858126e-04   5.514526e-03   -9.173450e-12    -1.544115e-11  
   137.0    1.342966e-03   5.113444e-03   -5.824569e-12    -1.660566e-11  
   138.0    2.558747e-03   4.562800e-03   -2.425129e-13    -1.891754e-11  
   139.0    3.029563e-03   4.281966e-03    4.526001e-12    -2.104687e-11  
   140.0    2.327769e-03   4.511217e-03    5.958949e-12    -2.175627e-11  
   141.0    7.872310e-04   5.152089e-03    3.696716e-12    -2.070358e-11  
   142.0   -7.077596e-04   5.828350e-03   -1.969486e-13    -1.867614e-11  
   143.0   -1.305609e-03   6.133994e-03   -2.570992e-12    -1.708224e-11  
   144.0   -7.608033e-04   5.906488e-03   -1.278542e-12    -1.701610e-11  
   145.0    3.934167e-04   5.339612e-03    3.365217e-12    -1.851604e-11  
   146.0    1.203553e-03   4.853555e-03    8.771702e-12    -2.052762e-11  
   147.0    9.518994e-04   4.805723e-03    1.183210e-11    -2.161759e-11  
   148.0   -3.404827e-04   5.240426e-03    1.106264e-11    -2.096331e-11  
   149.0   -1.922322e-03   5.855095e-03    7.652351e-12    -1.893222e-11  
   150.0   -2.838888e-03   6.212353e-03    4.646549e-12    -1.683210e-11  
   151.0   -2.612313e-03   6.051817e-03    4.800281e-12    -1.598945e-11  
   152.0   -1.588473e-03   5.478819e-03    8.606516e-12    -1.680070e-11  
   153.0   -6.911630e-04   4.890180e-03    1.392469e-11    -1.844044e-11  
   154.0   -7.507284e-04   4.685834e-03    1.751432e-11    -1.945284e-11  
   155.0   -1.892729e-03   4.974496e-03    1.739261e-11    -1.881193e-11  
   156.0   -3.440855e-03   5.491578e-03    1.429739e-11    -1.667893e-11  
   157.0   -4.416240e-03   5.794593e-03    1.115443e-11    -1.428931e-11  
   158.0   -4.269348e-03   5.594297e-03    1.090844e-11    -1.303760e-11  
   159.0   -3.295953e-03   4.973704e-03    1.431548e-11    -1.343278e-11  
   160.0   -2.415973e-03   4.326635e-03    1.936171e-11    -1.471086e-11  
   161.0   -2.473672e-03   4.058255e-03    2.277724e-11    -1.540998e-11  
   162.0   -3.589202e-03   4.274073e-03    2.252319e-11    -1.448397e-11  
   163.0   -5.062991e-03   4.697559e-03    1.935834e-11    -1.210743e-11  
   164.0   -5.915299e-03   4.883695e-03    1.626240e-11    -9.545900e-12  
   165.0   -5.648855e-03   4.565827e-03    1.613225e-11    -8.178472e-12  
   166.0   -4.639536e-03   3.865405e-03    1.952319e-11    -8.423828e-12  
   167.0   -3.842314e-03   3.197453e-03    2.420615e-11    -9.410491e-12  
   168.0   -4.036663e-03   2.942836e-03    2.691294e-11    -9.660805e-12  
   169.0   -5.206112e-03   3.145416e-03    2.591644e-11    -8.259719e-12  
   170.0   -6.549372e-03   3.476549e-03    2.240488e-11    -5.584579e-12  
   171.0   -7.121292e-03   3.498439e-03    1.953851e-11    -3.007747e-12  
   172.0   -6.593812e-03   3.017172e-03    1.991930e-11    -1.799166e-12  
   173.0   -5.522100e-03   2.240371e-03    2.349408e-11    -2.104688e-12  
   174.0   -4.894448e-03   1.609268e-03    2.759218e-11    -2.827828e-12  
   175.0   -5.326255e-03   1.439144e-03    2.908847e-11    -2.520157e-12  
   176.0   -6.555220e-03   1.661143e-03    2.694911e-11    -5.636874e-13  
   177.0   -7.655810e-03   1.878879e-03    2.307917e-11     2.320527e-12  
   178.0   -7.802305e-03   1.695848e-03    2.076014e-11     4.661899e-12  
   179.0   -6.952714e-03   1.044450e-03    2.194462e-11     5.451053e-12  
   180.0   -5.884011e-03   2.428288e-04    2.563854e-11     4.974132e-12  
   181.0   -5.544083e-03  -2.701076e-04    2.872412e-11     4.573990e-12  
   182.0   -6.257930e-03  -3.018836e-04    2.855697e-11     5.528987e-12  
   183.0   -7.454194e-03  -6.789182e-05    2.517782e-11     7.981226e-12  
   184.0   -8.146375e-03  -9.401847e-06    2.127916e-11     1.081482e-11  
   185.0   -7.766906e-03  -4.198023e-04    1.993857e-11     1.259359e-11  
   186.0   -6.648598e-03  -1.195123e-03    2.201875e-11     1.277272e-11  
   187.0   -5.741305e-03  -1.922106e-03    2.543607e-11     1.215862e-11  
   188.0   -5.800944e-03  -2.230683e-03    2.693192e-11     1.222105e-11  
   189.0   -6.742241e-03  -2.110465e-03    2.485164e-11     1.383705e-11  
   190.0   -7.712124e-03  -1.919075e-03    2.055976e-11     1.653863e-11  
   191.0   -7.824620e-03  -2.073430e-03    1.726932e-11     1.891247e-11  
   192.0   -6.926022e-03  -2.689036e-03    1.727780e-11     1.981440e-11  
   193.0   -5.727690e-03  -3.479584e-03    1.998615e-11     1.935448e-11  
   194.0   -5.187928e-03  -4.005385e-03    2.241889e-11     1.879909e-11  
   195.0   -5.677551e-03  -4.055917e-03    2.180701e-11     1.946939e-11  
   196.0   -6.656678e-03  -3.833000e-03    1.799691e-11     2.158984e-11  
   197.0   -7.148002e-03  -3.773302e-03    1.358367e-11     2.409115e-11  
   198.0   -6.594726e-03  -4.164431e-03    1.164177e-11     2.554420e-11  
   199.0   -5.350088e-03  -4.891545e-03    1.303157e-11     2.541118e-11  
   200.0   -4.365303e-03  -5.538534e-03    1.564661e-11     2.451548e-11  
   201.0   -4.348594e-03  -5.755671e-03    1.627264e-11     2.431331e-11  
   202.0   -5.138346e-03  -5.568953e-03    1.342736e-11     2.560545e-11  
   203.0   -5.847764e-03  -5.356143e-03    8.671899e-12     2.782746e-11  
   204.0   -5.655019e-03  -5.509704e-03    5.225008e-12     2.955009e-11  
   205.0   -4.536342e-03  -6.086280e-03    5.102382e-12     2.974920e-11  
   206.0   -3.286632e-03  -6.756048e-03    7.324475e-12     2.871621e-11  
   207.0   -2.806891e-03  -7.098258e-03    8.796354e-12     2.779486e-11  
   208.0   -3.295856e-03  -6.978650e-03    7.080864e-12     2.817614e-11  
   209.0   -4.072591e-03  -6.669454e-03    2.584638e-12     2.982933e-11  
   210.0   -4.191673e-03  -6.603096e-03   -1.808608e-12     3.153000e-11  
   211.0   -3.297581e-03  -6.981106e-03   -3.334566e-12     3.196282e-11  
   212.0   -1.945894e-03  -7.591779e-03   -1.838766e-12     3.090715e-11  
   213.0   -1.098850e-03  -8.002409e-03    8.993212e-14     2.943401e-11  
   214.0   -1.251424e-03  -7.952349e-03   -5.304964e-13     2.893352e-11  
   215.0   -1.982236e-03  -7.589644e-03   -4.367380e-12     2.985263e-11  
   216.0   -2.339532e-03  -7.335176e-03   -9.167861e-12     3.128972e-11  
   217.0   -1.711508e-03  -7.497637e-03   -1.181165e-11     3.181726e-11  
   218.0   -3.858479e-04  -7.991119e-03   -1.115536e-11     3.078445e-11  
   219.0    7.148223e-04  -8.414326e-03   -9.071221e-12     2.891041e-11  
   220.0    8.802220e-04  -8.419323e-03   -8.726076e-12     2.762363e-11  
   221.0    2.644608e-04  -8.031233e-03   -1.167340e-11     2.775100e-11  
   222.0   -2.579302e-04  -7.624325e-03   -1.642679e-11     2.875963e-11  
   223.0    9.958583e-05  -7.576058e-03   -1.982957e-11     2.924968e-11  
   224.0    1.308566e-03  -7.918266e-03   -1.996302e-11     2.824624e-11  
   225.0    2.552817e-03  -8.308303e-03   -1.791192e-11     2.609883e-11  
   226.0    2.985599e-03  -8.347304e-03   -1.675395e-11     2.415668e-11  
   227.0    2.514931e-03  -7.950542e-03   -1.870461e-11     2.351864e-11  
   228.0    1.887086e-03  -7.425640e-03   -2.306236e-11     2.401579e-11  
   229.0    1.989786e-03  -7.185495e-03   -2.686266e-11     2.437179e-11  
   230.0    3.023857e-03  -7.363225e-03   -2.763592e-11     2.339308e-11  
   231.0    4.316532e-03  -7.688550e-03   -2.570352e-11     2.108166e-11  
   232.0    4.951514e-03  -7.741447e-03   -2.387026e-11     1.863239e-11  
   233.0    4.626655e-03  -7.345865e-03   -2.479809e-11     1.731640e-11  
   234.0    3.935406e-03  -6.734487e-03   -2.851486e-11     1.729386e-11  
   235.0    3.807444e-03  -6.329683e-03   -3.239111e-11     1.746811e-11  
   236.0    4.633667e-03  -6.346332e-03   -3.360850e-11     1.651850e-11  
   237.0    5.898906e-03  -6.590266e-03   -3.180402e-11     1.414306e-11  
   238.0    6.668741e-03  -6.642412e-03   -2.940426e-11     1.134255e-11  
   239.0    6.471518e-03  -6.255040e-03   -2.933361e-11     9.477969e-12  
   240.0    5.742478e-03  -5.585802e-03   -3.225517e-11     8.989325e-12  
   241.0    5.409707e-03  -5.048103e-03   -3.594785e-11     8.984775e-12  
   242.0    6.013747e-03  -4.919382e-03   -3.740930e-11     8.088800e-12  
   243.0    7.195482e-03  -5.078725e-03   -3.569615e-11     5.747325e-12  
   244.0    8.038548e-03  -5.122938e-03   -3.281177e-11     2.753630e-12  
   245.0    7.941016e-03  -4.750828e-03   -3.179908e-11     4.960313e-13  
   246.0    7.187043e-03  -4.050047e-03   -3.384840e-11    -3.586101e-13  
   247.0    6.673929e-03  -3.413211e-03   -3.716902e-11    -4.942257e-13  
   248.0    7.054793e-03  -3.163282e-03   -3.869860e-11    -1.288694e-12  
   249.0    8.115310e-03  -3.245876e-03   -3.702232e-11    -3.496498e-12  
   250.0    8.980164e-03  -3.282595e-03   -3.371789e-11    -6.527322e-12  
   251.0    8.951654e-03  -2.934336e-03   -3.184244e-11    -9.009399e-12  
   252.0    8.177254e-03  -2.226541e-03   -3.300727e-11    -1.009913e-11  
   253.0    7.506128e-03  -1.524534e-03   -3.583933e-11    -1.028382e-11  
   254.0    7.672444e-03  -1.182684e-03   -3.730276e-11    -1.090869e-11  
   255.0    8.590182e-03  -1.204530e-03   -3.561322e-11    -1.288183e-11  
   256.0    9.437566e-03  -1.240751e-03   -3.194777e-11    -1.580034e-11  
   257.0    9.449627e-03  -9.268250e-04   -2.930807e-11    -1.833700e-11  
   258.0    8.655033e-03  -2.349079e-04   -2.963055e-11    -1.951543e-11  
   259.0    7.846579e-03   4.994956e-04   -3.192578e-11    -1.964593e-11  
   260.0    7.814086e-03   9.016859e-04   -3.323920e-11    -2.002029e-11  
   261.0    8.581240e-03   9.193576e-04   -3.150599e-11    -2.166051e-11  
   262.0    9.384462e-03   8.718593e-04   -2.754342e-11    -2.432955e-11  
   263.0    9.413915e-03   1.139580e-03   -2.425613e-11    -2.676017e-11  
   264.0    8.598329e-03   1.794633e-03   -2.382401e-11    -2.787980e-11  
   265.0    7.672500e-03   2.531051e-03   -2.559558e-11    -2.784536e-11  
   266.0    7.462352e-03   2.962092e-03   -2.672747e-11    -2.788548e-11  
   267.0    8.082531e-03   2.995595e-03   -2.494852e-11    -2.910372e-11  
   268.0    8.826759e-03   2.922344e-03   -2.076479e-11    -3.140499e-11  
   269.0    8.857217e-03   3.131636e-03   -1.696388e-11    -3.358800e-11  
   270.0    8.021028e-03   3.731332e-03   -1.590220e-11    -3.451321e-11  
   271.0    6.997908e-03   4.442845e-03   -1.721577e-11    -3.420903e-11  
   272.0    6.635418e-03   4.873316e-03   -1.818363e-11    -3.383909e-11  
   273.0    7.121391e-03   4.898954e-03   -1.638784e-11    -3.456328e-11  
   274.0    7.802260e-03   4.784870e-03   -1.207408e-11    -3.640416e-11  
   275.0    7.824443e-03   4.924433e-03   -7.908627e-12    -3.822570e-11  
   276.0    6.970459e-03   5.453521e-03   -6.371211e-12    -3.884397e-11  
   277.0    5.870791e-03   6.117606e-03   -7.334301e-12    -3.818315e-11  
   278.0    5.384345e-03   6.521727e-03   -8.197266e-12    -3.734563e-11  
   279.0    5.755889e-03   6.517827e-03   -6.441965e-12    -3.752828e-11  
   280.0    6.377674e-03   6.349111e-03   -2.103542e-12    -3.884816e-11  
   281.0    6.388842e-03   6.409842e-03    2.266468e-12    -4.022913e-11  
   282.0    5.522661e-03   6.857052e-03    4.106353e-12    -4.045988e-11  
   283.0    4.367957e-03   7.456301e-03    3.356352e-12    -3.938323e-11  
   284.0    3.787945e-03   7.813085e-03    2.507832e-12    -3.804749e-11  
   285.0    4.069768e-03   7.761560e-03    4.143447e-12    -3.767223e-11  
   286.0    4.643313e-03   7.527221e-03    8.391459e-12    -3.844733e-11  
   287.0    4.646103e-03   7.503283e-03    1.280141e-11    -3.934832e-11  
   288.0    3.775812e-03   7.861914e-03    1.476132e-11    -3.914910e-11  
   289.0    2.588066e-03   8.384495e-03    1.407010e-11    -3.763191e-11  
   290.0    1.945776e-03   8.678468e-03    1.312658e-11    -3.580039e-11  
   291.0    2.165523e-03   8.565865e-03    1.455082e-11    -3.488623e-11  
   292.0    2.706094e-03   8.258801e-03    1.859093e-11    -3.513232e-11  
   293.0    2.706998e-03   8.148381e-03    2.287962e-11    -3.555595e-11  
   294.0    1.842415e-03   8.416620e-03    2.477883e-11    -3.492528e-11  
   295.0    6.435156e-04   8.856409e-03    2.398853e-11    -3.298092e-11  
   296.0   -3.001190e-05   9.077892e-03    2.283481e-11    -3.069218e-11  
   297.0    1.563756e-04   8.895930e-03    2.395457e-11    -2.929503e-11  
   298.0    6.815579e-04   8.513537e-03    2.767586e-11    -2.906737e-11  
   299.0    6.892582e-04   8.319200e-03    3.169449e-11    -2.905756e-11  
   300.0   -1.590789e-04   8.500124e-03    3.336510e-11    -2.803461e-11  
   301.0   -1.348110e-03   8.856501e-03    3.232734e-11    -2.571449e-11  
   302.0   -2.023192e-03   9.001473e-03    3.085577e-11    -2.304280e-11  
   303.0   -1.842072e-03   8.747113e-03    3.158799e-11    -2.125386e-11  
   304.0   -1.314307e-03   8.291417e-03    3.489566e-11    -2.064419e-11  
   305.0   -1.290564e-03   8.020074e-03    3.851702e-11    -2.028234e-11  
   306.0   -2.112474e-03   8.121311e-03    3.981435e-11    -1.894314e-11  
   307.0   -3.272280e-03   8.398627e-03    3.840233e-11    -1.633321e-11  
   308.0   -3.921606e-03   8.468224e-03    3.652495e-11    -1.338478e-11  
   309.0   -3.719741e-03   8.143313e-03    3.680744e-11    -1.132577e-11  
   310.0   -3.172712e-03   7.620692e-03    3.963179e-11    -1.045627e-11  
   311.0   -3.124560e-03   7.283198e-03    4.275855e-11    -9.854528e-12  
   312.0   -3.911206e-03   7.316290e-03    4.357023e-11    -8.305123e-12  
   313.0   -5.024811e-03   7.523058e-03    4.168884e-11    -5.519218e-12  
   314.0   -5.624270e-03   7.522772e-03    3.934771e-11    -2.425363e-12  
   315.0   -5.378894e-03   7.133366e-03    3.914819e-11    -2.408294e-13  
   316.0   -4.798550e-03   6.553944e-03    4.145199e-11     7.445374e-13  
   317.0   -4.719668e-03   6.164406e-03    4.402324e-11     1.452599e-12  
   318.0   -5.464338e-03   6.143930e-03    4.427610e-11     3.085539e-12  
   319.0   -6.517675e-03   6.291821e-03    4.186953e-11     5.914936e-12  
   320.0   -7.046958e-03   6.230497e-03    3.904428e-11     9.007191e-12  
   321.0   -6.739388e-03   5.785964e-03    3.836679e-11     1.115978e-11  
   322.0   -6.115274e-03   5.162771e-03    4.015024e-11     1.210594e-11  
   323.0   -6.002195e-03   4.737656e-03    4.214553e-11     1.277653e-11  
   324.0   -6.700808e-03   4.680209e-03    4.180969e-11     1.435692e-11  
   325.0   -7.683018e-03   4.782934e-03    3.886591e-11     1.708973e-11  
   326.0   -8.125943e-03   4.671675e-03    3.557799e-11     2.002868e-11  
   327.0   -7.742082e-03   4.183681e-03    3.446608e-11     2.199036e-11  
   328.0   -7.067912e-03   3.531706e-03    3.576861e-11     2.274309e-11  
   329.0   -6.920474e-03   3.088862e-03    3.720895e-11     2.323436e-11  
   330.0   -7.571774e-03   3.011987e-03    3.629867e-11     2.462885e-11  
   331.0   -8.475245e-03   3.084173e-03    3.285037e-11     2.712925e-11  
   332.0   -8.819821e-03   2.935247e-03    2.916366e-11     2.977029e-11  
   333.0   -8.350334e-03   2.416747e-03    2.770005e-11     3.139255e-11  
   334.0   -7.624211e-03   1.751978e-03    2.859881e-11     3.181062e-11  
   335.0   -7.445641e-03   1.309657e-03    2.954434e-11     3.199493e-11  
   336.0   -8.051106e-03   1.230820e-03    2.811551e-11     3.308486e-11  
   337.0   -8.871267e-03   1.286976e-03    2.423750e-11     3.523298e-11  
   338.0   -9.109521e-03   1.112821e-03    2.025525e-11     3.745007e-11  
   339.0   -8.549735e-03   5.771389e-04    1.855782e-11     3.860628e-11  
   340.0   -7.774041e-03  -8.431608e-05    1.916273e-11     3.857289e-11  
   341.0   -7.570748e-03  -5.083417e-04    1.970720e-11     3.834805e-11  
   342.0   -8.134239e-03  -5.726483e-04    1.785156e-11     3.904035e-11  
   343.0   -8.869170e-03  -5.190195e-04    1.365479e-11     4.074269e-11  
   344.0   -8.996791e-03  -7.066156e-04    9.513080e-12     4.243848e-11  
